word_id	seg_id	spkr_id	language	spkr_gender	spkr_age	split	start	end	duration	num_ph	orth	phon	IPA	correct_IPA	frequency	file
CZE023_60_6	CZE023_60	CZE023	CZE	female	25.0	TRA	2.27	3.14	0.87	11	potřebujete	p o t rsh e b u j e t e	p o t r̝ ɛ b u j ɛ t ɛ	p o t r̝ ɛ b u j ɛ t ɛ	8	Czech/wav/023/CZ023_60.wav
DEU068_37_3	DEU068_37	DEU068	DEU	male		TRA	1.48	1.67	0.19	4	sind	z i n t	z ɪ n t	z ɪ n t	377	German/wav/068/GE068_37.wav
CZE043_121_17	CZE043_121	CZE043	CZE	male	22.0	TRA	6.94	7.51	0.57	8	zvláštní	z v l aa sh t nj ii	z v l aː ʃ t ɲ iː	z v l aː ʃ t ɲ iː	65	Czech/wav/043/CZ043_121.wav
DEU072_57_7	DEU072_57	DEU072	DEU	male		TRA	2.34	2.98	0.64	6	hervor	h e r f ol r	h ɛ ʀ f oː ʀ	h ɛ ʀ f oː ʀ	9	German/wav/072/GE072_57.wav
DEU075_67_16	DEU075_67	DEU075	DEU	male		DEV	6.93	7.52	0.59	5	heraus	h e r a u s	h ɛ r aʊ s	h ɛ r a ʊ s	9	German/wav/075/GE075_67.wav
DEU034_92_19	DEU034_92	DEU034	DEU	male		TRA	6.06	6.59	0.53	6	worden	v o atu d etu n	v ɔ ʀ d ə n	v ɔ ʀ d ə n	335	German/wav/034/GE034_92.wav
DEU038_54_24	DEU038_54	DEU038	DEU	male		TRA	10.65	11.17	0.52	5	bringt	b r i ng t	b r ɪ ŋ t	b r ɪ ŋ t	8	German/wav/038/GE038_54.wav
CZE101_25_16	CZE101_25	CZE101	CZE	female	18.0	DEV	6.18	6.81	0.63	8	obrovský	o b r o f s k ii	o b r o f s k iː	o b r o f s k iː	2	Czech/wav/101/CZ101_25.wav
CZE033_131_35	CZE033_131	CZE033	CZE	male	18.0	DEV	11.33	11.85	0.52	6	stupňů	s t u p nj uu	s t u p ɲ uː	s t u p ɲ uː	57	Czech/wav/033/CZ033_131.wav
DEU006_120_14	DEU006_120	DEU006	DEU	male		TRA	5.8	6.31	0.51	7	operiert	ol p etu r il r t	oː p eː r iː ʀ t	oː p eː r iː ʀ t	3	German/wav/006/GE006_120.wav
CZE005_25_40	CZE005_25	CZE005	CZE	male	28.0	TRA	16.89	17.12	0.23	4	domu	d o m u	d o m u	d o m u	22	Czech/wav/005/CZ005_25.wav
DEU037_21_3	DEU037_21	DEU037	DEU	male		TRA	1.01	1.28	0.27	4	etwa	e t v a	ɛ t v aː	ɛ t v aː	58	German/wav/037/GE037_21.wav
CZE054_26_30	CZE054_26	CZE054	CZE	male	23.0	EVA	10.61	10.87	0.26	4	roce	r o c e	r o ts ɛ	r o ts ɛ	145	Czech/wav/054/CZ054_26.wav
CZE060_14_1	CZE060_14	CZE060	CZE	male	21.0	TRA	1.07	1.42	0.35	5	vedle	v e d l e	v ɛ d l ɛ	v ɛ d l ɛ	25	Czech/wav/060/CZ060_14.wav
DEU030_142_4	DEU030_142	DEU030	DEU	male		TRA	1.19	1.79	0.6	9	zentralen	ts e n t r al l etu n	ts ɛ n t ʀ aː l ə n	ts ɛ n t ʀ aː l ə n	4	German/wav/030/GE030_142.wav
DEU076_16_10	DEU076_16	DEU076	DEU	male		TRA	3.06	3.36	0.3	4	bald	b a l t	b a l t	b a l t	18	German/wav/076/GE076_16.wav
CZE090_73_9	CZE090_73	CZE090	CZE	female	21.0	EVA	5.22	5.92	0.7	9	třicátého	t rsh i c aa t ee h o	t r̝ i ts aː t ɛː ɦ o	t r̝ i ts aː t ɛː ɦ o	5	Czech/wav/090/CZ090_73.wav
DEU021_185_2	DEU021_185	DEU021	DEU	male		EVA	0.67	1.09	0.42	9	entwicklung	e n t v i k l u ng	ɛ n t v ɪ k l ʊ ŋ	ɛ n t v ɪ k l ʊ ŋ	6	German/wav/021/GE021_185.wav
CZE004_139_22	CZE004_139	CZE004	CZE	female	58.0	TRA	10.34	10.86	0.52	5	řádní	rzh aa d nj ii	r̝ aː d ɲ iː	r̝ aː d ɲ iː	53	Czech/wav/004/CZ004_139.wav
DEU021_83_10	DEU021_83	DEU021	DEU	male		EVA	3.24	3.35	0.11	5	haben	ts ul	h aː b ə n	h aː b ə n	39	German/wav/021/GE021_83.wav
CZE047_36_11	CZE047_36	CZE047	CZE	male	21.0	TRA	4.98	5.31	0.33	4	může	m uu zh e	m uː ʒ ɛ	m uː ʒ ɛ	300	Czech/wav/047/CZ047_36.wav
DEU016_94_16	DEU016_94	DEU016	DEU	male		EVA	4.96	5.34	0.38	6	energie	el n e r g il	eː n ɛ ʀ ɡ iː	eː n ɛ ʀ ɡ iː	4	German/wav/016/GE016_94.wav
DEU071_87_5	DEU071_87	DEU071	DEU	male		TRA	1.94	2.57	0.63	6	sinnlos	s i n l ol s	z ɪ n l oː s	z ɪ n l oː s	2	German/wav/071/GE071_87.wav
DEU035_64_9	DEU035_64	DEU035	DEU	male		TRA	3.75	4.22	0.47	7	gründen	g r n t etu n	ɡ r ʏ n d ə n	ɡ r ʏ n d ə n	9	German/wav/035/GE035_64.wav
DEU052_95_21	DEU052_95	DEU052	DEU	male		DEV	8.32	8.96	0.64	14	mitgliedsländern	m i t g l il ts l n d atu n	m ɪ t ɡ l iː t s l ɛ n d ɛ n	m ɪ t ɡ l iː t s l ɛ n d ɛ n	3	German/wav/052/GE052_95.wav
DEU037_54_6	DEU037_54	DEU037	DEU	male		TRA	1.89	2.31	0.42	5	ablauf	a p l aU f	a p l aʊ f	a p l a ʊ f	3	German/wav/037/GE037_54.wav
CZE009_20_1	CZE009_20	CZE009	CZE	male	22.0	TRA	0.49	0.86	0.37	5	podle	p o d l e	p o d l ɛ	p o d l ɛ	414	Czech/wav/009/CZ009_20.wav
DEU044_55_10	DEU044_55	DEU044	DEU	male		TRA	4.58	4.99	0.41	6	bergbau	b e r k b a u	b ɛ ʀ ɡ b aʊ	b ɛ ʀ ɡ b a ʊ	2	German/wav/044/GE044_55.wav
DEU071_81_1	DEU071_81	DEU071	DEU	male		TRA	0.44	0.95	0.51	4	schulz	S u l ts	ʃ ʊ l ts	ʃ ʊ l ts	7	German/wav/071/GE071_81.wav
DEU021_32_7	DEU021_32	DEU021	DEU	male		EVA	2.72	3.27	0.55	8	anerkannt	a n e r k a n t	a n ɛ ʀ k a n t	a n ɛ ʀ k a n t	2	German/wav/021/GE021_32.wav
CZE047_120_16	CZE047_120	CZE047	CZE	male	21.0	TRA	8.6	9.26	0.66	8	kapitálu	k a p i t aa l u	k a p i t aː l u	k a p i t aː l u	62	Czech/wav/047/CZ047_120.wav
CZE034_103_16	CZE034_103	CZE034	CZE	female	21.0	TRA	6.84	7.38	0.54	9	světových	s v j e t o v ii x	s v j ɛ t o v iː x	s v j ɛ t o v iː x	58	Czech/wav/034/CZ034_103.wav
CZE082_7_5	CZE082_7	CZE082	CZE	female	20.0	TRA	3.46	4.02	0.56	7	dehaene	d e h a e n e	d ɛ ɦ a ɛ n ɛ	d ɛ ɦ a ɛ n ɛ	2	Czech/wav/082/CZ082_7.wav
DEU048_7_5	DEU048_7	DEU048	DEU	male		TRA	1.53	1.86	0.33	4	keine	k aI n etu	k aɪ n ə	k a ɪ n ə	130	German/wav/048/GE048_7.wav
CZE086_41_9	CZE086_41	CZE086	CZE	male	19.0	EVA	3.03	3.41	0.38	8	vzniknout	v z nj i k n ow t	v z ɲ i k n ou̯ t	v z ɲ i k n o u ̯ t	3	Czech/wav/086/CZ086_41.wav
DEU039_19_10	DEU039_19	DEU039	DEU	male		TRA	3.45	3.72	0.27	6	genannt	g etu n a n t	ɡ ə n a n t	ɡ ə n a n t	16	German/wav/039/GE039_19.wav
DEU016_19_6	DEU016_19	DEU016	DEU	male		EVA	1.19	1.76	0.57	8	rundreise	r u n t r aI z etu	r ʊ n d r aɪ z ə	r ʊ n d r a ɪ z ə	2	German/wav/016/GE016_19.wav
CZE008_101_9	CZE008_101	CZE008	CZE	male	27.0	TRA	3.02	3.41	0.39	5	našem	n a sh e m	n a ʃ ɛ m	n a ʃ ɛ m	72	Czech/wav/008/CZ008_101.wav
CZE006_136_42	CZE006_136	CZE006	CZE	female	26.0	TRA	15.34	15.84	0.5	5	ihned	i h n e t	i ɦ n ɛ t	i ɦ n ɛ t	109	Czech/wav/006/CZ006_136.wav
DEU076_28_3	DEU076_28	DEU076	DEU	male		TRA	1.0	1.15	0.15	4	hängt	h ng t	h ɛ ŋ t	h ɛ ŋ t	5	German/wav/076/GE076_28.wav
CZE014_107_7	CZE014_107	CZE014	CZE	female	21.0	TRA	2.21	3.0	0.79	9	účastníků	uu ch a s t nj ii k uu	uː t̠ʃ a s t ɲ iː k uː	uː t̠ʃ a s t ɲ iː k uː	58	Czech/wav/014/CZ014_107.wav
CZE095_56_22	CZE095_56	CZE095	CZE	male	18.0	DEV	6.68	7.19	0.51	5	místo	m ii s t o	m iː s t o	m iː s t o	6	Czech/wav/095/CZ095_56.wav
CZE102_55_3	CZE102_55	CZE102	CZE	male	22.0	EVA	1.53	1.86	0.33	6	strany	s t r a n i	s t r a n i	s t r a n i	7	Czech/wav/102/CZ102_55.wav
DEU066_12_15	DEU066_12	DEU066	DEU	male		TRA	4.91	5.16	0.25	4	darf	d a atu f	d a ʀ f	d a ʀ f	21	German/wav/066/GE066_12.wav
DEU062_20_6	DEU062_20	DEU062	DEU	male		TRA	1.81	2.21	0.4	6	erzielt	e r ts il l t	ɛ ʀ ts iː l t	ɛ ʀ ts iː l t	5	German/wav/062/GE062_20.wav
CZE005_69_9	CZE005_69	CZE005	CZE	male	28.0	TRA	3.35	3.6	0.25	4	metr	m e t r	m ɛ t r̩	m ɛ t r̩	6	Czech/wav/005/CZ005_69.wav
CZE036_46_2	CZE036_46	CZE036	CZE	male	20.0	TRA	0.61	0.76	0.15	4	tomu	t o m u	t o m u	t o m u	174	Czech/wav/036/CZ036_46.wav
CZE058_57_4	CZE058_57	CZE058	CZE	male	21.0	TRA	2.36	2.71	0.35	4	však	f sh a k	f ʃ a k	f ʃ a k	412	Czech/wav/058/CZ058_57.wav
DEU012_10_16	DEU012_10	DEU012	DEU	male		TRA	6.44	6.76	0.32	5	nötig	n t i k	n øː t ɪ ç	n øː t ɪ ç	13	German/wav/012/GE012_10.wav
CZE037_1_37	CZE037_1	CZE037	CZE	male	25.0	TRA	11.39	11.81	0.42	6	spoustu	s p ow s t u	s p ou̯ s t u	s p o u ̯ s t u	5	Czech/wav/037/CZ037_1.wav
CZE023_110_5	CZE023_110	CZE023	CZE	female	25.0	TRA	2.95	3.67	0.72	5	splní	s p l nj ii	s p l̩ ɲ iː	s p l̩ ɲ iː	54	Czech/wav/023/CZ023_110.wav
CZE052_121_22	CZE052_121	CZE052	CZE	male	22.0	TRA	9.24	9.89	0.65	11	nepravdivých	n e p r a v dj i v ii x	n ɛ p r a v ɟ i v iː x	n ɛ p r a v ɟ i v iː x	53	Czech/wav/052/CZ052_121.wav
DEU005_40_1	DEU005_40	DEU005	DEU	male		TRA	0.65	0.92	0.27	4	diese	d il z etu	d iː z ə	d iː z ə	162	German/wav/005/GE005_40.wav
DEU053_48_15	DEU053_48	DEU053	DEU	male		TRA	5.9	6.68	0.78	13	sudetendeutschen	z ul d el t etu n d eU t S etu n	z uː d eː t ɛ n d ɔɪ t ʃ ə n	z uː d eː t ɛ n d ɔ ɪ t ʃ ə n	4	German/wav/053/GE053_48.wav
CZE047_54_16	CZE047_54	CZE047	CZE	male	21.0	TRA	5.83	6.59	0.76	6	cestách	c e s t aa x	ts ɛ s t aː x	ts ɛ s t aː x	3	Czech/wav/047/CZ047_54.wav
CZE001_23_1	CZE001_23	CZE001	CZE	female	51.0	TRA	1.21	1.66	0.45	5	jeden	j e d e n	j ɛ d ɛ n	j ɛ d ɛ n	111	Czech/wav/001/CZ001_23.wav
DEU060_67_4	DEU060_67	DEU060	DEU	male		TRA	1.09	1.66	0.57	9	mitarbeiter	m i t a atu b aI t atu	m ɪ t a ʀ b aɪ t ɛ	m ɪ t a ʀ b a ɪ t ɛ	14	German/wav/060/GE060_67.wav
CZE004_44_23	CZE004_44	CZE004	CZE	female	58.0	TRA	10.98	11.25	0.27	4	dvě	d v j e	d v j ɛ	d v j ɛ	245	Czech/wav/004/CZ004_44.wav
CZE087_21_46	CZE087_21	CZE087	CZE	female	44.0	DEV	20.93	21.33	0.4	6	modrých	m o d r ii x	m o d r iː x	m o d r iː x	2	Czech/wav/087/CZ087_21.wav
DEU011_49_13	DEU011_49	DEU011	DEU	female		TRA	5.52	6.21	0.69	10	verfehlungen	f e r f el l u ng etu n	f ɛ ʀ f eː l ʊ ŋ ə n	f ɛ ʀ f eː l ʊ ŋ ə n	2	German/wav/011/GE011_49.wav
CZE042_124_30	CZE042_124	CZE042	CZE	female	22.0	TRA	11.31	11.9	0.59	10	přirozeným	p rsh i r o z e n ii m	p r̝ i r o z ɛ n iː m	p r̝ i r o z ɛ n iː m	53	Czech/wav/042/CZ042_124.wav
CZE034_6_2	CZE034_6	CZE034	CZE	female	21.0	TRA	1.49	2.16	0.67	7	partner	p a r t n e r	p a r t n ɛ r	p a r t n ɛ r	11	Czech/wav/034/CZ034_6.wav
CZE066_90_7	CZE066_90	CZE066	CZE	female	20.0	TRA	3.53	4.29	0.76	10	pojišťovny	p o j i sh tj o v n i	p o j i ʃ c o v n i	p o j i ʃ c o v n i	21	Czech/wav/066/CZ066_90.wav
CZE044_4_9	CZE044_4	CZE044	CZE	male	20.0	TRA	3.38	3.66	0.28	4	domu	d o m u	d o m u	d o m u	22	Czech/wav/044/CZ044_4.wav
DEU057_47_19	DEU057_47	DEU057	DEU	male		TRA	6.17	6.66	0.49	8	vorläufig	f ol r l u f i k	f oː ʀ l ɔɪ f ɪ ç	f oː ʀ l ɔ ɪ f ɪ ç	4	German/wav/057/GE057_47.wav
CZE019_135_26	CZE019_135	CZE019	CZE	male	33.0	TRA	15.69	16.29	0.6	6	zákona	z aa k o n a	z aː k o n a	z aː k o n a	118	Czech/wav/019/CZ019_135.wav
CZE030_47_19	CZE030_47	CZE030	CZE	male	21.0	TRA	7.19	7.73	0.54	8	nabídnout	n a b ii d n ow t	n a b iː d n ou̯ t	n a b iː d n o u ̯ t	11	Czech/wav/030/CZ030_47.wav
CZE024_80_2	CZE024_80	CZE024	CZE	female	20.0	TRA	1.1	1.3	0.2	4	roku	r o k u	r o k u	r o k u	246	Czech/wav/024/CZ024_80.wav
CZE095_96_1	CZE095_96	CZE095	CZE	male	18.0	DEV	0.7	1.29	0.59	9	dvacátého	d v a c aa t ee h o	d v a ts aː t ɛː ɦ o	d v a ts aː t ɛː ɦ o	7	Czech/wav/095/CZ095_96.wav
CZE035_52_4	CZE035_52	CZE035	CZE	female	21.0	TRA	1.14	1.41	0.27	5	mělo	m nj e l o	m ɲ ɛ l o	m ɲ ɛ l o	34	Czech/wav/035/CZ035_52.wav
DEU037_23_4	DEU037_23	DEU037	DEU	male		TRA	1.85	2.1	0.25	4	also	a l z ol	a l z oː	a l z oː	38	German/wav/037/GE037_23.wav
CZE046_44_1	CZE046_44	CZE046	CZE	female	25.0	TRA	1.01	1.49	0.48	5	ruční	r u ch nj ii	r u t̠ʃ ɲ iː	r u t̠ʃ ɲ iː	54	Czech/wav/046/CZ046_44.wav
DEU062_77_12	DEU062_77	DEU062	DEU	male		TRA	3.84	4.25	0.41	4	haft	h a f t	h a f t	h a f t	3	German/wav/062/GE062_77.wav
DEU009_191_6	DEU009_191	DEU009	DEU	male		EVA	1.88	2.16	0.28	4	eides	a i d etu s	aɪ d ə s	a ɪ d ə s	2	German/wav/009/GE009_191.wav
CZE035_106_6	CZE035_106	CZE035	CZE	female	21.0	TRA	2.54	2.98	0.44	7	dalšími	d a l sh ii m i	d a l ʃ iː m i	d a l ʃ iː m i	58	Czech/wav/035/CZ035_106.wav
DEU024_192_7	DEU024_192	DEU024	DEU	male		TRA	2.48	2.86	0.38	6	solchen	z o l x etu n	z oː l ç ə n	z oː l ç ə n	25	German/wav/024/GE024_192.wav
DEU004_45_8	DEU004_45	DEU004	DEU	male		DEV	2.18	3.0	0.82	13	ordnungskräfte	o r t n u ng s k r f t etu	ɔ ʀ d n ʊ ŋ s k r ɛ f t ə	ɔ ʀ d n ʊ ŋ s k r ɛ f t ə	3	German/wav/004/GE004_45.wav
CZE038_83_23	CZE038_83	CZE038	CZE	male	21.0	TRA	10.3	10.75	0.45	6	brandy	b r e n d i	b r a n d i	b r a n d i	3	Czech/wav/038/CZ038_83.wav
DEU020_107_11	DEU020_107	DEU020	DEU	male		EVA	3.4	3.8	0.4	7	gegeben	g etu g el b etu n	ɡ ə ɡ eː b ə n	ɡ ə ɡ eː b ə n	6	German/wav/020/GE020_107.wav
DEU013_79_16	DEU013_79	DEU013	DEU	male		TRA	5.61	6.18	0.57	10	bedeutenden	b etu d eU t etu n d etu n	b ə d ɔɪ t ə n d ə n	b ə d ɔ ɪ t ə n d ə n	2	German/wav/013/GE013_79.wav
CZE039_103_10	CZE039_103	CZE039	CZE	male	20.0	TRA	4.26	4.82	0.56	7	nákupem	n aa k u p e m	n aː k u p ɛ m	n aː k u p ɛ m	52	Czech/wav/039/CZ039_103.wav
CZE019_20_7	CZE019_20	CZE019	CZE	male	33.0	TRA	2.16	2.41	0.25	4	šest	sh e s t	ʃ ɛ s t	ʃ ɛ s t	174	Czech/wav/019/CZ019_20.wav
CZE036_129_10	CZE036_129	CZE036	CZE	male	20.0	TRA	4.43	4.98	0.55	9	dlouholeté	d l ow h o l e t ee	d l ou̯ ɦ o l ɛ t ɛː	d l o u ̯ ɦ o l ɛ t ɛː	52	Czech/wav/036/CZ036_129.wav
DEU070_27_11	DEU070_27	DEU070	DEU	male		TRA	5.05	5.8	0.75	10	vereinbarung	f atu aI n b al r u ng	f ɛ ʀ aɪ n b a r ʊ ŋ	f ɛ ʀ a ɪ n b a r ʊ ŋ	5	German/wav/070/GE070_27.wav
DEU010_81_11	DEU010_81	DEU010	DEU	female		DEV	4.11	4.4	0.29	5	warum	v a r u m	v aː r ʊ m	v aː r ʊ m	2	German/wav/010/GE010_81.wav
CZE065_18_3	CZE065_18	CZE065	CZE	male	20.0	TRA	2.04	2.6	0.56	7	skupiny	s k u p i n i	s k u p i n i	s k u p i n i	19	Czech/wav/065/CZ065_18.wav
CZE047_15_2	CZE047_15	CZE047	CZE	male	21.0	TRA	1.37	2.14	0.77	7	koalice	k o a l i c e	k o a l i ts ɛ	k o a l i ts ɛ	19	Czech/wav/047/CZ047_15.wav
DEU033_43_17	DEU033_43	DEU033	DEU	male		TRA	7.65	8.29	0.64	9	überprüfen	b etu r p r f etu n	yː b ɛ p r yː f ə n	yː b ɛ p r yː f ə n	4	German/wav/033/GE033_43.wav
DEU051_86_9	DEU051_86	DEU051	DEU	male		EVA	3.52	4.03	0.51	11	instrumente	i n s t r ul m e n t etu	ɪ n s t ʀ uː m ɛ n t ə	ɪ n s t ʀ uː m ɛ n t ə	2	German/wav/051/GE051_86.wav
CZE041_135_22	CZE041_135	CZE041	CZE	female	18.0	TRA	10.97	11.26	0.29	5	jinak	j i n a k	j i n a k	j i n a k	84	Czech/wav/041/CZ041_135.wav
CZE006_12_5	CZE006_12	CZE006	CZE	female	26.0	TRA	1.23	1.73	0.5	8	oddělení	o d dj e l e nj ii	o d ɟ ɛ l ɛ ɲ iː	o d ɟ ɛ l ɛ ɲ iː	30	Czech/wav/006/CZ006_12.wav
CZE027_129_13	CZE027_129	CZE027	CZE	male	22.0	TRA	7.71	8.2	0.49	7	udržení	u d r zh e nj ii	u d r̩ ʒ ɛ ɲ iː	u d r̩ ʒ ɛ ɲ iː	54	Czech/wav/027/CZ027_129.wav
CZE040_64_3	CZE040_64	CZE040	CZE	female	21.0	TRA	1.33	1.79	0.46	6	českém	ch e s k ee m	t̠ʃ ɛ s k ɛː m	t̠ʃ ɛ s k ɛː m	12	Czech/wav/040/CZ040_64.wav
CZE059_75_6	CZE059_75	CZE059	CZE	female	46.0	TRA	3.41	3.9	0.49	6	evropy	e v r o p i	ɛ v r o p i	ɛ v r o p i	22	Czech/wav/059/CZ059_75.wav
DEU003_175_10	DEU003_175	DEU003	DEU	male		DEV	3.93	4.64	0.71	11	französischen	f r a n ts z i S etu n	f r a n ts øː z ɪ ʃ ə n	f r a n ts øː z ɪ ʃ ə n	4	German/wav/003/GE003_175.wav
CZE093_6_19	CZE093_6	CZE093	CZE	male	20.0	DEV	7.73	8.24	0.51	5	cestou	c e s t ow	ts ɛ s t ou̯	ts ɛ s t o u ̯	2	Czech/wav/093/CZ093_6.wav
DEU001_55_16	DEU001_55	DEU001	DEU	male		DEV	5.94	6.42	0.48	6	helfen	h e l f etu n	h ɛ l f ə n	h ɛ l f ə n	7	German/wav/001/GE001_55.wav
CZE022_140_19	CZE022_140	CZE022	CZE	male	47.0	TRA	9.04	9.95	0.91	11	způsobilost	s p uu s o b i l o s t	s p uː s o b i l o s t	s p uː s o b i l o s t	56	Czech/wav/022/CZ022_140.wav
CZE075_18_30	CZE075_18	CZE075	CZE	male	22.0	TRA	17.1	17.52	0.42	7	veřejné	v e rzh e j n ee	v ɛ r̝ ɛ ɪ n ɛː	v ɛ r̝ ɛ ɪ n ɛː	16	Czech/wav/075/CZ075_18.wav
DEU053_64_11	DEU053_64	DEU053	DEU	male		TRA	3.92	4.69	0.77	13	glaubwürdigkeit	g l a u p v atu d i C k a i t	ɡ l aʊ b v ʏ ʀ d ɪ ç k aɪ t	ɡ l a ʊ b v ʏ ʀ d ɪ ç k a ɪ t	5	German/wav/053/GE053_64.wav
DEU010_166_9	DEU010_166	DEU010	DEU	female		DEV	1.96	2.33	0.37	5	später	S p t atu	ʃ p ɛː t ɛ	ʃ p ɛː t ɛ	8	German/wav/010/GE010_166.wav
CZE021_136_30	CZE021_136	CZE021	CZE	female	19.0	TRA	11.29	11.64	0.35	5	někdo	nj e g d o	ɲ ɛ k d o	ɲ ɛ k d o	83	Czech/wav/021/CZ021_136.wav
CZE009_108_26	CZE009_108	CZE009	CZE	male	22.0	TRA	11.19	11.96	0.77	12	odpovídající	o d p o v ii d a j ii c ii	o t p o v iː d a j iː ts iː	o t p o v iː d a j iː ts iː	119	Czech/wav/009/CZ009_108.wav
CZE080_60_1	CZE080_60	CZE080	CZE	male	18.0	TRA	0.55	0.94	0.39	6	všechny	f sh e x n i	f ʃ ɛ x n i	f ʃ ɛ x n i	136	Czech/wav/080/CZ080_60.wav
CZE007_137_23	CZE007_137	CZE007	CZE	male	33.0	TRA	6.94	7.66	0.72	9	nezbytných	n e z b i t n ii x	n ɛ z b i t n iː x	n ɛ z b i t n iː x	53	Czech/wav/007/CZ007_137.wav
CZE008_101_10	CZE008_101	CZE008	CZE	male	27.0	TRA	3.41	3.76	0.35	4	trhu	t r h u	t r̩ ɦ u	t r̩ ɦ u	146	Czech/wav/008/CZ008_101.wav
DEU001_73_16	DEU001_73	DEU001	DEU	male		DEV	7.39	7.76	0.37	5	stets	S t el ts	ʃ t eː t s	ʃ t eː t s	3	German/wav/001/GE001_73.wav
DEU012_35_2	DEU012_35	DEU012	DEU	male		TRA	0.21	0.67	0.46	5	pflicht	p f l i C t	pf l ɪ ç t	pf l ɪ ç t	3	German/wav/012/GE012_35.wav
DEU013_191_16	DEU013_191	DEU013	DEU	male		TRA	4.44	5.17	0.73	10	verringerung	f e r r i ng etu r u ng	f ɛ ʀ r ɪ ŋ ə r ʊ ŋ	f ɛ ʀ r ɪ ŋ ə r ʊ ŋ	5	German/wav/013/GE013_191.wav
CZE069_83_23	CZE069_83	CZE069	CZE	female	20.0	TRA	8.15	8.92	0.77	6	bhp	b ee h aa p ee	b ɛː ɦ aː p ɛː	b ɛː ɦ aː p ɛː	5	Czech/wav/069/CZ069_83.wav
CZE043_111_5	CZE043_111	CZE043	CZE	male	22.0	TRA	1.31	1.65	0.34	6	všechno	f sh e x n o	f ʃ ɛ x n o	f ʃ ɛ x n o	128	Czech/wav/043/CZ043_111.wav
DEU031_57_20	DEU031_57	DEU031	DEU	male		TRA	7.86	8.19	0.33	6	möglich	m g l i C	m øː k l ɪ ç	m øː k l ɪ ç	48	German/wav/031/GE031_57.wav
DEU074_32_9	DEU074_32	DEU074	DEU	male		TRA	2.63	3.17	0.54	7	anfällen	a n f l l etu n	a n f ɛ l ə n	a n f ɛ l ə n	2	German/wav/074/GE074_32.wav
CZE081_83_27	CZE081_83	CZE081	CZE	male	48.0	TRA	13.72	14.14	0.42	6	odmítl	o d m ii t l	o d m iː t l̩	o d m iː t l̩	6	Czech/wav/081/CZ081_83.wav
DEU043_171_2	DEU043_171	DEU043	DEU	male		TRA	0.96	1.47	0.51	6	sonntag	z o n t al k	z ɔ n t aː k	z ɔ n t aː k	41	German/wav/043/GE043_171.wav
DEU014_159_23	DEU014_159	DEU014	DEU	male		DEV	8.09	8.57	0.48	9	handlungen	h a n d l u ng etu n	h a n d l ʊ ŋ ə n	h a n d l ʊ ŋ ə n	2	German/wav/014/GE014_159.wav
CZE017_101_23	CZE017_101	CZE017	CZE	female	46.0	EVA	7.81	8.39	0.58	9	stanovena	s t a n o v e n a	s t a n o v ɛ n a	s t a n o v ɛ n a	54	Czech/wav/017/CZ017_101.wav
CZE076_93_6	CZE076_93	CZE076	CZE	male	25.0	TRA	1.84	2.07	0.23	4	roce	r o c e	r o ts ɛ	r o ts ɛ	145	Czech/wav/076/CZ076_93.wav
DEU015_102_6	DEU015_102	DEU015	DEU	male		TRA	1.37	1.72	0.35	6	bisher	b i s h el r	b ɪ s h eː ʀ	b ɪ s h eː ʀ	76	German/wav/015/GE015_102.wav
DEU049_9_3	DEU049_9	DEU049	DEU	female		TRA	1.34	1.65	0.31	4	könne	k n n etu	k œ n ə	k œ n ə	97	German/wav/049/GE049_9.wav
CZE037_23_17	CZE037_23	CZE037	CZE	male	25.0	TRA	6.48	6.97	0.49	8	chemickém	x e m i c k ee m	x ɛ m i ts k ɛː m	x ɛ m i ts k ɛː m	2	Czech/wav/037/CZ037_23.wav
DEU012_166_8	DEU012_166	DEU012	DEU	male		TRA	2.82	3.49	0.67	6	geschätzt	g etu S ts t	ɡ ə ʃ ɛ ts t	ɡ ə ʃ ɛ ts t	2	German/wav/012/GE012_166.wav
CZE098_22_1	CZE098_22	CZE098	CZE	female	16.0	EVA	0.86	1.37	0.51	7	projekt	p r o j e k t	p r o j ɛ k t	p r o j ɛ k t	5	Czech/wav/098/CZ098_22.wav
CZE025_57_7	CZE025_57	CZE025	CZE	male	74.0	TRA	3.0	3.23	0.23	4	však	f sh a k	f ʃ a k	f ʃ a k	412	Czech/wav/025/CZ025_57.wav
DEU002_56_6	DEU002_56	DEU002	DEU	male		DEV	2.14	2.67	0.53	7	gewesen	g etu v el z etu n	ɡ ə v eː z ə n	ɡ ə v eː z ə n	16	German/wav/002/GE002_56.wav
DEU050_142_23	DEU050_142	DEU050	DEU	male		TRA	6.38	7.0	0.62	9	koalition	k ol a l il ts il ol n	k oː a l iː ts ɪ oː n	k oː a l iː ts ɪ oː n	34	German/wav/050/GE050_142.wav
DEU052_46_15	DEU052_46	DEU052	DEU	male		DEV	4.79	5.1	0.31	5	kommen	k o m etu n	k ɔ m ə n	k ɔ m ə n	50	German/wav/052/GE052_46.wav
CZE003_59_13	CZE003_59	CZE003	CZE	female	26.0	TRA	3.66	3.93	0.27	4	máme	m aa m e	m aː m ɛ	m aː m ɛ	42	Czech/wav/003/CZ003_59.wav
DEU024_130_14	DEU024_130	DEU024	DEU	male		TRA	6.23	6.93	0.7	8	einrichtung	a i n r i C t u ng	aɪ n r ɪ ç t ʊ ŋ	a ɪ n r ɪ ç t ʊ ŋ	5	German/wav/024/GE024_130.wav
