Word	IPA transcription
начинающуюся	n ʌ t̠ʃʲ i n ɑ j u ʂ u j u sʲ ʌ
войну	v ʌ j n u
Чечне	t̠ʃʲ i ʃˠ n̪ʲ e
памяти	p ɑ mʲ ʌ t̪ʲ ɪ
от	o t
первого	pʲ e r v ʌ v ʌ
тура	t u r a
у	u
меня	mʲ i n̪ʲ ɑ
навсегда	n ʌ f sʲ i ɡ d ɑ
останется	ʌ s t ɑ n̪ʲ i t s ʌ
кадр	k ɑ d r
неизвестно	n̪ʲ i i z vʲ e s t n ʌ
откуда	ʌ t k u d a
вторгшийся	f t ʌ r k ʃˠ ɨ j sʲ ʌ
нашу	n ɑ ʃˠ u
жизнь	ʒˠ ɨ z n̪ʲ
будто	b u d t ʌ
миллиардер	mʲ i l l i a r d̪ʲ e r
Брынцалов	b r ɨ n t s ɑ l ʌ f
несет	n̪ʲ i sʲ e t
руках	r u k ɑ x
избирательного	ɪ z bʲ i r ɑ t̪ʲ i lʲ n ʌ v ʌ
участка	u t̠ʃʲ ɑ s t k a
ик	i k
загса	z ɑ k s a
свою	s v ʌ j u
жену	ʒˠ ɨ n u
вашего	v ɑ ʃˠ ɨ v ʌ
банка	b ɑ n k a
есть	j e s t̪ʲ
программы	p r ʌ ɡ r ɑ m m ɨ
реально	rʲ i ɑ lʲ n ʌ
касающиеся	k a s ɑ j u ʂ i j i sʲ ʌ
таких	t a kʲ i x
болячек	b ʌ lʲ ɑ t̠ʃʲ i k
неплатежи	n̪ʲ i p l ʌ t̪ʲ i ʒˠ i
низкая	n̪ʲ i s k ʌ j a
рентабельность	rʲ i n t ɑ bʲ i lʲ n ʌ s t̪ʲ
затовариние	z ʌ t ʌ v ɑ rʲ i n̪ʲ i j ɪ
далее	d ɑ lʲ i j ɪ
А	ɑ
выступил	v ɨ s t u pʲ i l
1991ом	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t d̪ʲ ɛ vʲ ɪ n o s t ɔ o j d̪ʲ i n o m
пламенными	p l ɑ mʲ i n n ɨ mʲ ɪ
обличениями	ʌ b lʲ i t̠ʃʲ e n̪ʲ i j a mʲ ɪ
коммунистов	k ʌ m m u n̪ʲ i s t ʌ f
Сталина	s t ɑ lʲ i n a
учинивших	u t̠ʃʲ i n̪ʲ i f ʃˠ ɨ x
погров	p o ɡ r ʌ f
христианства	x rʲ i sʲ t̪ʲ i ɑ n s t v a
новогодние	n ʌ v ʌ ɡ o d n i j ɪ
обещания	ʌ bʲ i ʂ ɑ n̪ʲ i j a
пенсионерам	pʲ i n sʲ i ʌ n e r ʌ m
рассчитавшись	r ʌ s ʂ i t ɑ f ʃˠ ɨ sʲ
бюджетом	bʲ u d ʒˠ ɛ t ʌ m
Газпром	ɡ a s p r o m
переходит	pʲ i rʲ i x o d̪ʲ i t
наступление	n ʌ s t u p lʲ e n i j ɪ
социальная	s ʌ t s ɨ ɑ lʲ n ʌ j a
политика	p ʌ lʲ i t̪ʲ i k a
без	bʲ e s
жулья	ʒˠ u lʲ j a
премия	p rʲ e mʲ i j a
сто	s t o
руб	r u p
водится	v o d̪ʲ i t s ʌ
кланялись	k l ɑ n̪ʲ ʌ l i sʲ
благодарили	b l ʌ ɡ ʌ d a rʲ i l ɪ
избирателей	ɪ z bʲ i r ɑ t̪ʲ i lʲ i j
признавались	p rʲ i z n a v ɑ lʲ i sʲ
ожидали	ʌ ʒˠ ɨ d ɑ lʲ ɪ
чуточку	t̠ʃʲ u t ʌ t̠ʃʲ k u
больше	b o lʲ ʃˠ ɨ
результатом	rʲ i z u lʲ t ɑ t ʌ m
тем	t̪ʲ e m
менее	mʲ e n̪ʲ i j ɪ
исключения	ɪ s k lʲ u t̠ʃʲ e n̪ʲ i j a
остались	ʌ s t ɑ lʲ i sʲ
довольны	d ʌ v o lʲ n ɨ
этих	ɛ t̪ʲ i x
цифр	t s ɨ f r
Петр	pʲ e t r
Родионов	r ʌ d̪ʲ i o n ʌ f
сделал	z d̪ʲ e l ʌ l
вывод	v ɨ v ʌ t
фактически	f a k t̪ʲ i t̠ʃʲ i s kʲ ɪ
начинаем	n ʌ t̠ʃʲ i n ɑ j i m
кредитовать	k rʲ i d̪ʲ i t ʌ v ɑ t̪ʲ
российскую	r ʌ sʲ sʲ i j s k u j u
экономику	ɛ k ʌ n o mʲ i k u
сертификация	sʲ i r t̪ʲ i fʲ i k ɑ t s ɨ j a
товаров	t ʌ v ɑ r ʌ f
астаном	a s t ɑ n ʌ m
цив-	t s ɨ f
цивилизованном	t s ɨ vʲ i lʲ i z o v ʌ n n ʌ m
мире	mʲ i rʲ i
существует	s u ʂ i s t v u j i t
Литературная	l i t̪ʲ i r a t u r n ʌ j a
газета	ɡ a zʲ e t a
писала	pʲ i s ɑ l a
упрекая	u p rʲ i k ɑ j a
Явлинского	j a v l i n s k ʌ v ʌ
Лебедя	l e bʲ i d̪ʲ ʌ
Федорова	fʲ e d ʌ r ʌ v a
думаю	d u m ʌ j u
справедливо	s p r ʌ vʲ i d lʲ i v ʌ
некий	n̪ʲ e kʲ i j
эстонец	ɛ s t o n̪ʲ i t s
Юрий	j u rʲ i j
принадлеж-	p rʲ i n ɑ d lʲ i ʃˠ
надлежащий	n ʌ d lʲ i ʒˠ ɑ ʂ i j
банде	b ɑ n d̪ʲ i
которой	k ʌ t o r ʌ j
груз	ɡ r u s
предназначался	p rʲ i d n ʌ z n a t̠ʃʲ ɑ l sʲ ʌ
связался	s vʲ a z ɑ l sʲ ʌ
капитаном	k ʌ pʲ i t ɑ n ʌ m
Эстонии	ɛ s t o n̪ʲ i ɪ
приказал	p rʲ i k a z ɑ l
выбросить	v ɨ b r ʌ sʲ i t̪ʲ
море	m o rʲ i
автомашину	a f t ʌ m a ʃˠ ɨ n u
наркотиками	n a r k o t̪ʲ i k ʌ mʲ ɪ
Явлинский	j a v l i n s kʲ i j
требует	t rʲ e b u j i t
течение	t̪ʲ i t̠ʃʲ e n̪ʲ i j ɪ
месяца	mʲ e sʲ ʌ t s a
внес	v n̪ʲ e s
Федеральное	fʲ i d̪ʲ i r ɑ lʲ n ʌ j ɪ
соответствующего	s ʌ ʌ t vʲ e t s t v u j u ʂ i v ʌ
никакой	n̪ʲ i k a k o j
прокрутки	p r ʌ k r u t kʲ ɪ
злому	z l o m u
умыслу	u m ɨ s l u
возникает	v ʌ zʲ n̪ʲ i k ɑ j i t
мир	mʲ i r
народам	n a r o d ʌ m
религия	rʲ i lʲ i ɡʲ i j a
была	b ɨ l ɑ
заменена	z ʌ mʲ i n̪ʲ i n ɑ
квазирелигией	k v ʌ zʲ i rʲ i lʲ i ɡʲ i j i j
христианские	x rʲ i sʲ t̪ʲ i ɑ n s kʲ i j ɪ
заповеди	z ɑ p ʌ vʲ i d̪ʲ ɪ
новыми	n o v ɨ mʲ ɪ
заповедями	z ɑ p ʌ vʲ i d̪ʲ ʌ mʲ ɪ
убей	u bʲ e j
укради	u k r a d̪ʲ i
донеси	d ʌ n̪ʲ i sʲ i
Имеется	ɪ mʲ e j i t s ʌ
крайней	k r ɑ j n̪ʲ i j
мере	mʲ e rʲ i
три	t rʲ i
основные	ʌ s n ʌ v n ɨ j ɪ
группы	ɡ r u p p ɨ
причин	p rʲ i t̠ʃʲ i n
критической	k rʲ i t̪ʲ i t̠ʃʲ i s k ʌ j
ситуации	sʲ i t u ɑ t s ɨ ɪ
возникшие	v ʌ zʲ n̪ʲ i k ʃˠ ɨ j ɪ
пенсионного	pʲ i n sʲ i o n n ʌ v ʌ
обеспечения	ʌ bʲ i s pʲ e t̠ʃʲ i n̪ʲ i j a
люди	lʲ u d̪ʲ ɪ
нь-	ɛ n mʲ j a kʲ ɪ j z n ɑ k
привлекают	p rʲ i v lʲ i k ɑ j u t
обходят	ʌ p x o d̪ʲ ʌ t
Роспечать	r ʌ s pʲ i t̠ʃʲ ɑ t̪ʲ
километр	kʲ i l ʌ mʲ e t r
выслушивая	v ɨ s l u ʃˠ ɨ v ʌ j a
патоб	p a t o p
радио	r ɑ d̪ʲ ɪ o
сожалительные	s ʌ ʒˠ a lʲ i t̪ʲ i lʲ n ɨ j ɪ
вздохи	v z d o x ɪ
обеих	ʌ bʲ e i x
столиц	s t ʌ lʲ i t s
поводу	p ʌ v o d u
отсталости	ʌ t s t ɑ l ʌ sʲ t̪ʲ ɪ
ин-	i n
неинферм-	n̪ʲ i i n fʲ i r m
м-	ɛ m
мирванности	mʲ i r v ɑ n n ʌ sʲ t̪ʲ ɪ
российской	r ʌ sʲ sʲ i j s k ʌ j
гл-	ɡ ɛ ɛ l
глубинки	ɡ l u bʲ i n kʲ ɪ
предпочел	p rʲ i d p ʌ t̠ʃʲ e l
раскрывать	r ʌ s k r ɨ v ɑ t̪ʲ
собой	s ʌ b o j
представляют	p rʲ i d s t a v lʲ ɑ j u t
эти	ɛ t̪ʲ ɪ
силы	sʲ i l ɨ
российские	r ʌ sʲ sʲ i j s kʲ i j ɪ
коллеги	k ʌ l l e ɡʲ ɪ
обеспечены	ʌ bʲ i s pʲ e t̠ʃʲ i n ɨ
куда	k u d ɑ
скромно	s k r o m n ʌ
удушье	u d u ʃˠ j ɪ
кто	k t o
кроме	k r o mʲ i
него	n̪ʲ i v o
сможет	s m o ʒˠ ɨ t
рвущиеся	r v u ʂ i j i sʲ ʌ
красные	k r ɑ s n ɨ j ɪ
коммунистические	k ʌ m m u n̪ʲ i sʲ t̪ʲ i t̠ʃʲ i s kʲ i j ɪ
бригады	b rʲ i ɡ ɑ d ɨ
да	d ɑ
ничего	n̪ʲ i t̠ʃʲ i v o
забыли	z a b ɨ lʲ ɪ
никого	n̪ʲ i k ʌ v o
чему	t̠ʃʲ e m u
обязывают	ʌ bʲ ɑ z ɨ v ʌ j u t
общем	o p ʂ i m
шло	ʃˠ l o
нормально	n ʌ r m ɑ lʲ n ʌ
этой	ɛ t ʌ j
группе	ɡ r u p pʲ i
к-	k ɑ
числе	t̠ʃʲ i s lʲ e
других	d r u ɡʲ i x
предложения	p rʲ i d l ʌ ʒˠ ɛ n̪ʲ i j a
комплектованию	k ʌ m p lʲ i k t ʌ v ɑ n̪ʲ i j u
армии	ɑ r mʲ i ɪ
отменить	ʌ t mʲ i n̪ʲ i t̪ʲ
призыв	p rʲ i z ɨ f
армию	ɑ r mʲ i j u
студентов	s t u d̪ʲ e n t ʌ f
ограничить	ʌ ɡ r a n̪ʲ i t̠ʃʲ i t̪ʲ
срок	s r o k
службы	s l u ʒˠ b ɨ
призывников	p rʲ i z ɨ v n̪ʲ i k o f
полутора	p ʌ l u t ʌ r a
годами	ɡ ʌ d ɑ mʲ ɪ
усилить	u sʲ i lʲ i t̪ʲ
роль	r o lʲ
контрактной	k ʌ n t r ɑ k t n ʌ j
системы	sʲ i sʲ t̪ʲ e m ɨ
раньше	r ɑ n̪ʲ ʃˠ ɨ
приходила	p rʲ i x ʌ d̪ʲ i l a
аптеку	a p t̪ʲ e k u
могла	m ʌ ɡ l a
купить	k u pʲ i t̪ʲ
разные	r ɑ z n ɨ j ɪ
лекарства	lʲ i k ɑ r s t v a
нас	n ɑ s
случилось	s l u t̠ʃʲ i l ʌ sʲ
удастся	u d ɑ s t̪ʲ sʲ ʌ
Земану	z i m ɑ n u
переманить	pʲ i rʲ i m a n̪ʲ i t̪ʲ
прежней	p rʲ e ʒˠ n̪ʲ i j
коалиции	k ʌ a lʲ i t s ɨ ɪ
демократов	d̪ʲ i m ʌ k r ɑ t ʌ f
Калводы	k a l v o d ɨ
народников	n a r o d n i k ʌ f
поступает	p ʌ s t u p ɑ j i t
большинство	b ʌ lʲ ʃˠ ɨ n s t v o
западных	z ɑ p ʌ d n ɨ x
дипломатов	d̪ʲ i p l ʌ m ɑ t ʌ f
контакты	k ʌ n t ɑ k t ɨ
стран-	s t r ɑ n
э	e
страной	s t r a n o j
пребывания	p rʲ i b ɨ v ɑ n̪ʲ i j a
сведены	s vʲ i d̪ʲ i n ɨ
минимуму	mʲ i n̪ʲ i m u m u
коммунисты	k ʌ m m u n̪ʲ i s t ɨ
походя	p o x ʌ d̪ʲ ʌ
оскорбляют	ʌ s k ʌ r b lʲ ɑ j u t
миллионы	mʲ i l l i o n ɨ
соотечественников	s ʌ ʌ t̪ʲ e t̠ʃʲ i s t vʲ i n n i k ʌ f
разделяющих	r ʌ z d̪ʲ i lʲ ɑ j u ʂ i x
политические	p ʌ lʲ i t̪ʲ i t̠ʃʲ i s kʲ i j ɪ
взгляды	v z ɡ lʲ ɑ d ɨ
дают	d a j u t
вольно	v o lʲ n ʌ
невольно	n̪ʲ i v o lʲ n ʌ
какая	k a k ɑ j a
участь	u t̠ʃʲ ʌ s t̪ʲ
ожидает	ʌ ʒˠ ɨ d ɑ j i t
случае	s l u t̠ʃʲ ʌ j ɪ
победы	p ʌ bʲ e d ɨ
лидера	lʲ i d̪ʲ i r a
КПРФ	k ɑ p ɛ ɛ r ɛ f
впечатляют	f pʲ i t̠ʃʲ a t lʲ ɑ j u t
отчасти	ʌ t t̠ʃʲ ɑ sʲ t̪ʲ ɪ
облегчает	ʌ b lʲ i k t̠ʃʲ ɑ j i t
переговоры	pʲ i rʲ i ɡ ʌ v o r ɨ
между	mʲ e ʒˠ d u
президентом	p rʲ i zʲ i d̪ʲ e n t ʌ m
лидером	lʲ i d̪ʲ i r ʌ m
Яблока	j a b l ʌ k a
выступает	v ɨ s t u p ɑ j i t
самый	s ɑ m ɨ j
ярый	j a r ɨ j
ревнитель	rʲ i v n̪ʲ i t̪ʲ i lʲ
старины	s t ʌ rʲ i n ɨ
утверждает	u t vʲ i r ʒˠ d ɑ j i t
должна	d ʌ l ʒˠ n ɑ
развиваться	r ʌ z vʲ i v ɑ t̪ʲ sʲ ʌ
русле	r u s lʲ i
самобытных	s ʌ m ʌ b ɨ t n ɨ x
традиций	t r a d̪ʲ i t s ɨ j
духовных	d u x o v n ɨ x
ориентирах	ʌ rʲ i j i n t̪ʲ i r ʌ x
религиозных	rʲ i lʲ i ɡʲ i o z n ɨ x
святынь	s vʲ a t ɨ n̪ʲ
этот	ɛ t ʌ t
документ	d ʌ k u mʲ e n t
словам	s l ʌ v ɑ m
Тюрденева	t̪ʲ u r d̪ʲ e n̪ʲ i v a
полностью	p o l n ʌ s t̪ʲ j u
деологизирован	d̪ʲ i ʌ l ʌ ɡʲ i zʲ i r ʌ v ʌ n
основан	ʌ s n o v ʌ n
принципах	p rʲ i n t s ɨ p ʌ x
взаимо	v z a i m ʌ
вывыгодного	v ɨ v ɨ ɡ o d n ʌ v ʌ
сотрудничества	s ʌ t r u d n̪ʲ i t̠ʃʲ i s t v a
ситуация	sʲ i t u ɑ t s ɨ j a
беженцами	bʲ e ʒˠ ɨ n t s ʌ mʲ ɪ
попросившими	p ʌ p r ʌ sʲ i f ʃˠ ɨ mʲ ɪ
политического	p ʌ lʲ i t̪ʲ i t̠ʃʲ i s k ʌ v ʌ
убежища	u bʲ e ʒˠ ɨ ʂ ʌ
осложняется	ʌ s l ʌ ʒˠ n̪ʲ ɑ j i t s ʌ
сообщают	s ʌ ʌ p ʂ ɑ j u t
прохождении	p r ʌ x ʌ ʒˠ d̪ʲ e n̪ʲ i ɪ
дела	d̪ʲ e l a
суде	s u d̪ʲ e
сроках	s r o k ʌ x
депортации	d̪ʲ i p ʌ r t ɑ t s ɨ ɪ
представлении	p rʲ i d s t a v lʲ e n̪ʲ i ɪ
отказано	ʌ t k ɑ z ʌ n ʌ
перманентная	pʲ i r m a n̪ʲ e n t n ʌ j a
внутриполитическая	v n u t rʲ i p ʌ lʲ i t̪ʲ i t̠ʃʲ i s k ʌ j a
нестабильность	n̪ʲ i s t a bʲ i lʲ n ʌ s t̪ʲ
большинстве	b ʌ lʲ ʃˠ ɨ n s t vʲ e
независимых	n̪ʲ i z a vʲ i sʲ i m ɨ x
республик	rʲ i s p u b lʲ i k
руинах	r u i n ʌ x
с-	s
спать	s p ɑ t̪ʲ
спокойно	s p ʌ k o j n ʌ
отвлекает	ʌ t v lʲ i k ɑ j i t
решения	rʲ i ʃˠ ɛ n̪ʲ i j a
собственных	s o b s t vʲ i n n ɨ x
планов	p l ɑ n ʌ f
строительства	s t r ʌ i t̪ʲ i lʲ s t v a
новой	n o v ʌ j
безопасности	bʲ i z ʌ p ɑ s n ʌ sʲ t̪ʲ ɪ
европе	j ɪ v r o pʲ i
наконец	n ʌ k ʌ n e t s
многие	m n o ɡʲ i j ɪ
государственны-	ɡ ʌ s u d ɑ r s t vʲ i n n ɨ
должностные	d ʌ l ʒˠ n ʌ s t n ɨ j ɪ
часто	t̠ʃʲ ɑ s t ʌ
игнорируют	ɪ ɡ n ʌ rʲ i r u j u t
закон	z a k o n
конституцию	k ʌ n sʲ t̪ʲ i t u t s ɨ j u
когда	k ʌ ɡ d ɑ
хотят	x ʌ t̪ʲ ɑ t
заткнуть	z a t k n u t̪ʲ
средствам	s rʲ e d s t v ʌ m
информации	ɪ n f ʌ r m ɑ t s ɨ ɪ
одним	ʌ d n̪ʲ i m
стабильных	s t a bʲ i lʲ n ɨ x
сегментов	sʲ i ɡ mʲ e n t ʌ f
рынка	r ɨ n k a
корпоративных	k ʌ r p ʌ r a t̪ʲ i v n ɨ x
ценных	t s ɛ n n ɨ x
бумаг	b u m ɑ k
остается	ʌ s t a j e t s ʌ
рынок	r ɨ n ʌ k
нефтедобывающих	n̪ʲ i f t̪ʲ i d ʌ b ɨ v ɑ j u ʂ i x
нефтеобрабатывающих	n̪ʲ i f t̪ʲ i ʌ b r ʌ b ʌ t ɨ v ɑ j u ʂ i x
называется	n ʌ z ɨ v ɑ j i t s ʌ
Совершенны	s ʌ vʲ i r ʃˠ ɛ n n ɨ
преступления	p rʲ i s t u p lʲ e n̪ʲ i j a
несовершенные	n̪ʲ i s ʌ vʲ i r ʃˠ ɛ n n ɨ j ɪ
герои	ɡʲ i r o ɪ
написал	n a pʲ i s ʌ l
бывший	b ɨ f ʃˠ ɨ j
советник	s ʌ vʲ e t̪ʲ n̪ʲ i k
министерства	mʲ i n̪ʲ i sʲ t̪ʲ e r s t v a
юстиции	j u sʲ t̪ʲ i t s ɨ ɪ
1961го	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t ʃˠ ɛ z d̪ʲ d̪ʲ ɪ sʲ j a t o j d̪ʲ i n ɡ o
1964ый	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t ʃˠ ɛ z d̪ʲ d̪ʲ ɪ sʲ j a t t̠ʃʲ ɪ t ɨ rʲ ɪ ɨ j
кеннедиа-	kʲ i n n e d̪ʲ i a
кеннедианец	kʲ i n n i d̪ʲ i ʌ n i t s
Рональд	r o n ʌ lʲ t
Гольдфарб	ɡ ʌ lʲ d f ɑ r p
матросов	m a t r o s ʌ f
сообщил	s ʌ ʌ p ʂ i l
также	t ɑ ɡ ʒˠ ɨ
капитана	k ʌ pʲ i t ɑ n a
перед	pʲ i rʲ e t
моментом	m ʌ mʲ e n t ʌ m
аварии	a v ɑ rʲ i ɪ
капитанском	k ʌ pʲ i t ɑ n s k ʌ m
мостике	m o sʲ t̪ʲ i kʲ i
отечественные	ʌ t̪ʲ e t̠ʃʲ i s t vʲ i n n ɨ j ɪ
институты	ɪ n sʲ t̪ʲ i t u t ɨ
иунь-	i u n̪ʲ
университеты	u n̪ʲ i vʲ i r sʲ i t̪ʲ e t ɨ
имеют	ɪ mʲ e j u t
практики	p r ɑ k t̪ʲ i kʲ ɪ
публиковать	p u b lʲ i k ʌ v ɑ t̪ʲ
отчеты	ʌ t t̠ʃʲ e t ɨ
расходования	r a s x o d ʌ v ʌ n̪ʲ i j a
средств	s rʲ e d s t f
знак	z n ɑ k
ближневосточной	b lʲ i ʒˠ n̪ʲ i v ʌ s t o ʃˠ n ʌ j
знаток	z n a t o k
кухни	k u x n̪ʲ ɪ
госсекретарь	ɡ ʌ sʲ sʲ i k rʲ i t ɑ rʲ
Генри	ɡʲ e n rʲ ɪ
Киссинджер	kʲ i sʲ sʲ i n d ʒˠ ɨ r
уве-	u vʲ i
уверен	u vʲ e rʲ i n
Нетаньянху	n i t ɑ n j a n x u
столкнувшись	s t ʌ l k n u f ʃˠ ɨ sʲ
ре-	rʲ e
реалями	rʲ i ɑ lʲ ʌ mʲ ɪ
региона	rʲ i ɡʲ i o n a
качестве	k ɑ t̠ʃʲ i s t vʲ i
главы	ɡ l ɑ v ɨ
израильского	ɪ z r ɑ i lʲ s k ʌ v ʌ
кабинета	k ʌ bʲ i n̪ʲ e t a
обязательно	ʌ bʲ a z ɑ t̪ʲ i lʲ n ʌ
внесет	v n̪ʲ i sʲ e t
существенную	s u ʂ e s t vʲ i n n u j u
коррекцию	k ʌ r rʲ e k t s ɨ j u
жесткую	ʒˠ ɛ s t k u j u
линию	lʲ i n̪ʲ i j u
продолжит	p r ʌ d o l ʒˠ ɨ t
курс	k u r s
мирное	mʲ i r n ʌ j ɪ
урегулирование	u rʲ i ɡ u lʲ i r ʌ v ʌ n̪ʲ i j ɪ
незаметно	n̪ʲ i z a mʲ e t n ʌ
сидел	sʲ i d̪ʲ e l
зале	z ɑ lʲ i
интересом	ɪ n t̪ʲ ɛ rʲ e s ʌ m
слушал	s l u ʃˠ ʌ l
доклады	d ʌ k l ɑ d ɨ
дискуссию	d̪ʲ i s k u sʲ sʲ i j u
делал	d̪ʲ e l ʌ l
краткие	k r ɑ t kʲ i j ɪ
пометки	p ʌ mʲ e t kʲ ɪ
блокноте	b l ʌ k n o t̪ʲ i
латвийские	l a t vʲ i j s kʲ i j ɪ
министры	mʲ i n̪ʲ i s t r ɨ
работают	r a b o t ʌ j u t
совместительству	s ʌ v mʲ i sʲ t̪ʲ i t̪ʲ i lʲ s t v u
точки	t o t̠ʃʲ kʲ ɪ
зрения	z rʲ e n̪ʲ i j a
Бонна	b o n n a
речь	rʲ e t̠ʃʲ
прежде	p rʲ e ʒˠ d̪ʲ i
идти	ɪ t̪ʲ t̪ʲ i
всего	f sʲ i v o
сфере	s fʲ e rʲ i
телекоммуникаций	t̪ʲ i lʲ i k ʌ m m u n̪ʲ i k ɑ t s ɨ j
транспорта	t r ɑ n s p ʌ r t a
здравоохранения	z d r ʌ v ʌ ʌ x r a n̪ʲ e n̪ʲ i j a
имеет	ɪ mʲ e j i t
здесь	z d̪ʲ e sʲ
статус	s t ɑ t u s
наблюдателя	n ʌ b lʲ u d ɑ t̪ʲ i lʲ ʌ
последнее	p ʌ s lʲ e d n̪ʲ i j ɪ
проводиться	p r ʌ v ʌ d̪ʲ i t̪ʲ sʲ ʌ
несколько	n̪ʲ e s k ʌ lʲ k ʌ
мероприятий	mʲ i r ʌ p rʲ i j a t̪ʲ i j
могут	m o ɡ u t
способствовать	s p ʌ s o b s t v ʌ v ʌ t̪ʲ
снижению	sʲ n̪ʲ i ʒˠ ɛ n̪ʲ i j u
оттока	ʌ t t o k a
научных	n a u t̠ʃʲ n ɨ x
кадров	k ɑ d r ʌ f
рубеж	r u bʲ e ʃˠ
при	p rʲ i
Бонне	b o n n i
коль	k o lʲ
взяли	v zʲ ɑ lʲ ɪ
отправную	ʌ t p r a v n u j u
точку	t o t̠ʃʲ k u
особо	ʌ s o b ʌ
удивились	u d̪ʲ i vʲ i lʲ i sʲ
такой	t a k o j
связке	s vʲ ɑ s kʲ i
наш	n ɑ ʃˠ
взгляд	v z ɡ lʲ ɑ t
недооцененным	n̪ʲ i d ʌ ʌ t s ɛ n̪ʲ i n n ɨ m
частное	t̠ʃʲ ɑ s t n ʌ j ɪ
телевизионные	t̪ʲ i lʲ i vʲ i zʲ i o n n ɨ j ɪ
станции	s t ɑ n t s ɨ ɪ
плохом	p l ʌ x o m
устаревшем	u s t a rʲ e f ʃˠ ɨ m
ненадежном	n̪ʲ i n a d̪ʲ e ʒˠ n ʌ m
оборудовании	ʌ b ʌ r u d ʌ v ʌ n̪ʲ i ɪ
напряженная	n ʌ p rʲ a ʒˠ ɛ n n ʌ j a
сыс-	s ɨ s
полнением	p ʌ lʲ n̪ʲ i n̪ʲ i j i m
бюджета	bʲ u d ʒˠ ɛ t a
делает	d̪ʲ e l ʌ j i t
крайне	k r ɑ j n̪ʲ i
желательными	ʒˠ ɨ l a t̪ʲ e l n ɨ mʲ ɪ
шаги	ʃˠ a ɡʲ i
смогут	s m o ɡ u t
оптимизировать	ʌ p t̪ʲ i mʲ i zʲ i r ʌ v ʌ t̪ʲ
затраты	z a t r ɑ t ɨ
обслуживание	ʌ p s l u ʒˠ ɨ v ʌ n̪ʲ i j ɪ
международных	mʲ i ʒˠ d u n a r o d n ɨ x
обязательств	ʌ bʲ a z ɑ t̪ʲ i lʲ s t f
поправка	p ʌ p r ɑ f k a
извинением	ɪ z vʲ i n̪ʲ e n̪ʲ i j i m
апреле	a p rʲ e lʲ i
Москва	m ʌ s k v ɑ
добилась	d ʌ bʲ i l ʌ sʲ
Парижского	p a rʲ i ʃˠ s k ʌ v ʌ
клуба	k l u b a
отсрочки	ʌ t s r o t̠ʃʲ kʲ ɪ
выплатам	v ɨ p l ɑ t ʌ m
внешнего	v n̪ʲ e ʃˠ n̪ʲ i v ʌ
долга	d o l ɡ a
Советского	s ʌ vʲ e t s k ʌ v ʌ
Союза	s ʌ j u z a
40	s o r ɔ k
миллиардов	mʲ i l l i ɑ r d ʌ f
долларов	d o l l ʌ r ʌ f
продлив	p r ʌ d lʲ i f
сроки	s r o kʲ ɪ
платежа	p l ʌ t̪ʲ i ʒˠ ɑ
2020го	d vʲ e t ɨ sʲ ʌ t ʂ d v ɑ t t s ʌ t̪ʲ ɡ o
года	ɡ o d a
две	d vʲ e
причины	p rʲ i t̠ʃʲ i n ɨ
такое	t a k o j ɪ
развитие	r a z vʲ i t̪ʲ i j ɪ
выдвинуло	v ɨ d vʲ i n u l ʌ
передний	pʲ i rʲ e d n̪ʲ i j
план	p l ɑ n
абсолютно	a p s ʌ lʲ u t n ʌ
новых	n o v ɨ x
людей	lʲ u d̪ʲ e j
выпускников	v ɨ p u s k n̪ʲ i k o f
всевозможных	f sʲ i v ʌ z m o ʒˠ n ɨ x
партшкол	p ɑ r t ʃˠ k ʌ l
возможности	v ʌ z m o ʒˠ n ʌ sʲ t̪ʲ ɪ
рассуждать	r ʌ s s u ʒˠ d ɑ t̪ʲ
альтернативы	a lʲ t̪ʲ i r n a t̪ʲ i v ɨ
поэтому	p ʌ ɛ t ʌ m u
социалдемократы	s ʌ t s ɨ a l d̪ʲ e m ʌ k r ʌ t ɨ
подчеркивают	p ʌ d̪ʲ t̠ʃʲ e r kʲ i v ʌ j u t
мол	m o l
правила	p r ɑ vʲ i l a
приема	p rʲ i j e m a
останутся	ʌ s t ɑ n u t̪ʲ sʲ ʌ
прежними	p rʲ e ʒˠ n̪ʲ i mʲ ɪ
конца	k ʌ n t s ɑ
столетия	s t ʌ lʲ e t̪ʲ i j a
рабочие	r a b o t̠ʃʲ i j ɪ
места	mʲ e s t a
Германии	ɡʲ i r m ɑ n̪ʲ i ɪ
появится	p ʌ j a vʲ i t s ʌ
полмиллиона	p ʌ l mʲ i l l i o n a
претендентов	p rʲ i t̪ʲ i n d̪ʲ e n t ʌ f
исконным	ɪ s k o n n ɨ m
жителям	ʒˠ ɨ t̪ʲ i lʲ ʌ m
страны	s t r ɑ n ɨ
здорово	z d ʌ r o v ʌ
потесниться	p ʌ t̪ʲ i sʲ n̪ʲ i t̪ʲ sʲ ʌ
дефицит	d̪ʲ i fʲ i t s ɨ t
во	v o
всем	f sʲ e m
семсят	sʲ i m sʲ ɑ t
поскольку	p ʌ s k o lʲ k u
газеты	ɡ a zʲ e t ɨ
большей	b o lʲ ʃˠ ɨ j
Чентральной	t̠ʃʲ i n t r ɑ lʲ n ʌ j
