Word	IPA transcription
natychmiast	n̪ a t̪ ɨ x m a s̪ t̪
zabierać	z̪ a b j ɛ r a t̪ ɕ
mycia	m ɨ t̪ ɕ a
nabawić	n̪ a b a v i t̪ ɕ
jakiegoś	j a k ɛ ɡ ɔ ɕ
choróbska	x ɔ r u p s̪ k a
!	
Napisać	n̪ a p i s̪ a t̪ ɕ
Roberta	r ɔ b ɛ r t̪ a
Kwiatkowskiego	k f a t̪ k ɔ f s̪ k ɛ ɡ ɔ
Szanowny	ɕ a n̪ ɔ v n̪ ɨ
Panie	p a ɲ ɛ
Prezesie	p r ɛ z̪ ɛ ɕ ɛ
zwracamy	z̪ v r a t̪s̪ a m ɨ
Pana	p a n̪ a
uprzejmą	u p ɕ ɛ j m ɔ
prośbą	p r ɔ ʑ b ɔ
przejście	p ɕ ɛ j ɕ t̪ ɕ ɛ
nieczynny	ɲ ɛ t̪ ɕ ɨ n̪ n̪ ɨ
opróżnienie	ɔ p r u ʐ̻ ɲ ɛ ɲ ɛ
zajmowanego	z̪ a j m ɔ v a n̪ ɛ ɡ ɔ
dotychczas	d̪ ɔ t̪ ɨ x t̪ ɕ a s̪
stanowiska	s̪ t̪ a n̪ ɔ v i s̪ k a
relacjach	r ɛ l̪ a t̪s̪ j a x
polsko-niemieckich	p ɔ l̪ s̪ k ɔ ɲ ɛ m j ɛ t̪s̪ k i x
zaszłości	z̪ a ɕ w ɔ ɕ t̪ ɕ i
historyczne	ɕ i s̪ t̪ ɔ r ɨ t̪ ɕ n̪ ɛ
same	s̪ a m ɛ
sobie	s̪ ɔ b j ɛ
tragiczne	t̪ r a ɡ i t̪ ɕ n̪ ɛ
trudne	t̪ r u d̪ n̪ ɛ
przezwyciężenia	p ɕ ɛ z̪ v ɨ t̪ ɕ ɛ ʐ̻ ɛ ɲ a
dogmatyzowane	d̪ ɔ ɡ m a t̪ ɨ z̪ ɔ v a n̪ ɛ
były	b ɨ w ɨ
podziałem	p ɔ d̪ ʑ a w ɛ m
Niemiec	ɲ ɛ m j ɛ t̪s̪
podziałami	p ɔ d̪ ʑ a w a m i
ideologicznymi	i d̪ ɛ ɔ l̪ ɔ ɡ i t̪ ɕ n̪ ɨ m i
Oba	ɔ b a
konkursy	k ɔ ŋ k u r s̪ ɨ
potwierdziły	p ɔ t̪ f ɛ r d̪ ʑ i w ɨ
nadal	n̪ a d̪ a l̪
atomowe	a t̪ ɔ m ɔ v ɛ
odbicie	ɔ d̪ b i t̪ ɕ ɛ
złapał	z̪ w a p a w
powrotem	p ɔ v r ɔ t̪ ɛ m
właściwy	v w a ɕ t̪ ɕ i v ɨ
kąt	k ɔ n̪ t̪
wyjścia	v ɨ j ɕ t̪ ɕ a
progu	p r ɔ ɡ u
Tło	t̪ w ɔ
szopki	ɕ ɔ p k i
zbudowane	z̪ b u d̪ ɔ v a n̪ ɛ
trzech	t̪ ɕ ɛ x
płacht	p w a x t̪
płótna	p w u t̪ n̪ a
powierzchni	p ɔ v ɛ ɕ x ɲ i
kilkudziesięciu	k i l̪ k u d̪ ʑ ɛ ɕ ɛ ɲ t̪ ɕ u
metrów	m ɛ t̪ r u f
kwadratowych	k f a d̪ r a t̪ ɔ v ɨ x
przedstawia	p ɕ ɛ t̪ s̪ t̪ a v j a
panoramę	p a n̪ ɔ r a m ɛ
Ziemi	ʑ ɛ m i
Świętej	ɕ f ɛ n̪ t̪ ɛ j
niebie	ɲ ɛ b j ɛ
migają	m i ɡ a j ɔ
gwiazdy	ɡ v a z̪ d̪ ɨ
Zbigniew	z̪ b i ɡ ɲ ɛ f
Antoszewski	a n̪ t̪ ɔ ɕ ɛ f s̪ k i
Łodzi	w ɔ d̪ ʑ i
członkiem	t̪ ɕ w ɔ ŋ k ɛ m
SLD	s̪ l̪ t̪
został	z̪ ɔ s̪ t̪ a w
wyrzucony	v ɨ ʐ̻ u t̪s̪ ɔ n̪ ɨ
sąd	s̪ ɔ n̪ t̪
partyjny	p a r t̪ ɨ j n̪ ɨ
postawę	p ɔ s̪ t̪ a v ɛ
niegodną	ɲ ɛ ɡ ɔ d̪ n̪ ɔ
członka	t̪ ɕ w ɔ ŋ k a
partii	p a r t̪ j i
Łódzki	w u t̪s̪ k i
poseł	p ɔ s̪ ɛ w
szef	ɕ ɛ f
Rady	r a d̪ ɨ
Wojewódzkiej	v ɔ j ɛ v u t̪s̪ k ɛ j
Sojuszu	s̪ ɔ j u ɕ u
wojewoda	v ɔ j ɛ v ɔ d̪ a
Andrzej	a n̪ d̪ ʐ̻ ɛ j
Pęczak	p ɛ n̪ t̪ ɕ a k
oskarżany	ɔ s̪ k a r ʐ̻ a n̪ ɨ
korupcję	k ɔ r u p t̪s̪ j ɛ
Służą	s̪ w u ʐ̻ ɔ
bezpłatną	b ɛ s̪ p w a t̪ n̪ ɔ
radą	r a d̪ ɔ
pomocą	p ɔ m ɔ t̪s̪ ɔ
każdemu	k a ʐ̻ d̪ ɛ m u
stosuje	s̪ t̪ ɔ s̪ u j ɛ
wyroby	v ɨ r ɔ b ɨ
firmy	f i r m ɨ
Czyżby	t̪ ɕ ɨ ʐ̻ b ɨ
Polanie	p ɔ l̪ a ɲ ɛ
stali	s̪ t̪ a l̪ i
wtedy	f t̪ ɛ d̪ ɨ
moralnie	m ɔ r a l̪ ɲ ɛ
wyżej	v ɨ ʐ̻ ɛ j
innych	i n̪ n̪ ɨ x
Krzyżaków	k ɕ ɨ ʐ̻ a k u f
fałszowali	f a w ɕ ɔ v a l̪ i
dokumenty	d̪ ɔ k u m ɛ n̪ t̪ ɨ
ponoć	p ɔ n̪ ɔ t̪ ɕ
przypadku	p ɕ ɨ p a t̪ k u
zwany	z̪ v a n̪ ɨ
przywileju	p ɕ ɨ v i l̪ ɛ j u
kruszwickiego	k r u ɕ f i t̪s̪ k ɛ ɡ ɔ
nadającego	n̪ a d̪ a j ɔ n̪ t̪s̪ ɛ ɡ ɔ
zakonowi	z̪ a k ɔ n̪ ɔ v i
trzydzieści	t̪ ɕ ɨ d̪ ʑ ɛ ɕ t̪ ɕ i
czerwca	t̪ ɕ ɛ r f t̪s̪ a
tysiąc	t̪ ɨ ɕ ɔ n̪ t̪s̪
dwieście	d̪ v ɛ ɕ t̪ ɕ ɛ
trzydziestego	t̪ ɕ ɨ d̪ ʑ ɛ s̪ t̪ ɛ ɡ ɔ
całe	t̪s̪ a w ɛ
Prusy	p r u s̪ ɨ
Premier	p r ɛ m j ɛ r
Ariel	a r j ɛ l̪
Szaron	ɕ a r ɔ n̪
zwołał	z̪ v ɔ w a w
trybie	t̪ r ɨ b j ɛ
pilnym	p i l̪ n̪ ɨ m
posiedzenie	p ɔ ɕ ɛ d̪ ʑ ɛ ɲ ɛ
Kurt	k u r t̪
Jacques	ʐ̻ a k
byli	b ɨ l̪ i
lepsi	l̪ ɛ p ɕ i
mi	m i
powodu	p ɔ v ɔ d̪ u
przykro	p ɕ ɨ k r ɔ
powiedziała	p ɔ v ɛ d̪ ʑ a w a
Gazecie	ɡ a z̪ ɛ t̪ ɕ ɛ
wiceminister	v i t̪s̪ ɛ m i ɲ i s̪ t̪ ɛ r
gospodarki	ɡ ɔ s̪ p ɔ d̪ a r k i
Krystyna	k r ɨ s̪ t̪ ɨ n̪ a
Gurbiel	ɡ u r b j ɛ l̪
odpowiedzialna	ɔ t̪ p ɔ v ɛ d̪ ʑ a l̪ n̪ a
unijna	u ɲ i j n̪ a
pomoc	p ɔ m ɔ t̪s̪
Gdy	ɡ d̪ ɨ
kolejny	k ɔ l̪ ɛ j n̪ ɨ
Czeczen	t̪ ɕ ɛ t̪ ɕ ɛ n̪
otwierał	ɔ t̪ f ɛ r a w
podziemny	p ɔ d̪ ʑ ɛ m n̪ ɨ
bunkier	b u ŋ k ɛ r
wierzchu	v ɛ ɕ x u
porośnięty	p ɔ r ɔ ɕ ɲ ɛ n̪ t̪ ɨ
krzakami	k ɕ a k a m i
zasypany	z̪ a s̪ ɨ p a n̪ ɨ
śniegiem	ɕ ɲ ɛ ɡ ɛ m
nieodparcie	ɲ ɛ ɔ t̪ p a r t̪ ɕ ɛ
przychodziły	p ɕ ɨ x ɔ d̪ ʑ i w ɨ
myśl	m ɨ ɕ l̪
podobne	p ɔ d̪ ɔ b n̪ ɛ
sceny	s̪ t̪s̪ ɛ n̪ ɨ
jakich	j a k i x
laty	l̪ a t̪ ɨ
czytałem	t̪ ɕ ɨ t̪ a w ɛ m
książkach	k ɕ ɔ ɕ k a x
poświęconych	p ɔ ɕ f ɛ n̪ t̪s̪ ɔ n̪ ɨ x
UPA	u p a
Bieszczadach	b j ɛ ɕ t̪ ɕ a d̪ a x
widziałem	v i d̪ ʑ a w ɛ m
amerykańskich	a m ɛ r ɨ k a ɲ s̪ k i x
filmach	f i l̪ m a x
wojnie	v ɔ j ɲ ɛ
Wietnamie	v ɛ t̪ n̪ a m j ɛ
Rano	r a n̪ ɔ
kilka	k i l̪ k a
minut	m i n̪ u t̪
zamachem	z̪ a m a x ɛ m
hotel	x ɔ t̪ ɛ l̪
pociski	p ɔ t̪ ɕ i s̪ k i
rakietowe	r a k ɛ t̪ ɔ v ɛ
zostały	z̪ ɔ s̪ t̪ a w ɨ
wystrzelone	v ɨ s̪ t̪ ɕ ɛ l̪ ɔ n̪ ɛ
kierunku	k ɛ r u ŋ k u
boeinga	b ɔ ɛ i ŋ ɡ a
siedem	ɕ ɛ d̪ ɛ m
izraelskich	i z̪ r a ɛ l̪ s̪ k i x
linii	l̪ i ɲ i
lotniczych	l̪ ɔ t̪ ɲ i t̪ ɕ ɨ x
Arkia	a r k j a
startującego	s̪ t̪ a r t̪ u j ɔ n̪ t̪s̪ ɛ ɡ ɔ
Mombasy	m ɔ m b a s̪ ɨ
Tel	t̪ ɛ l̪
Awiwu	a v i v u
Ten	t̪ ɛ n̪
nieskażony	ɲ ɛ s̪ k a ʐ̻ ɔ n̪ ɨ
narodowy	n̪ a r ɔ d̪ ɔ v ɨ
charakter	x a r a k t̪ ɛ r
Polaków	p ɔ l̪ a k u f
wieku	v ɛ k u
złotego	z̪ w ɔ t̪ ɛ ɡ ɔ
zapewne	z̪ a p ɛ v n̪ ɛ
cząstka	t̪ ɕ ɔ s̪ t̪ k a
narodowego	n̪ a r ɔ d̪ ɔ v ɛ ɡ ɔ
mitu	m i t̪ u
PRL	p ɛ ɛ r ɛ l̪
powszechnie	p ɔ f ɕ ɛ x ɲ ɛ
znani	z̪ n̪ a ɲ i
piłkarze	p i w k a ʐ̻ ɛ
piosenkarki	p ɔ s̪ ɛ ŋ k a r k i
Kościół	k ɔ ɕ t̪ ɕ u w
także	t̪ a ɡ ʐ̻ ɛ
drugą	d̪ r u ɡ ɔ
dolnej	d̪ ɔ l̪ n̪ ɛ j
kaplicy	k a p l̪ i t̪s̪ ɨ
tam	t̪ a m
prawie	p r a v ɛ
metrowe	m ɛ t̪ r ɔ v ɛ
figury	f i ɡ u r ɨ
wosku	v ɔ s̪ k u
wcześniejszej	f t̪ ɕ ɛ ɕ ɲ ɛ j ɕ ɛ j
Polak	p ɔ l̪ a k
prowadził	p r ɔ v a d̪ ʑ i w
pierwszej	p ɛ r ɕ ɛ j
serii	s̪ ɛ r j i
drugiej	d̪ r u ɡ ɛ j
dokończono	d̪ ɔ k ɔ ɲ t̪ ɕ ɔ n̪ ɔ
uwagi	u v a ɡ i
gęstniejącą	ɡ ɛ s̪ t̪ ɲ ɛ j ɔ n̪ t̪s̪ ɔ
mgłę	m ɡ w ɛ
tajnym	t̪ a j n̪ ɨ m
głosowaniu	ɡ w ɔ s̪ ɔ v a ɲ u
przedłuży	p ɕ ɛ d̪ w u ʐ̻ ɨ
jego	j ɛ ɡ ɔ
członkostwo	t̪ ɕ w ɔ ŋ k ɔ s̪ t̪ f ɔ
albo	a l̪ b ɔ
złoży	z̪ w ɔ ʐ̻ ɨ
wniosek	v ɲ ɔ s̪ ɛ k
wykluczenie	v ɨ k l̪ u t̪ ɕ ɛ ɲ ɛ
władz	v w a t̪s̪
powiatowych	p ɔ v a t̪ ɔ v ɨ x
końcu	k ɔ ɲ t̪s̪ u
stawiałem	s̪ t̪ a v a w ɛ m
swoim	s̪ f ɔ i m
Zamiast	z̪ a m j a s̪ t̪
wymagają	v ɨ m a ɡ a j ɔ
przepisy	p ɕ ɛ p i s̪ ɨ
otwierać	ɔ t̪ f ɛ r a t̪ ɕ
wagon	v a ɡ ɔ n̪
przy	p ɕ ɨ
drzwiach	d̪ ʐ̻ v a x
każdej	k a ʐ̻ d̪ ɛ j
stacji	s̪ t̪ a t̪s̪ j i
której	k t̪ u r ɛ j
zatrzymuje	z̪ a t̪ ɕ ɨ m u j ɛ
pociąg	p ɔ t̪ ɕ ɔ ŋ k
zazwyczaj	z̪ a z̪ v ɨ t̪ ɕ a j
śpi	ɕ p i
zabawia	z̪ a b a v j a
rozmową	r ɔ z̪ m ɔ v ɔ
samotną	s̪ a m ɔ t̪ n̪ ɔ
pasażerkę	p a s̪ a ʐ̻ ɛ r k ɛ
wymagającą	v ɨ m a ɡ a j ɔ n̪ t̪s̪ ɔ
pociechy	p ɔ t̪ ɕ ɛ x ɨ
czasie	t̪ ɕ a ɕ ɛ
długiej	d̪ w u ɡ ɛ j
zagranicznej	z̪ a ɡ r a ɲ i t̪ ɕ n̪ ɛ j
podróży	p ɔ d̪ r u ʐ̻ ɨ
znajdując	z̪ n̪ a j d̪ u j ɔ n̪ t̪s̪
stanie	s̪ t̪ a ɲ ɛ
wskazującym	f s̪ k a z̪ u j ɔ n̪ t̪s̪ ɨ m
spożycie	s̪ p ɔ ʐ̻ ɨ t̪ ɕ ɛ
nosie	n̪ ɔ ɕ ɛ
swoje	s̪ f ɔ j ɛ
obowiązki	ɔ b ɔ v ɔ s̪ k i
Wielka	v ɛ l̪ k a
konferencja	k ɔ n̪ f ɛ r ɛ n̪ t̪s̪ j a
prasowa	p r a s̪ ɔ v a
sali	s̪ a l̪ i
kilkuset	k i l̪ k u s̪ ɛ t̪
dziennikarzy	d̪ ʑ ɛ n̪ ɲ i k a ʐ̻ ɨ
ze	z̪ ɛ
dwustu	d̪ v u s̪ t̪ u
fotoreporterów	f ɔ t̪ ɔ r ɛ p ɔ r t̪ ɛ r u f
Gdybym	ɡ d̪ ɨ b ɨ m
trafił	t̪ r a f i w
jednostki	j ɛ d̪ n̪ ɔ s̪ t̪ k i
coś	t̪s̪ ɔ ɕ
zrobił	z̪ r ɔ b i w
komuś	k ɔ m u ɕ
mnie	m ɲ ɛ
głowa	ɡ w ɔ v a
pod	p ɔ t̪
hełm	x ɛ w m
urosła	u r ɔ s̪ w a
Po	p ɔ
drugie	d̪ r u ɡ ɛ
względu	v z̪ ɡ l̪ ɛ n̪ d̪ u
stanowisko	s̪ t̪ a n̪ ɔ v i s̪ k ɔ
Moskwy	m ɔ s̪ k f ɨ
nieraz	ɲ ɛ r a s̪
protestowała	p r ɔ t̪ ɛ s̪ t̪ ɔ v a w a
przeciw	p ɕ ɛ t̪ ɕ i f
gloryfikacji	ɡ l̪ ɔ r ɨ f i k a t̪s̪ j i
Z	z̪ ɨ
zarządem	z̪ a ʐ̻ ɔ n̪ d̪ ɛ m
miejskim	m ɛ j s̪ k i m
Najpierw	n̪ a j p ɛ r f
masowe	m a s̪ ɔ v ɛ
zwolnienia	z̪ v ɔ l̪ ɲ ɛ ɲ a
oraz	ɔ r a s̪
próby	p r u b ɨ
zamknięcia	z̪ a m k ɲ ɛ ɲ t̪ ɕ a
prominentnych	p r ɔ m i n̪ ɛ n̪ t̪ n̪ ɨ x
poprzedników	p ɔ p ɕ ɛ d̪ ɲ i k u f
To	t̪ ɔ
trzeci	t̪ ɕ ɛ t̪ ɕ i
dziennikarz	d̪ ʑ ɛ n̪ ɲ i k a ɕ
niezależnej	ɲ ɛ z̪ a l̪ ɛ ʐ̻ n̪ ɛ j
białoruskiej	b j a w ɔ r u s̪ k ɛ j
gazety	ɡ a z̪ ɛ t̪ ɨ
który	k t̪ u r ɨ
znalazł	z̪ n̪ a l̪ a z̪
niewoli	ɲ ɛ v ɔ l̪ i
obrazę	ɔ b r a z̪ ɛ
Aleksandra	a l̪ ɛ k s̪ a n̪ d̪ r a
Łukaszenki	w u k a ɕ ɛ ŋ k i
Wczoraj	f t̪ ɕ ɔ r a j
wieczorem	v ɛ t̪ ɕ ɔ r ɛ m
Sejm	s̪ ɛ j m
debatował	d̪ ɛ b a t̪ ɔ v a w
temat	t̪ ɛ m a t̪
Wszystko	f ɕ ɨ s̪ t̪ k ɔ
zapięte	z̪ a p ɛ n̪ t̪ ɛ
ostatni	ɔ s̪ t̪ a t̪ ɲ i
guzik	ɡ u z̪ i k
Wymieniliśmy	v ɨ m j ɛ ɲ i l̪ i ɕ m ɨ
dolary	d̪ ɔ l̪ a r ɨ
wódkę	v u t̪ k ɛ
Rebelia	r ɛ b ɛ l̪ j a
Gdańska	ɡ d̪ a ɲ s̪ k a
zakończyła	z̪ a k ɔ ɲ t̪ ɕ ɨ w a
pięćset	p ɛ ɲ t̪ ɕ s̪ ɛ t̪
dwudziestym	d̪ v u d̪ ʑ ɛ s̪ t̪ ɨ m
szóstym	ɕ u s̪ t̪ ɨ m
szafotem	ɕ a f ɔ t̪ ɛ m
koło	k ɔ w ɔ
Artushofu	a r t̪ u ɕ ɔ f u
uboższych	u b ɔ ɕ ɕ ɨ x
mieszczan	m ɛ ɕ t̪ ɕ a n̪
których	k t̪ u r ɨ x
łapówkę	w a p u f k ɛ
Szydłowieckiego	ɕ ɨ d̪ w ɔ v ɛ t̪s̪ k ɛ ɡ ɔ
Dowodzący	d̪ ɔ v ɔ d̪ ʑ ɔ n̪ t̪s̪ ɨ
akcją	a k t̪s̪ j ɔ
Magdalence	m a ɡ d̪ a l̪ ɛ n̪ t̪s̪ ɛ
docenili	d̪ ɔ t̪s̪ ɛ ɲ i l̪ i
gangsterów	ɡ a ŋ k s̪ t̪ ɛ r u f
Staramy	s̪ t̪ a r a m ɨ
docierać	d̪ ɔ t̪ ɕ ɛ r a t̪ ɕ
naszych	n̪ a ɕ ɨ x
odbiorców	ɔ d̪ b j ɔ r t̪s̪ u f
wszelkimi	f ɕ ɛ l̪ k i m i
sposobami	s̪ p ɔ s̪ ɔ b a m i
Kiedy	k ɛ d̪ ɨ
byłem	b ɨ w ɛ m
Komitetu	k ɔ m i t̪ ɛ t̪ u
Obywatelskiego	ɔ b ɨ v a t̪ ɛ l̪ s̪ k ɛ ɡ ɔ
Lechu	l̪ ɛ x u
Wałęsie	v a w ɛ ɲ ɕ ɛ
zapytałem	z̪ a p ɨ t̪ a w ɛ m
żyjemy	ʐ̻ ɨ j ɛ m ɨ
niepodległej	ɲ ɛ p ɔ d̪ l̪ ɛ ɡ w ɛ j
wyroki	v ɨ r ɔ k i
patriotyczną	p a t̪ r j ɔ t̪ ɨ t̪ ɕ n̪ ɔ
działalność	d̪ ʑ a w a l̪ n̪ ɔ ɕ t̪ ɕ
uchylenia	u x ɨ l̪ ɛ ɲ a
Pójdą	p u j d̪ ɔ
oni	ɔ ɲ i
samochody	s̪ a m ɔ x ɔ d̪ ɨ
salonów	s̪ a l̪ ɔ n̪ u f
pojazdów	p ɔ j a z̪ d̪ u f
używanych	u ʐ̻ ɨ v a n̪ ɨ x
gdzie	ɡ d̪ ʑ ɛ
opłata	ɔ p w a t̪ a
utylizację	u t̪ ɨ l̪ i z̪ a t̪s̪ j ɛ
rozłożona	r ɔ z̪ w ɔ ʐ̻ ɔ n̪ a
zostanie	z̪ ɔ s̪ t̪ a ɲ ɛ
wielu	v ɛ l̪ u
klientów	k l̪ j ɛ n̪ t̪ u f
Kwaśniewski	k f a ɕ ɲ ɛ f s̪ k i
uważa	u v a ʐ̻ a
dobrym	d̪ ɔ b r ɨ m
przykładem	p ɕ ɨ k w a d̪ ɛ m
produktywnej	p r ɔ d̪ u k t̪ ɨ v n̪ ɛ j
pomocy	p ɔ m ɔ t̪s̪ ɨ
konwersja	k ɔ n̪ v ɛ r s̪ j a
długów	d̪ w u ɡ u f
zagranicznych	z̪ a ɡ r a ɲ i t̪ ɕ n̪ ɨ x
inwestycje	i n̪ v ɛ s̪ t̪ ɨ t̪s̪ j ɛ
dziedzinie	d̪ ʑ ɛ d̪ ʑ i ɲ ɛ
ekologii	ɛ k ɔ l̪ ɔ ɡ j i
powodzi	p ɔ v ɔ d̪ ʑ i
zalała	z̪ a l̪ a w a
instalacji	i n̪ s̪ t̪ a l̪ a t̪s̪ j i
przestała	p ɕ ɛ s̪ t̪ a w a
pracować	p r a t̪s̪ ɔ v a t̪ ɕ
regionalna	r ɛ ɡ ɔ n̪ a l̪ n̪ a
rozgłośnia	r ɔ z̪ ɡ w ɔ ɕ ɲ a
Czeskiego	t̪ ɕ ɛ s̪ k ɛ ɡ ɔ
Radia	r a d̪ j a
Czeskich	t̪ ɕ ɛ s̪ k i x
Budziejowicach	b u d̪ ʑ ɛ j ɔ v i t̪s̪ a x
hotelu	x ɔ t̪ ɛ l̪ u
zginęło	z̪ ɡ i n̪ ɛ w ɔ
piętnaście	p ɛ t̪ n̪ a ɕ t̪ ɕ ɛ
osób	ɔ s̪ u p
trójka	t̪ r u j k a
zamachowców	z̪ a m a x ɔ f t̪s̪ u f
dziesięcioro	d̪ ʑ ɛ ɕ ɛ ɲ t̪ ɕ ɔ r ɔ
Afrykanów	a f r ɨ k a n̪ u f
troje	t̪ r ɔ j ɛ
Izraelczyków	i z̪ r a ɛ l̪ t̪ ɕ ɨ k u f
tym	t̪ ɨ m
dwoje	d̪ v ɔ j ɛ
dzieci	d̪ ʑ ɛ t̪ ɕ i
obrazie	ɔ b r a ʑ ɛ
magnificencje	m a ɡ ɲ i f i t̪s̪ ɛ n̪ t̪s̪ j ɛ
eminencje	ɛ m i n̪ ɛ n̪ t̪s̪ j ɛ
prominencje	p r ɔ m i n̪ ɛ n̪ t̪s̪ j ɛ
Urban	u r b a n̪
siedząc	ɕ ɛ d̪ ʑ ɔ n̪ t̪s̪
kucki	k u t̪s̪ k i
wypalonej	v ɨ p a l̪ ɔ n̪ ɛ j
ziemi	ʑ ɛ m i
ołowianym	ɔ w ɔ v a n̪ ɨ m
niebem	ɲ ɛ b ɛ m
krwią	ɡ r v j ɔ
serdeczną	s̪ ɛ r d̪ ɛ t̪ ɕ n̪ ɔ
utoczoną	u t̪ ɔ t̪ ɕ ɔ n̪ ɔ
palca	p a l̪ t̪s̪ a
wskazującego	f s̪ k a z̪ u j ɔ n̪ t̪s̪ ɛ ɡ ɔ
zło	z̪ w ɔ
smarują	s̪ m a r u j ɔ
sztandarze	ɕ t̪ a n̪ d̪ a ʐ̻ ɛ
narodowym	n̪ a r ɔ d̪ ɔ v ɨ m
ogniste	ɔ ɡ ɲ i s̪ t̪ ɛ
litery	l̪ i t̪ ɛ r ɨ
prawdy	p r a v d̪ ɨ
Komisarz	k ɔ m i s̪ a ɕ
oczywiście	ɔ t̪ ɕ ɨ v i ɕ t̪ ɕ ɛ
zwolni	z̪ v ɔ l̪ ɲ i
tych	t̪ ɨ x
przyjął	p ɕ ɨ j ɔ w
prezydent	p r ɛ z̪ ɨ d̪ ɛ n̪ t̪
zwolnieniu	z̪ v ɔ l̪ ɲ ɛ ɲ u
poprzednich	p ɔ p ɕ ɛ d̪ ɲ i x
list	l̪ i s̪ t̪
Ligi	l̪ i ɡ i
Polskich	p ɔ l̪ s̪ k i x
Rodzin	r ɔ d̪ ʑ i n̪
Sejmu	s̪ ɛ j m u
dostało	d̪ ɔ s̪ t̪ a w ɔ
posłów	p ɔ s̪ w u f
Małopolski	m a w ɔ p ɔ l̪ s̪ k i
najbliższych	n̪ a j b l̪ i ɕ ɕ ɨ x
dniach	d̪ ɲ a x
Białoruskie	b j a w ɔ r u s̪ k ɛ
Stowarzyszenie	s̪ t̪ ɔ v a ʐ̻ ɨ ɕ ɛ ɲ ɛ
Dziennikarzy	d̪ ʑ ɛ n̪ ɲ i k a ʐ̻ ɨ
rozpocznie	r ɔ s̪ p ɔ t̪ ɕ ɲ ɛ
akcję	a k t̪s̪ j ɛ
więzionym	v ɛ ʑ ɔ n̪ ɨ m
Białorusi	b j a w ɔ r u ɕ i
dziennikarzom	d̪ ʑ ɛ n̪ ɲ i k a ʐ̻ ɔ m
skazani	s̪ k a z̪ a ɲ i
zostali	z̪ ɔ s̪ t̪ a l̪ i
znieważenie	z̪ ɲ ɛ v a ʐ̻ ɛ ɲ ɛ
Bardzo	b a r d̪ ʑ ɔ
pomógł	p ɔ m u ɡ w
trening	t̪ r ɛ ɲ i ŋ k
Ramsau	r a m s̪ a w
Ma	m a
teraz	t̪ ɛ r a s̪
osiem	ɔ ɕ ɛ m
członków	t̪ ɕ w ɔ ŋ k u f
stracił	s̪ t̪ r a t̪ ɕ i w
pozycję	p ɔ z̪ ɨ t̪s̪ j ɛ
najliczniejszego	n̪ a j l̪ i t̪ ɕ ɲ ɛ j ɕ ɛ ɡ ɔ
radzie	r a d̪ ʑ ɛ
Umieszczono	u m j ɛ ɕ t̪ ɕ ɔ n̪ ɔ
nim	ɲ i m
zdaniem	z̪ d̪ a ɲ ɛ m
Kuczmy	k u t̪ ɕ m ɨ
symbolami	s̪ ɨ m b ɔ l̪ a m i
Ukrainy	u k r a i n̪ ɨ
Mimo	m i m ɔ
zgodziliśmy	z̪ ɡ ɔ d̪ ʑ i l̪ i ɕ m ɨ
powrót	p ɔ v r u t̪
inspektorów	i n̪ s̪ p ɛ k t̪ ɔ r u f
sądzę	s̪ ɔ n̪ d̪ ʑ ɛ
żeby	ʐ̻ ɛ b ɨ
pomysł	p ɔ m ɨ s̪ w
wojny	v ɔ j n̪ ɨ
wywietrzał	v ɨ v ɛ t̪ ɕ a w
głowy	ɡ w ɔ v ɨ
amerykańskiego	a m ɛ r ɨ k a ɲ s̪ k ɛ ɡ ɔ
syjonisty	s̪ ɨ j ɔ ɲ i s̪ t̪ ɨ
dodał	d̪ ɔ d̪ a w
Praca	p r a t̪s̪ a
Teatrze	t̪ ɛ a t̪ ɕ ɛ
Muzycznym	m u z̪ ɨ t̪ ɕ n̪ ɨ m
dawała	d̪ a v a w a
wiele	v ɛ l̪ ɛ
radości	r a d̪ ɔ ɕ t̪ ɕ i
satysfakcji	s̪ a t̪ ɨ s̪ f a k t̪s̪ j i
twierdzę	t̪ f ɛ r d̪ ʑ ɛ
czas	t̪ ɕ a s̪
taki	t̪ a k i
nadszedł	n̪ a t̪ ɕ ɛ d̪
Wielu	v ɛ l̪ u
ukraińskich	u k r a i ɲ s̪ k i x
żołnierzy	ʐ̻ ɔ w ɲ ɛ ʐ̻ ɨ
pochodziło	p ɔ x ɔ d̪ ʑ i w ɔ
okolicznych	ɔ k ɔ l̪ i t̪ ɕ n̪ ɨ x
wsi	f ɕ i
niektórzy	ɲ ɛ k t̪ u ʐ̻ ɨ
nigdy	ɲ i ɡ d̪ ɨ
Lwowie	l̪ v ɔ v ɛ
We	v ɛ
wnioskach	v ɲ ɔ s̪ k a x
końcowych	k ɔ ɲ t̪s̪ ɔ v ɨ x
Urszula	u r ɕ u l̪ a
Polińska	p ɔ l̪ i ɲ s̪ k a
dyrektor	d̪ ɨ r ɛ k t̪ ɔ r
wojewódzkiego	v ɔ j ɛ v u t̪s̪ k ɛ ɡ ɔ
sanepidu	s̪ a n̪ ɛ p i d̪ u
zalecała	z̪ a l̪ ɛ t̪s̪ a w a
pilne	p i l̪ n̪ ɛ
zamknięcie	z̪ a m k ɲ ɛ ɲ t̪ ɕ ɛ
placówki	p l̪ a t̪s̪ u f k i
jej	j ɛ j
gruntowne	ɡ r u n̪ t̪ ɔ v n̪ ɛ
odkażenie	ɔ t̪ k a ʐ̻ ɛ ɲ ɛ
