Word	IPA transcription
feniksa	f e n i k s aː
čelu	t̪ ʃ e l u
predsjednicom	p r e t̪ s j e d̪ n i t̪ s o m
Ljubicom	ʎ u b i t̪ s o m
Butulom	b u t̪ u l o m
predstavnici	p r e t̪ s t̪ aː v n i t̪ s i
udruge	u d̪ r u ɡ e
Vukovarske	v u k o v a r s k e
majke	m a j k e
također	t̪ a k o d̪ ʑ e r
nazočni	n a z o t̪ ʃ n i
podsjetili	p o t̪ s j e t̪ i l i
u-	u
j-	j i
uvijek	u v i j e k
traga	t̪ r a ɡ aː
2656	d̪ v i j e t̪ i s u t̪ ɕ e ʃ e s t̪ o p e d̪ e s e t̪ ʃ e s t̪
zatočenih	z a t̪ o t̪ ʃ e n i h
nestalih	n e s t̪ aː l i h
osoba	o s o b aː
ističući	i s t̪ i t̪ ʃ u t̪ ɕ i
stavljanja	s t̪ a v l j aː ɲ aː
pitanja	p i t̪ aː ɲ aː
prvo	p r v o
mjesto	m j e s t̪ o
razgovorima	r a z ɡ o v o r i m aː
SR	s i r i
Jugoslavije	j u ɡ o s l aː v i j e
Njihovi	ɲ i h o v i
problemi	p r o b l e m i
dalje	d̪ a ʎ e
ha-	x a
hrvatski	x r v a t̪ s k i
Sabor	s a b o r
Vladom	v l a d̪ o m
nastoji	n a s t̪ o j i
istina	i s t̪ i n aː
sudbini	s u d̪ b i n i
njihovih	ɲ i h o v i h
najmilijih	n a j m i l i j i h
dozna	d̪ o z n aː
istaknuto	i s t̪ aː k n u t̪ o
razgovoru	r a z ɡ o v o r u
kojem	k o j e m
bile	b i l e
predstavnice	p r e t̪ s t̪ aː v n i t̪ s e
čakovačke	t̪ ʃ a k o v aː t̪ ʃ k e
varaždinske	v a r aː ʒ d̪ i n s k e
podružnice	p o d̪ r u ʒ n i t̪ s e
Za	z a
predstavnike	p r e t̪ s t̪ aː v n i k e
ugodno	u ɡ o d̪ n o
čuti	t̪ ʃ u t̪ i
pozitivne	p o z i t̪ i v n e
ocjene	o t̪ s j e n e
dosad	d̪ o s aː d̪
učinjenom	u t̪ ʃ i ɲ e n o m
Problemi	p r o b l e m i
napajanju	n a p a j aː ɲ u
električnom	e l e k t̪ r i t̪ ʃ n o m
energijom	e n e r ɡ i j o m
veća	v e t̪ ɕ aː
kočnica	k o t̪ ʃ n i t̪ s aː
daljnjoj	d̪ a ʎ ɲ o j
obnovi	o b n o v i
gospodarskih	ɡ o s p o d̪ a r s k i h
pogona	p o ɡ o n aː
gradnji	ɡ r a d̪ ɲ i
novih	n o v i h
pogotovo	p o ɡ o t̪ o v o
svakodnevni	s v a k o d̪ n e v n i
nestanci	n e s t̪ aː n t̪ s i
struje	s t̪ r u j e
kolovoza	k o l o v o z aː
prouzročili	p r o u z r o t̪ ʃ i l i
velike	v e l i k e
štete	ʃ t̪ e t̪ e
proizvodnji	p r o i z v o d̪ ɲ i
obljo-	o b ʎ o
obnovljenim	o b n o v l j e n i m
tvornicama	t̪ v o r n i t̪ s aː m aː
Drnišplast	d̪ r n i ʃ p l aː s t̪
TOF	t̪ o f
ističe	i s t̪ i t̪ ʃ e
drniški	d̪ r n i ʃ k i
Gradski	ɡ r a t̪ s k i
HDZ-a	x i d̪ i z i a
priopćenju	p r i o p t̪ ɕ e ɲ u
današnje	d̪ a n aː ʃ ɲ e
zauzimajući	z a u z i m a j u t̪ ɕ i
brzu	b r z u
interevenciju	i n t̪ e r e v e n t̪ s i j u
gradnje	ɡ r a d̪ ɲ e
kilovotne	k i l o v o t̪ n e
trafostanice	t̪ r a f o s t̪ aː n i t̪ s e
osigurala	o s i ɡ u r aː l aː
valjano	v a ʎ aː n o
napajanje	n a p a j aː ɲ e
strujom	s t̪ r u j o m
objektima	o b j e k t̪ i m aː
zadarskog	z a d̪ a r s k o ɡ
turističkog	t̪ u r i s t̪ i t̪ ʃ k o ɡ
hotela	x o t̪ e l aː
sastavu	s a s t̪ aː v u
kojeg	k o j e ɡ
osim	o s i m
Zatona	z a t̪ o n aː
posluju	p o s l u j u
hoteli	x o t̪ e l i
Božavi	b o ʒ aː v i
Salima	s a l i m aː
Dugom	d̪ u ɡ o m
otoku	o t̪ o k u
hotel	x o t̪ e l
Alan	a l aː n
Starigradu	s t̪ a r i ɡ r aː d̪ u
turističko	t̪ u r i s t̪ i t̪ ʃ k o
naselje	n a s e ʎ e
Crvenoj	t̪ s r v e n o j
kraj	k r a j
Biograda	b i o ɡ r aː d̪ aː
odma-	o d̪ m aː
se-	s e
više-	v i ʃ e
odmara	o d̪ m a r aː
tri	t̪ r i
tisuće	t̪ i s u t̪ ɕ e
gostiju	ɡ o s t̪ i j u
svi	s v i
kapaciteti	k a p aː t̪ s i t̪ e t̪ i
popunjeni	p o p u ɲ e n i
Kamioni	k a m i o n i
dizalice	d̪ i z aː l i t̪ s e
prvim	p r v i m
večernjim	v e t̪ ʃ e r ɲ i m
satima	s a t̪ i m aː
uklonili	u k l o n i l i
osam	o s aː m
velikih	v e l i k i h
kontejnera	k o n t̪ e j n e r aː
postavljenih	p o s t̪ aː v l j e n i h
glavnom	ɡ l a v n o m
raskrižju	r a s k r i ʒ j u
blizini	b l i z i n i
zgrade	z ɡ r a d̪ e
očekuje	o t̪ ʃ e k u j e
cijeli	t̪ s i j e l i
posao	p o s aː o
bude	b u d̪ e
završen	z a v r ʃ e n
dvadesetak	d̪ v a d̪ e s e t̪ aː k
dana	d̪ a n aː
Ostojić	o s t̪ o j i t̪ ɕ
izdvojio	i z d̪ v o j i o
vodoopskrbe	v o d̪ o o p s k r b e
Trogira	t̪ r o ɡ i r aː
otoka	o t̪ o k aː
Civoa	t̪ s i v o aː
Drvenika	d̪ r v e n i k aː
drugih	d̪ r u ɡ i h
gdje-	ɡ d̪ j e
je-	j e
gdje	ɡ d̪ j e
stanuje-	s t̪ a n u j e
stanje	s t̪ a ɲ e
vodom	v o d̪ o m
dramatičnije	d̪ r a m aː t̪ i t̪ ʃ n i j e
Pomoćnik	p o m o t̪ ɕ n i k
vanjskih	v a ɲ s k i h
poslova	p o s l o v aː
Frane	f r a n e
Krnić	k r n i t̪ ɕ
boravio	b o r aː v i o
petak	p e t̪ aː k
službenu	s l u ʒ b e n u
Rabatu	r a b aː t̪ u
poziv	p o z i v
marokanskog	m a r o k aː n s k o ɡ
Do	d̪ o
sada	s a d̪ aː
načinjeno	n a t̪ ʃ i ɲ e n o
prijedloga	p r i j e d̪ l o ɡ aː
zaštiti	z a ʃ t̪ i t̪ i
talijanske	t̪ a l i j aː n s k e
manjine	m a ɲ i n e
Italiji	i t̪ aː l i j i
Zamjenik	z a m j e n i k
zdravstva	z d̪ r a f s t̪ v aː
Željko	ʒ e ʎ k o
Reiner	r e i n e r
predstavlja	p r e t̪ s t̪ aː v l j aː
97.-oj	d̪ e v e d̪ e s e t̪ s e d̪ aː m o j
Upravnog	u p r aː v n o ɡ
odbora	o d̪ b o r aː
sarajevske	s a r a j e f s k e
Svjetske	s v j e t̪ s k e
zdravstvene	z d̪ r a f s t̪ v e n e
15.-og	p e t̪ n a i s t̪ o ɡ
do	d̪ o
održava	o d̪ r ʒ aː v aː
Ženevi	ʒ e n e v i
Nije	n i j e
slučajno	s l u t̪ ʃ a j n o
prvi	p r v i
broj	b r o j
Colorosa	t̪ s o l o r o s aː
lansiranog	l a n s i r aː n o ɡ
pot-	p o t̪
postsocijalističke	p o s t̪ s o t̪ s i j aː l i s t̪ i t̪ ʃ k e
oslobođene	o s l o b o d̪ ʑ e n e
komunističke	k o m u n i s t̪ i t̪ ʃ k e
represije	r e p r e s i j e
detaljno	d̪ e t̪ aː ʎ n o
bavi	b a v i
životom	ʒ i v o t̪ o m
Kubi	k u b i
sutra	s u t̪ r aː
dogovorena	d̪ o ɡ o v o r e n aː
probna	p r o b n aː
vožnja	v o ʒ ɲ aː
Aljmasa	a ʎ m aː s aː
Osijeka	o s i j e k aː
nazočnost	n a z o t̪ ʃ n o s t̪
predstavnika	p r e t̪ s t̪ aː v n i k aː
Vladina	v l a d̪ i n aː
ureda	u r e d̪ aː
privremene	p r i v r e m e n e
uprave	u p r aː v e
prijelaznog	p r i j e l aː z n o ɡ
upravitelja	u p r aː v i t̪ e ʎ aː
Jacquesa	j a t̪ s k v e s aː
Kleina	k l e i n aː
simbolično	s i m b o l i t̪ ʃ n o
otvoriti	o t̪ v o r i t̪ i
plovni	p l o v n i
rijeke	r i j e k e
Drave	d̪ r a v e
đakovačkog	d̪ ʑ a k o v aː t̪ ʃ k o ɡ
Zbornog	z b o r n o ɡ
Oružanih	o r u ʒ aː n i h
pukovnik	p u k o v n i k
Đuro	d̪ ʑ u r o
Dečak	d̪ e t̪ ʃ aː k
Po	p o
riječima	r i j e t̪ ʃ i m aː
prof.	p r o f
Ivice	i v i t̪ s e
Mandića	m a n d̪ i t̪ ɕ aː
pomoćnika	p o m o t̪ ɕ n i k aː
znanosti	z n a n o s t̪ i
tehnologije	t̪ e h n o l o ɡ i j e
visoko	v i s o k o
školstvo	ʃ k o l s t̪ v o
ukupnog	u k u p n o ɡ
broja	b r o j aː
stipendija	s t̪ i p e n d̪ i j aː
najveći	n a j v e t̪ ɕ i
dio	d̪ i o
namijenjen	n a m i j e ɲ e n
studiranje	s t̪ u d̪ i r aː ɲ e
tehničkim	t̪ e h n i t̪ ʃ k i m
fakultetima	f a k u l t̪ e t̪ i m aː
Španjolska	ʃ p a ɲ o l s k aː
već	v e t̪ ɕ
nazočna	n a z o t̪ ʃ n aː
Balkanu	b a l k aː n u
Bosni	b o s n i
interesi	i n t̪ e r e s i
nastalih	n a s t̪ aː l i h
bivše	b i f ʃ e
strani	s t̪ r a n i
Kofi	k o f i
Annan	a n n aː n
nadu	n a d̪ u
raspoređivanje	r a s p o r e d̪ ʑ i v aː ɲ e
5000	p e t̪ t̪ i s u t̪ ɕ aː
međunarodnih	m e d̪ ʑ u n a r o d̪ n i h
područje	p o d̪ r u t̪ ʃ j e
završeno	z a v r ʃ e n o
najkasnije	n a j k aː s n i j e
krajem	k r a j e m
travnja	t̪ r a v ɲ aː
početkom	p o t̪ ʃ e t̪ k o m
svibnja	s v i b ɲ aː
kada	k a d̪ aː
trebao	t̪ r e b aː o
početi	p o t̪ ʃ e t̪ i
proces	p r o t̪ s e s
demilitarizacije	d̪ e m i l i t̪ a r i z aː t̪ s i j e
stajalište	s t̪ a j aː l i ʃ t̪ e
nas	n a s
znači	z n a t̪ ʃ i
odluka	o d̪ l u k aː
kakvom	k a k v o m
oslobađanju	o s l o b aː d̪ ʑ aː ɲ u
prethodno	p r e t̪ h o d̪ n o
zamrznutih	z a m r z n u t̪ i h
zadržanih	z a d̪ r ʒ aː n i h
sredstava	s r e t̪ s t̪ aː v aː
dobara	d̪ o b a r aː
suprotnosti	s u p r o t̪ n o s t̪ i
pravnim	p r a v n i m
interesima	i n t̪ e r e s i m aː
potraživanjima	p o t̪ r aː ʒ i v aː ɲ i m aː
Socijalističke	s o t̪ s i j aː l i s t̪ i t̪ ʃ k e
Federativne	f e d̪ e r aː t̪ i v n e
temeljeno	t̪ e m e ʎ e n o
primjenji-	p r i m j e ɲ i
primjenjivim	p r i m j e ɲ i v i m
zakonima	z a k o n i m aː
uključivši	u k ʎ u t̪ ʃ i f ʃ i
uvriježena	u v r i j e ʒ e n aː
opća	o p t̪ ɕ aː
zakonska	z a k o n s k aː
načela	n a t̪ ʃ e l aː
nameće	n a m e t̪ ɕ e
zakonsku	z a k o n s k u
obvezu	o b v e z u
tih	t̪ i h
nadoknade	n a d̪ o k n aː d̪ e
svaku	s v a k u
štetu	ʃ t̪ e t̪ u
nastalu	n a s t̪ aː l u
takvom	t̪ a k v o m
odlukom	o d̪ l u k o m
preostalim	p r e o s t̪ aː l i m
četirima	t̪ ʃ e t̪ i r i m aː
državama	d̪ r ʒ a v aː m aː
sljednicama	s ʎ e d̪ n i t̪ s aː m aː
navodi	n a v o d̪ i
zajedničkoj	z a j e d̪ n i t̪ ʃ k o j
izjavi	i z j aː v i
koju	k o j u
potpisali	p o t̪ p i s aː l i
veleposlanici	v e l e p o s l aː n i t̪ s i
Makedonije	m a k e d̪ o n i j e
Slovenije	s l o v e n i j e
pri	p r i
Ujedinjenim	u j e d̪ i ɲ e n i m
Nacijama	n a t̪ s i j aː m aː
Razgovorima	r a z ɡ o v o r i m aː
nazočan	n a z o t̪ ʃ aː n
pomoćnik	p o m o t̪ ɕ n i k
hrvatskog	x r v a t̪ s k o ɡ
Hido	x i d̪ o
Biščević	b i ʃ t̪ ʃ e v i t̪ ɕ
Tijekom	t̪ i j e k o m
jučerašnjeg	j u t̪ ʃ e r aː ʃ ɲ e ɡ
posjeta	p o s j e t̪ aː
Sarajevu	s a r a j e v u
Ujedinjeni	u j e d̪ i ɲ e n i
Narodi	n a r o d̪ i
aktivni	a k t̪ i v n i
mirovnom	m i r o v n o m
procesu	p r o t̪ s e s u
Hercegovini	x e r t̪ s e ɡ o v i n i
cijeloj	t̪ s i j e l o j
prijenosa	p r i j e n o s aː
ovlasti	o v l aː s t̪ i
NATO	n a t̪ o
usig-	u s i ɡ
osigurava	o s i ɡ u r aː v aː
provedbu	p r o v e d̪ b u
Budući	b u d̪ u t̪ ɕ i
molba	m o l b aː
pristupanje	p r i s t̪ u p aː ɲ e
punopravno	p u n o p r aː v n o
članstvo	t̪ ʃ l a n s t̪ v o
Europe	e u r o p e
podržana	p o d̪ r ʒ aː n aː
zaključkom	z a k ʎ u t̪ ʃ k o m
preporukom	p r e p o r u k o m
Političkog	p o l i t̪ i t̪ ʃ k o ɡ
Parlamentarne	p a r l aː m e n t̪ a r n e
skupštine	s k u p ʃ t̪ i n e
Stalni	s t̪ a l n i
tome	t̪ o m e
uopće	u o p t̪ ɕ e
raspravljao	r a s p r aː v l j aː o
Dr.	d̪ i r i
Škreb	ʃ k r e b
naglašava	n a ɡ l aː ʃ aː v aː
radu	r a d̪ u
inzistirati	i n z i s t̪ i r aː t̪ i
temeljnim	t̪ e m e ʎ n i m
poslovima	p o s l o v i m aː
središnje	s r e d̪ i ʃ ɲ e
monetarne	m o n e t̪ a r n e
institucije	i n s t̪ i t̪ u t̪ s i j e
stabilna	s t̪ a b i l n aː
valuta	v a l u t̪ aː
temelj	t̪ e m e ʎ
gospodarskom	ɡ o s p o d̪ a r s k o m
rastu	r a s t̪ u
nastavak	n a s t̪ aː v aː k
ozdravljenja	o z d̪ r aː v l j e ɲ aː
banaka	b a n aː k aː
jačanje	j a t̪ ʃ aː ɲ e
financijske	f i n aː n t̪ s i j s k e
discipline	d̪ i s t̪ s i p l i n e
cijelog	t̪ s i j e l o ɡ
gospovdarstva	ɡ o s p o v d̪ a r s t̪ v aː
posebno	p o s e b n o
financijskog	f i n aː n t̪ s i j s k o ɡ
Iskustvo	i s k u s t̪ v o
trogodišnje	t̪ r o ɡ o d̪ i ʃ ɲ e
uspješne	u s p j e ʃ n e
Štajerske	ʃ t̪ a j e r s k e
komore	k o m o r e
Slovenijom	s l o v e n i j o m
85	o s aː m d̪ e s e t̪ p e t̪
dodjeljenih	d̪ o d̪ j e ʎ e n i h
kredita	k r e d̪ i t̪ aː
slovenskim	s l o v e n s k i m
obrtnicima	o b r t̪ n i t̪ s i m aː
zabilježen	z a b i ʎ e ʒ e n
zanemariv	z a n e m a r i v
postotak	p o s t̪ o t̪ aː k
lošeg	l o ʃ e ɡ
poslovanja	p o s l o v aː ɲ aː
točnije	t̪ o t̪ ʃ n i j e
kod	k o d̪
pet	p e t̪
obrtnika	o b r t̪ n i k aː
potvrđuje	p o t̪ v r d̪ ʑ u j e
učinkovitost	u t̪ ʃ i ŋ k o v i t̪ o s t̪
predloženog	p r e d̪ l o ʒ e n o ɡ
modela	m o d̪ e l aː
kreditiranja	k r e d̪ i t̪ i r aː ɲ aː
malog	m a l o ɡ
poduzetništva	p o d̪ u z e t̪ n i ʃ t̪ v aː
Ovo	o v o
nizu	n i z u
dobrotvornih	d̪ o b r o t̪ v o r n i h
akcija	a k t̪ s i j aː
Rotary	r o t̪ a r j
Cluba	t̪ s l u b aː
Prijelazni	p r i j e l aː z n i
upravitelj	u p r aː v i t̪ e ʎ
hrvatsko	x r v a t̪ s k o
Podunavlje	p o d̪ u n aː v l j e
William	v i l l i aː m
Walker	v a l k e r
njegova	ɲ e ɡ o v aː
najvažnija	n a j v aː ʒ n i j aː
zadaća	z a d̪ aː t̪ ɕ aː
pokušati	p o k u ʃ aː t̪ i
stvoriti	s t̪ v o r i t̪ i
normalne	n o r m aː l n e
stabilne	s t̪ a b i l n e
uvjete	u v j e t̪ e
život	ʒ i v o t̪
hrvatskom	x r v a t̪ s k o m
UNATES	u n aː t̪ e s
napusti	n a p u s t̪ i
Vijećnici	v i j e t̪ ɕ n i t̪ s i
zagrebačke	z a ɡ r e b aː t̪ ʃ k e
gradske	ɡ r a t̪ s k e
odlučili	o d̪ l u t̪ ʃ i l i
nastavku	n a s t̪ aː f k u
današnjeg	d̪ a n aː ʃ ɲ e ɡ
dužnost	d̪ u ʒ n o s t̪
skupšišins	s k u p ʃ i ʃ i n s
izabrati	i z aː b r aː t̪ i
Doricu	d̪ o r i t̪ s u
Nikolić	n i k o l i t̪ ɕ
Stjepana	s t̪ j e p aː n aː
Brolića	b r o l i t̪ ɕ aː
profesionalno	p r o f e s i o n aː l n o
obavljati	o b aː v l j aː t̪ i
tu	t̪ u
funkciju	f u ŋ k t̪ s i j u
Zbog	z b o ɡ
stalnog	s t̪ a l n o ɡ
de-	d̪ e
devastiranja	d̪ e v aː s t̪ i r aː ɲ aː
pljačke	p ʎ a t̪ ʃ k e
jednoj	j e d̪ n o j
najstarijih	n a j s t̪ a r i j i h
kamenih	k a m e n i h
katoličkih	k a t̪ o l i t̪ ʃ k i h
crkava	t̪ s r k a v aː
župnoj	ʒ u p n o j
crkvi	t̪ s r k v i
Dolcu	d̪ o l t̪ s u
Travnika	t̪ r a v n i k aː
prijeti	p r i j e t̪ i
urušavanje	u r u ʃ aː v aː ɲ e
Mariboru	m a r i b o r u
započeo	z a p o t̪ ʃ e o
dvodnevni	d̪ v o d̪ n e v n i
sastanak	s a s t̪ aː n aː k
ministara	m i n i s t̪ a r aː
poljoprivrede	p o ʎ o p r i v r e d̪ e
Srednjoeuropskog	s r e d̪ ɲ o e u r o p s k o ɡ
slobodnoj	s l o b o d̪ n o j
trgovini	t̪ r ɡ o v i n i
CEFTA	t̪ s e f t̪ aː
iako	i aː k o
postala	p o s t̪ aː l aː
punopravnom	p u n o p r aː v n o m
članicom	t̪ ʃ l a n i t̪ s o m
sudjeluje	s u d̪ j e l u j e
poljoprivrde	p o ʎ o p r i v r d̪ e
šumarstva	ʃ u m a r s t̪ v aː
mr.	m i r i
Vlado	v l a d̪ o
Bičanić	b i t̪ ʃ aː n i t̪ ɕ
Udaljenost	u d̪ aː ʎ e n o s t̪
Splita	s p l i t̪ aː
Šolte	ʃ o l t̪ e
20	d̪ v a d̪ e s e t̪
kilometara	k i l o m e t̪ a r aː
hel-	x e l
helikopter	x e l i k o p t̪ e r
prelazi	p r e l aː z i
minuta	m i n u t̪ aː
Od	o d̪
svih	s v i h
tijela	t̪ i j e l aː
članova	t̪ ʃ l a n o v aː
zahtijeva	z a h t̪ i j e v aː
prvog	p r v o ɡ
rujna	r u j n aː
potpuno	p o t̪ p u n o
preuzmu	p r e u z m u
svoje	s v o j e
obaveze	o b aː v e z e
budu	b u d̪ u
svojim	s v o j i m
domi-	d̪ o m i
domicilnim	d̪ o m i t̪ s i l n i m
mjestima	m j e s t̪ i m aː
Vesna	v e s n aː
Škare-Ožbolt	ʃ k a r e o ʒ b o l t̪
najavljao	n a j aː v l j aː o
kraja	k r a j aː
godine	ɡ o d̪ i n e
uključujući	u k ʎ u t̪ ʃ u j u t̪ ɕ i
sela	s e l aː
srijemskog	s r i j e m s k o ɡ
baranjskog	b a r aː ɲ s k o ɡ
trokuta	t̪ r o k u t̪ aː
te-	t̪ e
ona-	o n aː
ipe-	i p e
pilot-projekta	p i l o t̪ p r o j e k t̪ aː
povratka	p o v r aː t̪ k aː
moglo	m o ɡ l o
vratiti	v r a t̪ i t̪ i
tisuća	t̪ i s u t̪ ɕ aː
On	o n
Granićem	ɡ r a n i t̪ ɕ e m
razgovarao	r a z ɡ o v a r aː o
Bosnu	b o s n u
Hercegovinu	x e r t̪ s e ɡ o v i n u
organizaciji	o r ɡ aː n i z aː t̪ s i j i
jesenskih	j e s e n s k i h
izbora	i z b o r aː
izbjeglica	i z b j e ɡ l i t̪ s aː
Jajce	j a j t̪ s e
posjetio	p o s j e t̪ i o
međunarodni	m e d̪ ʑ u n a r o d̪ n i
posrednik	p o s r e d̪ n i k
Christian	t̪ s h r i s t̪ i aː n
Schwartz-Schilling	s t̪ s h v a r t̪ s s t̪ s h i l l i ŋ ɡ
povratkom	p o v r aː t̪ k o m
Vaše	v a ʃ e
gospodarstvo	ɡ o s p o d̪ a r s t̪ v o
dobro	d̪ o b r o
Nakon	n a k o n
prisega	p r i s e ɡ aː
pravosudom	p r a v o s u d̪ o m
miristo	m i r i s t̪ o
Miroslav	m i r o s l aː v
Šeparović	ʃ e p a r o v i t̪ ɕ
uručio	u r u t̪ ʃ i o
javnim	j a v n i m
bilježnicima	b i ʎ e ʒ n i t̪ s i m aː
povelje	p o v e ʎ e
ima-	i m aː
imenovanju	i m e n o v aː ɲ u
Tad	t̪ a d̪
ih	i h
otkrili	o t̪ k r i l i
neki	n e k i
znanstvenici	z n a n s t̪ v e n i t̪ s i
upravo	u p r aː v o
Antarktik	a n t̪ a r k t̪ i k
dolazili	d̪ o l aː z i l i
tražeći	t̪ r a ʒ e t̪ ɕ i
meteoriti	m e t̪ e o r i t̪ i
Ističući	i s t̪ i t̪ ʃ u t̪ ɕ i
odabrala	o d̪ aː b r aː l aː
spriječila	s p r i j e t̪ ʃ i l aː
daljnja	d̪ a ʎ ɲ aː
razaranja	r a z a r aː ɲ aː
žu-	ʒ u
župani	ʒ u p aː n i
osječko-baranjski	o s j e t̪ ʃ k o b a r aː ɲ s k i
vukovarsko-srijemski	v u k o v a r s k o s r i j e m s k i
Branimir	b r a n i m i r
Glavaš	ɡ l a v aː ʃ
Osušt	o s u ʃ t̪
upozorili	u p o z o r i l i
pak	p a k
visok	v i s o k
stupanj	s t̪ u p aː ɲ
razrušenosti	r a z r u ʃ e n o s t̪ i
mjesta	m j e s t̪ aː
pilot-programa	p i l o t̪ p r o ɡ r aː m aː
infras-	i n f r aː s
infrastrukture	i n f r aː s t̪ r u k t̪ u r e
prvih	p r v i h
10	d̪ e s e t̪
godina	ɡ o d̪ i n aː
korištenja	k o r i ʃ t̪ e ɲ aː
darovano	d̪ a r o v aː n o
zemljište	z e m ʎ i ʃ t̪ e
smije	s m i j e
prenamijeniti	p r e n aː m i j e n i t̪ i
nepoljoprivredne	n e p o ʎ o p r i v r e d̪ n e
svrhe	s v r h e
niti	n i t̪ i
ga	ɡ a
roku	r o k u
daroprimatelj	d̪ a r o p r i m aː t̪ e ʎ
otuđiti	o t̪ u d̪ ʑ i t̪ i
udruga	u d̪ r u ɡ aː
sindikata	s i n d̪ i k aː t̪ aː
Konfederacija	k o n f e d̪ e r aː t̪ s i j aː
nezavisnih	n e z aː v i s n i h
uputili	u p u t̪ i l i
pisma	p i s m aː
premijeru	p r e m i j e r u
Zlatku	z l a t̪ k u
Mateši	m a t̪ e ʃ i
minis-	m i n i s
ministaru	m i n i s t̪ a r u
rada	r a d̪ aː
socijalne	s o t̪ s i j aː l n e
skrbi	s k r b i
Jozi	j o z i
Škari	ʃ k a r i
kojima	k o j i m aː
traži	t̪ r a ʒ i
hitno	x i t̪ n o
očituje	o t̪ ʃ i t̪ u j e
potpisivanju	p o t̪ p i s i v aː ɲ u
Ankse	a ŋ k s e
4	t̪ ʃ e t̪ i r i
Osnovnom	o s n o v n o m
nacionalnom	n a t̪ s i o n aː l n o m
ugovoru	u ɡ o v o r u
kolektivnom	k o l e k t̪ i v n o m
pregovaranju	p r e ɡ o v a r aː ɲ u
poduzećima	p o d̪ u z e t̪ ɕ i m aː
državnom	d̪ r ʒ a v n o m
vlasništvu	v l a s n i ʃ t̪ v u
Turska	t̪ u r s k aː
postavile	p o s t̪ aː v i l e
temelje	t̪ e m e ʎ e
plodnu	p l o d̪ n u
gospodarsku	ɡ o s p o d̪ a r s k u
trgovinsku	t̪ r ɡ o v i n s k u
drugu	d̪ r u ɡ u
Nenad	n e n aː d̪
Porges	p o r ɡ e s
srijedu	s r i j e d̪ u
Ankari	a ŋ k a r i
oc-	o t̪ s
ocjenjujući	o t̪ s j e ɲ u j u t̪ ɕ i
prvu	p r v u
rundu	r u n d̪ u
razgovora	r a z ɡ o v o r aː
suradnicima	s u r aː d̪ n i t̪ s i m aː
podne	p o d̪ n e
turskim	t̪ u r s k i m
održ-	o d̪ r ʒ
održvnim	o d̪ r ʒ v n i m
Rustu	r u s t̪ u
Kazim	k a z i m
Yucelemom	j u t̪ s e l e m o m
Predstavnici	p r e t̪ s t̪ aː v n i t̪ s i
njemačke	ɲ e m aː t̪ ʃ k e
automobilske	a u t̪ o m o b i l s k e
tv-	t̪ i v i
tvrtke	t̪ v r t̪ k e
Volkswagen	v o l k s v aː ɡ e n
posjetili	p o s j e t̪ i l i
pogone	p o ɡ o n e
sarajevskom	s a r a j e f s k o m
predjelu	p r e d̪ j e l u
Vogošći	v o ɡ o ʃ t̪ ɕ i
rata	r a t̪ aː
UNIS-om	u n i s o m
proizvodili	p r o i z v o d̪ i l i
automobili	a u t̪ o m o b i l i
golf	ɡ o l f
izjavili	i z j aː v i l i
zapanjeni	z a p aː ɲ e n i
stupnjem	s t̪ u p ɲ e m
uništenosti	u n i ʃ t̪ e n o s t̪ i
objekata	o b j e k aː t̪ aː
Sudionici	s u d̪ i o n i t̪ s i
marša	m a r ʃ aː
položili	p o l o ʒ i l i
vijenac	v i j e n aː t̪ s
Oltar	o l t̪ a r
domovine	d̪ o m o v i n e
Medvedgradu	m e d̪ v e d̪ ɡ r aː d̪ u
polaganju	p o l aː ɡ aː ɲ u
turski	t̪ u r s k i
veleposposlanik	v e l e p o s p o s l aː n i k
Republici	r e p u b l i t̪ s i
Darylal	d̪ a r j l aː l
Batiday	b a t̪ i d̪ aː j
Moja	m o j aː
misija	m i s i j aː
potpuna	p o t̪ p u n aː
provedba	p r o v e d̪ b aː
Daytonskog	d̪ a j t̪ o n s k o ɡ
postavljenje	p o s t̪ aː v l j e ɲ e
kamena	k a m e n aː
temelj-	t̪ e m e ʎ
temeljca	t̪ e m e ʎ t̪ s aː
jedinstvenu	j e d̪ i n s t̪ v e n u
državu	d̪ r ʒ a v u
dva	d̪ v a
multietnička	m u l t̪ i e t̪ n i t̪ ʃ k aː
entiteta	e n t̪ i t̪ e t̪ aː
Kauzlarich	k a u z l a r i t̪ s h
Kozlarich	k o z l a r i t̪ s h
istaknuvši	i s t̪ aː k n u f ʃ i
kako-	k a k o
će-	t̪ ɕ e
sje-	s j e
sjedinjenje-	s j e d̪ i ɲ e ɲ e
Sjedinjene	s j e d̪ i ɲ e n e
Države	d̪ r ʒ a v e
upot-	u p o t̪
uporabiti	u p o r aː b i t̪ i
instrumente	i n s t̪ r u m e n t̪ e
stoje	s t̪ o j e
raspolaganju	r a s p o l aː ɡ aː ɲ u
izvršili	i z v r ʃ i l i
pritisak	p r i t̪ i s aː k
strane	s t̪ r a n e
odstupe	o t̪ s t̪ u p e
postignutih	p o s t̪ i ɡ n u t̪ i h
dogovora	d̪ o ɡ o v o r aː
Kao	k a o
vidimo	v i d̪ i m o
dogodilo	d̪ o ɡ o d̪ i l o
Naglasila	n a ɡ l aː s i l aː
središte	s r e d̪ i ʃ t̪ e
pozornosti	p o z o r n o s t̪ i
