Word	IPA transcription
української	u k r ɑ j i n̪ s̪ k ɔ j i
діаспори	d̪ʲ i ɑ s̪ p ɔ r ɪ
засіданні	z̪ ɑ s̪ i d̪ ɑ n̪ n̪ʲ i
говорили	ɦ ɔ v ɔ r ɪ l̪ ɪ
заборгованість	z̪ ɑ b ɔ r ɦ ɔ v ɑ n̪ʲ i s̪ t̪
заробітної	z̪ ɑ r ɔ b i t̪ n̪ ɔ j i
плати	p l̪ ɑ t̪ ɪ
залишається	z̪ ɑ l̪ ɪ ʃ ɑ ɛ t̪ s̪ ɑ
боротися	b ɔ r ɔ t̪ ɪ s̪ ɑ
зону	z̪ ɔ n̪ u
Ліги	lʲ i ɦ ɪ
чемпіонів	t̪ ʃ ɛ m p i ɔ n̪ʲ i v
зараз	z̪ ɑ r ɑ z̪
такої	t̪ ɑ k ɔ j i
інформації	i n̪ f ɔ r m ɑ t̪s̪ʲ i j i
брали	b r ɑ l̪ ɪ
хотіли	x ɔ t̪ i l̪ ɪ
першим	p ɛ r ʃ ɪ m
працює	p r ɑ t̪s̪ʲ u ɛ
таким	t̪ ɑ k ɪ m
бажання	b ɑ ʒ ɑ n̪ n̪ʲ ɑ
більшості	b i lʲ ʃ ɔ s̪ t̪ i
городян	ɦ ɔ r ɔ d̪ʲ ɑ n̪
депутатів	d̪ ɛ p u t̪ ɑ t̪ i v
міськради	m i s̪ k r ɑ d̪ ɪ
злиття	z̪ l̪ ɪ t̪ t̪ ɑ
російським	r ɔ s̪ i j s̪ k ɪ m
Газпромом	ɦ ɑ z̪ p r ɔ m ɔ m
одна	ɔ d̪ n̪ ɑ
трагедія	t̪ r ɑ ɦ ɛ d̪ʲ i ɑ
Другої	d̪ r u ɦ ɔ j i
світової	s̪ v i t̪ ɔ v ɔ j i
війни	v i j n̪ ɪ
свою	s̪ v ɔ u
чергу	t̪ ʃ ɛ r ɦ u
вимагає	v ɪ m ɑ ɦ ɑ ɛ
куди	k u d̪ ɪ
тонн	t̪ ɔ n̪ n̪
зерна	z̪ ɛ r n̪ ɑ
рамках	r ɑ m k ɑ x
квот	k v ɔ t̪
зоні	z̪ ɔ n̪ʲ i
окупації	ɔ k u p ɑ t̪s̪ʲ i j i
п'ятниця	p j ɑ t̪ n̪ ɪ t̪s̪ʲ ɑ
Алекасндрії	ɑ l̪ ɛ k ɑ s̪ n̪ d̪ rʲ i j i
хвилини	x v ɪ l̪ ɪ n̪ ɪ
другу	d̪ r u ɦ u
якогось	j ɑ k ɔ ɦ ɔ s̪
певного	p ɛ v n̪ ɔ ɦ ɔ
постійного	p ɔ s̪ t̪ i j n̪ ɔ ɦ ɔ
нема	n̪ ɛ m ɑ
чи	t̪ ʃ ɪ
ні	n̪ʲ i
дівчина	d̪ʲ i v t̪ ʃ ɪ n̪ ɑ
перепелка	p ɛ r ɛ p ɛ l̪ k ɑ
знялась	z̪ n̪ʲ ɑ l̪ ɑ s̪
звання	z̪ v ɑ n̪ n̪ʲ ɑ
майстрів	m ɑ j s̪ t̪ rʲ i v
народної	n̪ ɑ r ɔ d̪ n̪ ɔ j i
творчості	t̪ v ɔ r t̪ ʃ ɔ s̪ t̪ i
слід	s̪ lʲ i d̪
довести	d̪ ɔ v ɛ s̪ t̪ ɪ
виявилося	v ɪ ɑ v ɪ l̪ ɔ s̪ ɑ
востаннє	v ɔ s̪ t̪ ɑ n̪ n̪ʲ ɛ
їхати	j i x ɑ t̪ ɪ
затримання	z̪ ɑ t̪ r ɪ m ɑ n̪ n̪ʲ ɑ
показник	p ɔ k ɑ z̪ n̪ ɪ k
залежить	z̪ ɑ l̪ ɛ ʒ ɪ t̪
від	v i d̪
руху	r u x u
товарів	t̪ ɔ v ɑ rʲ i v
послуг	p ɔ s̪ l̪ u ɦ
ваша	v ɑ ʃ ɑ
програма	p r ɔ ɦ r ɑ m ɑ
політичної	p ɔ lʲ i t̪ ɪ t̪ ʃ n̪ ɔ j i
ситуації	s̪ ɪ t̪ u ɑ t̪s̪ʲ i j i
проводиться	p r ɔ v ɔ d̪ ɪ t̪ s̪ ɑ
слідство	s̪ lʲ i d̪ s̪ t̪ v ɔ
всій	v s̪ i j
розмова	r ɔ z̪ m ɔ v ɑ
увірвалася	u v i r v ɑ l̪ ɑ s̪ ɑ
сучасному	s̪ u t̪ ʃ ɑ s̪ n̪ ɔ m u
зокрема	z̪ ɔ k r ɛ m ɑ
безліч	b ɛ z̪ lʲ i t̪ ʃ
газет	ɦ ɑ z̪ ɛ t̪
вирішення	v ɪ rʲ i ʃ ɛ n̪ n̪ʲ ɑ
потребує	p ɔ t̪ r ɛ b u ɛ
багатьох	b ɑ ɦ ɑ t̪ ɔ x
років	r ɔ k i v
самих	s̪ ɑ m ɪ x
цін	t̪s̪ʲ i n̪
здається	z̪ d̪ ɑ ɛ t̪ s̪ ɑ
стратегії	s̪ t̪ r ɑ t̪ ɛ ɦ i j i
йшли	j ʃ l̪ ɪ
мовчки	m ɔ v t̪ ʃ k ɪ
вперед	v p ɛ r ɛ d̪
підписати	p i d̪ p ɪ s̪ ɑ t̪ ɪ
який	j ɑ k ɪ j
здоровий	z̪ d̪ ɔ r ɔ v ɪ j
президент	p r ɛ z̪ ɪ d̪ ɛ n̪ t̪
заступником	z̪ ɑ s̪ t̪ u p n̪ ɪ k ɔ m
негайно	n̪ ɛ ɦ ɑ j n̪ ɔ
виїхав	v ɪ j i x ɑ v
тепла	t̪ ɛ p l̪ ɑ
радіо	r ɑ d̪ʲ i ɔ
Свобода	s̪ v ɔ b ɔ d̪ ɑ
суд	s̪ u d̪
Тимошенко	t̪ ɪ m ɔ ʃ ɛ n̪ k ɔ
Інакше	i n̪ ɑ k ʃ ɛ
мер	m ɛ r
обіцяв	ɔ b i t̪s̪ʲ ɑ v
залишити	z̪ ɑ l̪ ɪ ʃ ɪ t̪ ɪ
посаду	p ɔ s̪ ɑ d̪ u
моїх	m ɔ j i x
кращих	k r ɑ ʃ t̪ ʃ ɪ x
друзів	d̪ r u z̪ʲ i v
одесити	ɔ d̪ ɛ s̪ ɪ t̪ ɪ
доларів	d̪ ɔ l̪ ɑ rʲ i v
групою	ɦ r u p ɔ u
компаній	k ɔ m p ɑ n̪ʲ i j
Газпром	ɦ ɑ z̪ p r ɔ m
університети	u n̪ʲ i v ɛ r s̪ ɪ t̪ ɛ t̪ ɪ
один	ɔ d̪ ɪ n̪
харківський	x ɑ r k i v s̪ k ɪ j
професор	p r ɔ f ɛ s̪ ɔ r
запропонував	z̪ ɑ p r ɔ p ɔ n̪ u v ɑ v
операцію	ɔ p ɛ r ɑ t̪s̪ʲ i u
коаліція	k ɔ ɑ lʲ i t̪s̪ʲ i ɑ
потрібна	p ɔ t̪ rʲ i b n̪ ɑ
створення	s̪ t̪ v ɔ r ɛ n̪ n̪ʲ ɑ
уряду	u rʲ ɑ d̪ u
б	b
знає	z̪ n̪ ɑ ɛ
могло	m ɔ ɦ l̪ ɔ
слова	s̪ l̪ ɔ v ɑ
запросили	z̪ ɑ p r ɔ s̪ ɪ l̪ ɪ
поета	p ɔ ɛ t̪ ɑ
сторони	s̪ t̪ ɔ r ɔ n̪ ɪ
дійшли	d̪ʲ i j ʃ l̪ ɪ
згоди	z̪ ɦ ɔ d̪ ɪ
друга	d̪ r u ɦ ɑ
спільного	s̪ p i lʲ n̪ ɔ ɦ ɔ
фінансування	f i n̪ ɑ n̪ s̪ u v ɑ n̪ n̪ʲ ɑ
проектів	p r ɔ ɛ k t̪ i v
були	b u l̪ ɪ
різні	rʲ i z̪ n̪ʲ i
речі	r ɛ t̪ ʃ i
українці	u k r ɑ j i n̪ t̪s̪ʲ i
довелося	d̪ ɔ v ɛ l̪ ɔ s̪ ɑ
шукати	ʃ u k ɑ t̪ ɪ
починається	p ɔ t̪ ʃ ɪ n̪ ɑ ɛ t̪ s̪ ɑ
революції	r ɛ v ɔ lʲ u t̪s̪ʲ i j i
повернулися	p ɔ v ɛ r n̪ u l̪ ɪ s̪ ɑ
дозволили	d̪ ɔ z̪ v ɔ l̪ ɪ l̪ ɪ
повернутися	p ɔ v ɛ r n̪ u t̪ ɪ s̪ ɑ
користь	k ɔ r ɪ s̪ t̪
перших	p ɛ r ʃ ɪ x
минуло	m ɪ n̪ u l̪ ɔ
певні	p ɛ v n̪ʲ i
зміни	z̪ m i n̪ ɪ
зібралися	z̪ʲ i b r ɑ l̪ ɪ s̪ ɑ
національної	n̪ ɑ t̪s̪ʲ i ɔ n̪ ɑ lʲ n̪ ɔ j i
політики	p ɔ lʲ i t̪ ɪ k ɪ
державного	d̪ ɛ r ʒ ɑ v n̪ ɔ ɦ ɔ
будівництва	b u d̪ʲ i v n̪ ɪ t̪s̪ t̪ v ɑ
імідж	i m i d̪ ʒ
фаворитом	f ɑ v ɔ r ɪ t̪ ɔ m
забігу	z̪ ɑ b i ɦ u
здавалося	z̪ d̪ ɑ v ɑ l̪ ɔ s̪ ɑ
набагато	n̪ ɑ b ɑ ɦ ɑ t̪ ɔ
більше	b i lʲ ʃ ɛ
ви	v ɪ
завоювали	z̪ ɑ v ɔ u v ɑ l̪ ɪ
путівку	p u t̪ i v k u
чемпіонат	t̪ ʃ ɛ m p i ɔ n̪ ɑ t̪
Європи	j ɛ v r ɔ p ɪ
Барселони	b ɑ r s̪ ɛ l̪ ɔ n̪ ɪ
головне	ɦ ɔ l̪ ɔ v n̪ ɛ
завдання	z̪ ɑ v d̪ ɑ n̪ n̪ʲ ɑ
гра	ɦ r ɑ
результат	r ɛ z̪ u lʲ t̪ ɑ t̪
раніше	r ɑ n̪ʲ i ʃ ɛ
вибори	v ɪ b ɔ r ɪ
принаймні	p r ɪ n̪ ɑ j m n̪ʲ i
ясна	j ɑ s̪ n̪ ɑ
річ	rʲ i t̪ ʃ
писати	p ɪ s̪ ɑ t̪ ɪ
найкраще	n̪ ɑ j k r ɑ ʃ t̪ ʃ ɛ
ефективність	ɛ f ɛ k t̪ ɪ v n̪ʲ i s̪ t̪
проекту	p r ɔ ɛ k t̪ u
цифри	t̪s̪ ɪ f r ɪ
факти	f ɑ k t̪ ɪ
потрібні	p ɔ t̪ rʲ i b n̪ʲ i
гроші	ɦ r ɔ ʃ i
минулої	m ɪ n̪ u l̪ ɔ j i
суботи	s̪ u b ɔ t̪ ɪ
нарешті	n̪ ɑ r ɛ ʃ t̪ i
сталося	s̪ t̪ ɑ l̪ ɔ s̪ ɑ
ідея	i d̪ ɛ ɑ
вечора	v ɛ t̪ ʃ ɔ r ɑ
завжди	z̪ ɑ v ʒ d̪ ɪ
вистачає	v ɪ s̪ t̪ ɑ t̪ ʃ ɑ ɛ
любові	lʲ u b ɔ v i
доньки	d̪ ɔ n̪ʲ k ɪ
готова	ɦ ɔ t̪ ɔ v ɑ
водій	v ɔ d̪ʲ i j
втік	v t̪ i k
роботу	r ɔ b ɔ t̪ u
музею	m u z̪ ɛ u
техніки	t̪ ɛ x n̪ʲ i k ɪ
сама	s̪ ɑ m ɑ
проти	p r ɔ t̪ ɪ
місті	m i s̪ t̪ i
справі	s̪ p r ɑ v i
проходить	p r ɔ x ɔ d̪ ɪ t̪
шість	ʃ i s̪ t̪
осіб	ɔ s̪ i b
шукає	ʃ u k ɑ ɛ
одразу	ɔ d̪ r ɑ z̪ u
двох	d̪ v ɔ x
причин	p r ɪ t̪ ʃ ɪ n̪
державне	d̪ ɛ r ʒ ɑ v n̪ ɛ
підприємство	p i d̪ p r ɪ ɛ m s̪ t̪ v ɔ
уже	u ʒ ɛ
викликати	v ɪ k l̪ ɪ k ɑ t̪ ɪ
міліцію	m i lʲ i t̪s̪ʲ i u
самій	s̪ ɑ m i j
межами	m ɛ ʒ ɑ m ɪ
хочуть	x ɔ t̪ ʃ u t̪
зазвичай	z̪ ɑ z̪ v ɪ t̪ ʃ ɑ j
отримувати	ɔ t̪ r ɪ m u v ɑ t̪ ɪ
гостей	ɦ ɔ s̪ t̪ ɛ j
повідомленні	p ɔ v i d̪ ɔ m l̪ ɛ n̪ n̪ʲ i
МНС	m n̪ s̪
рівно	rʲ i v n̪ ɔ
лікарні	lʲ i k ɑ r n̪ʲ i
приїхала	p r ɪ j i x ɑ l̪ ɑ
міліція	m i lʲ i t̪s̪ʲ i ɑ
попередні	p ɔ p ɛ r ɛ d̪ n̪ʲ i
захист	z̪ ɑ x ɪ s̪ t̪
демократії	d̪ ɛ m ɔ k r ɑ t̪ i j i
впровадження	v p r ɔ v ɑ d̪ ʒ ɛ n̪ n̪ʲ ɑ
нової	n̪ ɔ v ɔ j i
системи	s̪ ɪ s̪ t̪ ɛ m ɪ
безпеки	b ɛ z̪ p ɛ k ɪ
харчових	x ɑ r t̪ ʃ ɔ v ɪ x
продуктів	p r ɔ d̪ u k t̪ i v
міг	m i ɦ
захоплення	z̪ ɑ x ɔ p l̪ ɛ n̪ n̪ʲ ɑ
вашу	v ɑ ʃ u
нашу	n̪ ɑ ʃ u
свободу	s̪ v ɔ b ɔ d̪ u
розвитку	r ɔ z̪ v ɪ t̪ k u
перспективи	p ɛ r s̪ p ɛ k t̪ ɪ v ɪ
приблизно	p r ɪ b l̪ ɪ z̪ n̪ ɔ
суму	s̪ u m u
розраховує	r ɔ z̪ r ɑ x ɔ v u ɛ
зібрати	z̪ʲ i b r ɑ t̪ ɪ
країна	k r ɑ j i n̪ ɑ
зробила	z̪ r ɔ b ɪ l̪ ɑ
крок	k r ɔ k
Помаранчевої	p ɔ m ɑ r ɑ n̪ t̪ ʃ ɛ v ɔ j i
пише	p ɪ ʃ ɛ
приводу	p r ɪ v ɔ d̪ u
суддя	s̪ u d̪ d̪ʲ ɑ
відомо	v i d̪ ɔ m ɔ
малого	m ɑ l̪ ɔ ɦ ɔ
перемогла	p ɛ r ɛ m ɔ ɦ l̪ ɑ
завтра	z̪ ɑ v t̪ r ɑ
виграє	v ɪ ɦ r ɑ ɛ
інший	i n̪ ʃ ɪ j
хіба	x i b ɑ
сіл	s̪ i l̪
батько	b ɑ t̪ k ɔ
проте	p r ɔ t̪ ɛ
проблем	p r ɔ b l̪ ɛ m
де	d̪ ɛ
взяти	v z̪ʲ ɑ t̪ ɪ
ці	t̪s̪ʲ i
важливо	v ɑ ʒ l̪ ɪ v ɔ
викликав	v ɪ k l̪ ɪ k ɑ v
кожен	k ɔ ʒ ɛ n̪
визначає	v ɪ z̪ n̪ ɑ t̪ ʃ ɑ ɛ
вибрати	v ɪ b r ɑ t̪ ɪ
причому	p r ɪ t̪ ʃ ɔ m u
трьох	t̪ rʲ ɔ x
зможемо	z̪ m ɔ ʒ ɛ m ɔ
платити	p l̪ ɑ t̪ ɪ t̪ ɪ
написано	n̪ ɑ p ɪ s̪ ɑ n̪ ɔ
чиновники	t̪ ʃ ɪ n̪ ɔ v n̪ ɪ k ɪ
ставлять	s̪ t̪ ɑ v lʲ ɑ t̪
кажуть	k ɑ ʒ u t̪
політику	p ɔ lʲ i t̪ ɪ k u
само	s̪ ɑ m ɔ
школи	ʃ k ɔ l̪ ɪ
усі	u s̪ i
ресурси	r ɛ s̪ u r s̪ ɪ
потребують	p ɔ t̪ r ɛ b u u t̪
коштів	k ɔ ʃ t̪ i v
окрім	ɔ k rʲ i m
організації	ɔ r ɦ ɑ n̪ʲ i z̪ ɑ t̪s̪ʲ i j i
результати	r ɛ z̪ u lʲ t̪ ɑ t̪ ɪ
тижня	t̪ ɪ ʒ n̪ʲ ɑ
стосунків	s̪ t̪ ɔ s̪ u n̪ k i v
ЄС	j ɛ s̪
надвечір	n̪ ɑ d̪ v ɛ t̪ ʃ i r
розпрощались	r ɔ z̪ p r ɔ ʃ t̪ ʃ ɑ l̪ ɪ s̪
новими	n̪ ɔ v ɪ m ɪ
сватами	s̪ v ɑ t̪ ɑ m ɪ
поїхали	p ɔ j i x ɑ l̪ ɪ
додому	d̪ ɔ d̪ ɔ m u
шпазі	ʃ p ɑ z̪ʲ i
українок	u k r ɑ j i n̪ ɔ k
залишилася	z̪ ɑ l̪ ɪ ʃ ɪ l̪ ɑ s̪ ɑ
спортсменка	s̪ p ɔ r t̪ s̪ m ɛ n̪ k ɑ
листі	l̪ ɪ s̪ t̪ i
сімей	s̪ i m ɛ j
постраждалих	p ɔ s̪ t̪ r ɑ ʒ d̪ ɑ l̪ ɪ x
зазначив	z̪ ɑ z̪ n̪ ɑ t̪ ʃ ɪ v
виявили	v ɪ ɑ v ɪ l̪ ɪ
семеро	s̪ ɛ m ɛ r ɔ
компанією	k ɔ m p ɑ n̪ʲ i ɛ u
RosUkrEnergo	r ɔ s̪ u k r ɛ n̪ ɛ r ɡ ɔ
володіє	v ɔ l̪ ɔ d̪ʲ i ɛ
бізнесмен	b i z̪ n̪ ɛ s̪ m ɛ n̪
Дмитро	d̪ m ɪ t̪ r ɔ
Фірташ	f i r t̪ ɑ ʃ
частка	t̪ ʃ ɑ s̪ t̪ k ɑ
типу	t̪ ɪ p u
поступово	p ɔ s̪ t̪ u p ɔ v ɔ
зростає	z̪ r ɔ s̪ t̪ ɑ ɛ
відміну	v i d̪ m i n̪ u
нинішніх	n̪ ɪ n̪ʲ i ʃ n̪ʲ i x
наукових	n̪ ɑ u k ɔ v ɪ x
авторів	ɑ v t̪ ɔ rʲ i v
економічна	ɛ k ɔ n̪ ɔ m i t̪ ʃ n̪ ɑ
правда	p r ɑ v d̪ ɑ
мій	m i j
погляд	p ɔ ɦ lʲ ɑ d̪
погано	p ɔ ɦ ɑ n̪ ɔ
Кучми	k u t̪ ʃ m ɪ
Катерина	k ɑ t̪ ɛ r ɪ n̪ ɑ
душі	d̪ u ʃ i
чула	t̪ ʃ u l̪ ɑ
ньому	n̪ʲ ɔ m u
своєму	s̪ v ɔ ɛ m u
коментарі	k ɔ m ɛ n̪ t̪ ɑ rʲ i
повинні	p ɔ v ɪ n̪ n̪ʲ i
повернути	p ɔ v ɛ r n̪ u t̪ ɪ
бюджет	b u d̪ ʒ ɛ t̪
кризу	k r ɪ z̪ u
довго	d̪ ɔ v ɦ ɔ
продовження	p r ɔ d̪ ɔ v ʒ ɛ n̪ n̪ʲ ɑ
відповідальності	v i d̪ p ɔ v i d̪ ɑ lʲ n̪ ɔ s̪ t̪ i
джерела	d̪ ʒ ɛ r ɛ l̪ ɑ
усе	u s̪ ɛ
насправді	n̪ ɑ s̪ p r ɑ v d̪ʲ i
почалося	p ɔ t̪ ʃ ɑ l̪ ɔ s̪ ɑ
пішов	p i ʃ ɔ v
п'ятий	p j ɑ t̪ ɪ j
десяток	d̪ ɛ s̪ ɑ t̪ ɔ k
голова	ɦ ɔ l̪ ɔ v ɑ
версію	v ɛ r s̪ i u
обласному	ɔ b l̪ ɑ s̪ n̪ ɔ m u
центрі	t̪s̪ ɛ n̪ t̪ rʲ i
Прикарпаття	p r ɪ k ɑ r p ɑ t̪ t̪ ɑ
мешкає	m ɛ ʃ k ɑ ɛ
майже	m ɑ j ʒ ɛ
десятиліття	d̪ ɛ s̪ ɑ t̪ ɪ lʲ i t̪ t̪ ɑ
випадках	v ɪ p ɑ d̪ k ɑ x
важливим	v ɑ ʒ l̪ ɪ v ɪ m
громадянського	ɦ r ɔ m ɑ d̪ʲ ɑ n̪ s̪ k ɔ ɦ ɔ
суспільства	s̪ u s̪ p i lʲ s̪ t̪ v ɑ
головою	ɦ ɔ l̪ ɔ v ɔ u
саме	s̪ ɑ m ɛ
ціну	t̪s̪ʲ i n̪ u
газ	ɦ ɑ z̪
буду	b u d̪ u
представників	p r ɛ d̪ s̪ t̪ ɑ v n̪ ɪ k i v
гарний	ɦ ɑ r n̪ ɪ j
приклад	p r ɪ k l̪ ɑ d̪
обласних	ɔ b l̪ ɑ s̪ n̪ ɪ x
міських	m i s̪ k ɪ x
видань	v ɪ d̪ ɑ n̪ʲ
разу	r ɑ z̪ u
світу	s̪ v i t̪ u
справедливість	s̪ p r ɑ v ɛ d̪ l̪ ɪ v i s̪ t̪
нашій	n̪ ɑ ʃ i j
ставиться	s̪ t̪ ɑ v ɪ t̪ s̪ ɑ
необхідно	n̪ ɛ ɔ b x i d̪ n̪ ɔ
відкрити	v i d̪ k r ɪ t̪ ɪ
рахунок	r ɑ x u n̪ ɔ k
отримання	ɔ t̪ r ɪ m ɑ n̪ n̪ʲ ɑ
винен	v ɪ n̪ ɛ n̪
щонайменше	ʃ t̪ ʃ ɔ n̪ ɑ j m ɛ n̪ ʃ ɛ
піде	p i d̪ ɛ
рішення	rʲ i ʃ ɛ n̪ n̪ʲ ɑ
Президент	p r ɛ z̪ ɪ d̪ ɛ n̪ t̪
пообіцяв	p ɔ ɔ b i t̪s̪ʲ ɑ v
наступного	n̪ ɑ s̪ t̪ u p n̪ ɔ ɦ ɔ
останній	ɔ s̪ t̪ ɑ n̪ n̪ʲ i j
весни	v ɛ s̪ n̪ ɪ
зробили	z̪ r ɔ b ɪ l̪ ɪ
змогли	z̪ m ɔ ɦ l̪ ɪ
форми	f ɔ r m ɪ
поет	p ɔ ɛ t̪
художник	x u d̪ ɔ ʒ n̪ ɪ k
творити	t̪ v ɔ r ɪ t̪ ɪ
хочу	x ɔ t̪ ʃ u
інше	i n̪ ʃ ɛ
театр	t̪ ɛ ɑ t̪ r
збирається	z̪ b ɪ r ɑ ɛ t̪ s̪ ɑ
йти	j t̪ ɪ
Черкаської	t̪ ʃ ɛ r k ɑ s̪ k ɔ j i
добрий	d̪ ɔ b r ɪ j
центральному	t̪s̪ ɛ n̪ t̪ r ɑ lʲ n̪ ɔ m u
рівні	rʲ i v n̪ʲ i
дороги	d̪ ɔ r ɔ ɦ ɪ
пояснює	p ɔ ɑ s̪ n̪ʲ u ɛ
місяці	m i s̪ ɑ t̪s̪ʲ i
неї	n̪ ɛ j i
письменники	p ɪ s̪ m ɛ n̪ n̪ ɪ k ɪ
написали	n̪ ɑ p ɪ s̪ ɑ l̪ ɪ
несе	n̪ ɛ s̪ ɛ
народ	n̪ ɑ r ɔ d̪
єдиного	j ɛ d̪ ɪ n̪ ɔ ɦ ɔ
бачення	b ɑ t̪ ʃ ɛ n̪ n̪ʲ ɑ
історії	i s̪ t̪ ɔ rʲ i j i
торгівлі	t̪ ɔ r ɦ i v lʲ i
НБУ	n̪ b u
Мінфін	m i n̪ f i n̪
пообіцяли	p ɔ ɔ b i t̪s̪ʲ ɑ l̪ ɪ
сприяти	s̪ p r ɪ ɑ t̪ ɪ
вибух	v ɪ b u x
березні	b ɛ r ɛ z̪ n̪ʲ i
обійшлося	ɔ b i j ʃ l̪ ɔ s̪ ɑ
жертв	ʒ ɛ r t̪ v
жінці	ʒ i n̪ t̪s̪ʲ i
стільки	s̪ t̪ i lʲ k ɪ
тіл	t̪ i l̪
знайдено	z̪ n̪ ɑ j d̪ ɛ n̪ ɔ
твори	t̪ v ɔ r ɪ
подібні	p ɔ d̪ʲ i b n̪ʲ i
університет	u n̪ʲ i v ɛ r s̪ ɪ t̪ ɛ t̪
мати	m ɑ t̪ ɪ
особливості	ɔ s̪ ɔ b l̪ ɪ v ɔ s̪ t̪ i
свій	s̪ v i j
характер	x ɑ r ɑ k t̪ ɛ r
справа	s̪ p r ɑ v ɑ
інцидент	i n̪ t̪s̪ ɪ d̪ ɛ n̪ t̪
міжнародний	m i ʒ n̪ ɑ r ɔ d̪ n̪ ɪ j
скандал	s̪ k ɑ n̪ d̪ ɑ l̪
далеко	d̪ ɑ l̪ ɛ k ɔ
райцентру	r ɑ j t̪s̪ ɛ n̪ t̪ r u
головна	ɦ ɔ l̪ ɔ v n̪ ɑ
тема	t̪ ɛ m ɑ
звісно	z̪ v i s̪ n̪ ɔ
Різдво	rʲ i z̪ d̪ v ɔ
точно	t̪ ɔ t̪ ʃ n̪ ɔ
знаю	z̪ n̪ ɑ u
території	t̪ ɛ r ɪ t̪ ɔ rʲ i j i
зустріч	z̪ u s̪ t̪ rʲ i t̪ ʃ
Президентом	p r ɛ z̪ ɪ d̪ ɛ n̪ t̪ ɔ m
початку	p ɔ t̪ ʃ ɑ t̪ k u
кінця	k i n̪ t̪s̪ʲ ɑ
ним	n̪ ɪ m
знаходився	z̪ n̪ ɑ x ɔ d̪ ɪ v s̪ ɑ
робітників	r ɔ b i t̪ n̪ ɪ k i v
вулиці	v u l̪ ɪ t̪s̪ʲ i
нею	n̪ ɛ u
стала	s̪ t̪ ɑ l̪ ɑ
додати	d̪ ɔ d̪ ɑ t̪ ɪ
обіцяє	ɔ b i t̪s̪ʲ ɑ ɛ
звернутися	z̪ v ɛ r n̪ u t̪ ɪ s̪ ɑ
суду	s̪ u d̪ u
частина	t̪ ʃ ɑ s̪ t̪ ɪ n̪ ɑ
активно	ɑ k t̪ ɪ v n̪ ɔ
ній	n̪ʲ i j
щось	ʃ t̪ ʃ ɔ s̪
стояла	s̪ t̪ ɔ ɑ l̪ ɑ
ведеться	v ɛ d̪ ɛ t̪ s̪ ɑ
дня	d̪ n̪ʲ ɑ
мав	m ɑ v
вийти	v ɪ j t̪ ɪ
кадри	k ɑ d̪ r ɪ
готувати	ɦ ɔ t̪ u v ɑ t̪ ɪ
армії	ɑ r m i j i
стоїть	s̪ t̪ ɔ j i t̪
символ	s̪ ɪ m v ɔ l̪
присутності	p r ɪ s̪ u t̪ n̪ ɔ s̪ t̪ i
нові	n̪ ɔ v i
іноді	i n̪ ɔ d̪ʲ i
приходять	p r ɪ x ɔ d̪ʲ ɑ t̪
старі	s̪ t̪ ɑ rʲ i
лежав	l̪ ɛ ʒ ɑ v
печі	p ɛ t̪ ʃ i
веретена	v ɛ r ɛ t̪ ɛ n̪ ɑ
сюрчать	s̪ u r t̪ ʃ ɑ t̪
бік	b i k
навчання	n̪ ɑ v t̪ ʃ ɑ n̪ n̪ʲ ɑ
беруть	b ɛ r u t̪
шукаю	ʃ u k ɑ u
іншу	i n̪ ʃ u
стежку	s̪ t̪ ɛ ʒ k u
дев'ятнадцяте	d̪ ɛ v j ɑ t̪ n̪ ɑ d̪ t̪s̪ʲ ɑ t̪ ɛ
липня	l̪ ɪ p n̪ʲ ɑ
Житомиру	ʒ ɪ t̪ ɔ m ɪ r u
сьома	s̪ ɔ m ɑ
велике	v ɛ l̪ ɪ k ɛ
усім	u s̪ i m
права	p r ɑ v ɑ
людини	lʲ u d̪ ɪ n̪ ɪ
горах	ɦ ɔ r ɑ x
знають	z̪ n̪ ɑ u t̪
великого	v ɛ l̪ ɪ k ɔ ɦ ɔ
Новий	n̪ ɔ v ɪ j
рік	rʲ i k
зустріли	z̪ u s̪ t̪ rʲ i l̪ ɪ
цьому	t̪s̪ʲ ɔ m u
кабінеті	k ɑ b i n̪ ɛ t̪ i
практиці	p r ɑ k t̪ ɪ t̪s̪ʲ i
воду	v ɔ d̪ u
отримує	ɔ t̪ r ɪ m u ɛ
третина	t̪ r ɛ t̪ ɪ n̪ ɑ
чого	t̪ ʃ ɔ ɦ ɔ
найкращий	n̪ ɑ j k r ɑ ʃ t̪ ʃ ɪ j
даний	d̪ ɑ n̪ ɪ j
державні	d̪ ɛ r ʒ ɑ v n̪ʲ i
російською	r ɔ s̪ i j s̪ k ɔ u
мовою	m ɔ v ɔ u
батьків	b ɑ t̪ k i v
різних	rʲ i z̪ n̪ ɪ x
думок	d̪ u m ɔ k
ідей	i d̪ ɛ j
повернувся	p ɔ v ɛ r n̪ u v s̪ ɑ
робили	r ɔ b ɪ l̪ ɪ
така	t̪ ɑ k ɑ
ходить	x ɔ d̪ ɪ t̪
бувало	b u v ɑ l̪ ɔ
восени	v ɔ s̪ ɛ n̪ ɪ
зимою	z̪ ɪ m ɔ u
двору	d̪ v ɔ r u
принципу	p r ɪ n̪ t̪s̪ ɪ p u
понад	p ɔ n̪ ɑ d̪
кримінальних	k r ɪ m i n̪ ɑ lʲ n̪ ɪ x
справ	s̪ p r ɑ v
