Word	IPA transcription
katalogu	k a t a l o ɡ u
možnost	m o ʒ n o s t
účastnit	uː t ʃ a s t ɲ i t
sympozií	s i m p o z i iː
rozvoj	r o z v o j
průmyslu	p r uː m i s l u
pokroky	p o k r o k i
sdělování	z ɟ ɛ l o v aː ɲ iː
jemu	j ɛ m u
přísluší	p r̝ iː s l u ʃ iː
posuzovat	p o s u z o v a t
skutečnosti	s k u t ɛ t ʃ n o s c i
tajemství	t a j ɛ m s t v iː
utajovány	u t a j o v aː n i
chráněny	x r aː ɲ ɛ n i
naopak	n a o p a k
lze	l̩ z ɛ
odtajnit	o t t a j ɲ i t
přirozeným	p r̝ i r o z ɛ n iː m
vývojem	v iː v o j ɛ m
výzkumem	v iː s k u m ɛ m
staly	s t a l i
příslušných	p r̝ iː s l u ʃ n iː x
podnikatelských	p o d ɲ i k a t ɛ l s k iː x
kruzích	k r u z iː x
známé	z n aː m ɛː
běžně	b j ɛ ʒ ɲ ɛ
dostupné	d o s t u p n ɛː
poněkud	p o ɲ ɛ k u t
kombinovaných	k o m b i n o v a n iː x
přístrojů	p r̝ iː s t r o j uː
odradit	o d r a ɟ i t
cílem	t s iː l ɛ m
změna	z m ɲ ɛ n a
vlastnických	v l a s t ɲ i t s k iː x
poměrů	p o m ɲ ɛ r uː
převod	p r̝ ɛ v o t
státního	s t aː t ɲ iː ɦ o
majetku	m a j ɛ t k u
soukromých	s o u k r o m iː x
rukou	r u k o u
hostům	ɦ o s t uː m
dispozici	d i s p o z i t s i
vinárna	v i n aː r n a
Nárok	n aː r o k
odklad	o t k l a t
placení	p l a t s ɛ ɲ iː
výši	v iː ʃ i
šedesát	ʃ ɛ d ɛ s aː t
nemáte	n ɛ m aː t ɛ
žádném	ʒ aː d n ɛː m
lety	l ɛ t i
vyšlo	v i ʃ l o
desetiletí	d ɛ s ɛ c i l ɛ c iː
trvajícím	t r̩ v a j iː t s iː m
přerušení	p r̝ ɛ r u ʃ ɛ ɲ iː
pravidelné	p r a v i d ɛ l n ɛː
legální	l ɛ ɡ aː l ɲ iː
číslo	t ʃ iː s l o
lidovek	l i d o v ɛ k
zpráv	s p r aː v
amerického	a m ɛ r i t s k ɛː ɦ o
tisku	c i s k u
navrhují	n a v r̩ ɦ u j iː
clintonovi	t s l i n t o n o v i
poradci	p o r a t t s i
prezidentovi	p r ɛ z i d ɛ n t o v i
minimální	m i n i m aː l ɲ iː
mzda	m z d a
zvýšena	z v iː ʃ ɛ n a
jeden	j ɛ d ɛ n
dolar	d o l a r
dolarů	d o l a r uː
hodinu	ɦ o ɟ i n u
nechce	n ɛ x t s ɛ
dostalo	d o s t a l o
bojí	b o j iː
hanby	ɦ a n b i
pomsty	p o m s t i
čečenců	t ʃ ɛ t ʃ ɛ n t s uː
tento	t ɛ n t o
trend	t r ɛ n t
doprovázen	d o p r o v aː z ɛ n
strategií	s t r a t ɛ ɡ i iː
šetření	ʃ ɛ t r̝ ɛ ɲ iː
budou	b u d o u
aktivně	a k t i v ɲ ɛ
podílet	p o ɟ iː l ɛ t
zajišťující	z a j i ʃ c u j iː t s iː
přenos	p r̝ ɛ n o s
elektřiny	ɛ l ɛ k t r̝ i n i
kdyby	k d i b i
splnila	s p l̩ ɲ i l a
jedna	j ɛ d n a
jediná	j ɛ ɟ i n aː
katastrofických	k a t a s t r o f i t s k iː x
prognóz	p r o ɡ n oː s
miloše	m i l o ʃ ɛ
zemana	z ɛ m a n a
kterými	k t ɛ r iː m i
vyrukoval	v i r u k o v a l
roky	r o k i
museli	m u s ɛ l i
bychom	b i x o m
politicky	p o l i t i t s k i
ekonomicky	ɛ k o n o m i t s k i
patřit	p a t r̝ i t
někam	ɲ ɛ k a m
užhorod	u ʃ ɦ o r o t
ural	u r a l
její	j ɛ j iː
představitelé	p r̝ ɛ t s t a v i t ɛ l ɛː
předali	p r̝ ɛ d a l i
ministerstvu	m i n i s t ɛ r s t v u
příspěvek	p r̝ iː s p j ɛ v ɛ k
třiceti	t r̝ i t s ɛ c i
marek	m a r ɛ k
pokrytí	p o k r i c iː
nákladů	n aː k l a d uː
účasti	uː t ʃ a s c i
českých	t ʃ ɛ s k iː x
firem	f i r ɛ m
čtyřech	t ʃ t i r̝ ɛ x
vybraných	v i b r a n iː x
veletrzích	v ɛ l ɛ t r̩ z iː x
r	ɛ r
n	ɛ n
ovšem	o f ʃ ɛ m
zaujmout	z a u j m o u t
mnohem	m n o ɦ ɛ m
tvrdší	t v r̩ t ʃ iː
postoj	p o s t o j
vůči	v uː t ʃ i
svým	s v iː m
odběratelům	o d b j ɛ r a t ɛ l uː m
vyžadovat	v i ʒ a d o v a t
dodržování	d o d r̩ ʒ o v aː ɲ iː
kázně	k aː z ɲ ɛ
rekultivována	r ɛ k u l t i v o v aː n a
tu	t u
dnes	d n ɛ s
pětina	p j ɛ c i n a
ploch	p l o x
těžilo	c ɛ ʒ i l o
těží	c ɛ ʒ iː
uhlí	u ɦ l iː
vysvětluje	v i s v j ɛ t l u j ɛ
ing	i ŋ k
sixta	s i k s t a
vedoucí	v ɛ d o u t s iː
pracovník	p r a t s o v ɲ iː k
rekultivační	r ɛ k u l t i v a t ʃ ɲ iː
výstavby	v iː s t a v b i
most	m o s t
produktem	p r o d u k t ɛ m
vyléčený	v i l ɛː t ʃ ɛ n iː
pacient	p a t s i ɛ n t
dítě	ɟ iː c ɛ
naučí	n a u t ʃ iː
mladá	m l a d aː
žena	ʒ ɛ n a
muž	m u ʃ
vyrostou	v i r o s t o u
řádní	r̝ aː d ɲ iː
dospělí	d o s p j ɛ l iː
lidé	l i d ɛː
zkrátka	s k r aː t k a
změněný	z m ɲ ɛ ɲ ɛ n iː
lidský	l i t s k iː
zvláštní	z v l aː ʃ t ɲ iː
pozornost	p o z o r n o s t
třeba	t r̝ ɛ b a
věnovat	v j ɛ n o v a t
pohybu	p o ɦ i b u
protistresovým	p r o c i s t r ɛ s o v iː m
technikám	t ɛ x ɲ i k aː m
vyučení	v i u t ʃ ɛ ɲ iː
truhláři	t r u ɦ l aː r̝ i
snažili	s n a ʒ i l i
založit	z a l o ʒ i t
postarat	p o s t a r a t
sami	s a m i
většina	v j ɛ t ʃ i n a
těchto	c ɛ x t o
nemocí	n ɛ m o t s iː
psychicky	p s i x i t s k i
podmíněna	p o d m iː ɲ ɛ n a
Nemá	n ɛ m aː
běžné	b j ɛ ʒ n ɛː
rodinné	r o ɟ i n ɛː
starosti	s t a r o s c i
velké	v ɛ l k ɛː
životní	ʒ i v o t ɲ iː
potřeby	p o t r̝ ɛ b i
sobě	s o b j ɛ
samému	s a m ɛː m u
blízkému	b l iː s k ɛː m u
okolí	o k o l iː
přitom	p r̝ i t o m
otázkou	o t aː s k o u
generační	ɡ ɛ n ɛ r a t ʃ ɲ iː
říká	r̝ iː k aː
žádné	ʒ aː d n ɛː
překvapení	p r̝ ɛ k v a p ɛ ɲ iː
nekonalo	n ɛ k o n a l o
lídři	l iː d r̝ i
opozice	o p o z i t s ɛ
strašili	s t r a ʃ i l i
standardními	s t a n d a r d ɲ iː m i
řečmi	r̝ ɛ t ʃ m i
katastrofálním	k a t a s t r o f aː l ɲ iː m
stavu	s t a v u
koalice	k o a l i t s ɛ
patřičně	p a t r̝ i t ʃ ɲ ɛ
státotvorná	s t aː t o t v o r n aː
ostatně	o s t a t ɲ ɛ
stran	s t r a n
vládních	v l aː d ɲ iː x
očekává	o t ʃ ɛ k aː v aː
budoucích	b u d o u t s iː x
investiční	i n v ɛ s t i t ʃ ɲ iː
prostředky	p r o s t r̝ ɛ t k i
elektroenergetice	ɛ l ɛ k t r o ɛ n ɛ r ɡ ɛ t i t s ɛ
určeny	u r t ʃ ɛ n i
především	p r̝ ɛ d ɛ f ʃ iː m
řešení	r̝ ɛ ʃ ɛ ɲ iː
ekologie	ɛ k o l o ɡ i j ɛ
rekonstrukce	r ɛ k o n s t r u k t s ɛ
respektive	r ɛ s p ɛ k t i v ɛ
odsíření	o t s iː r̝ ɛ ɲ iː
energetických	ɛ n ɛ r ɡ ɛ t i t s k iː x
bloků	b l o k uː
posílení	p o s iː l ɛ ɲ iː
spolehlivosti	s p o l ɛ ɦ l i v o s c i
plynulosti	p l i n u l o s c i
distribučních	d i s t r i b u t ʃ ɲ iː x
sítí	s iː c iː
nelze	n ɛ l z ɛ
vyloučit	v i l o u t ʃ i t
akciová	a k t s i o v aː
společnost	s p o l ɛ t ʃ n o s t
slibující	s l i b u j iː t s iː
uvést	u v ɛː s t
nové	n o v ɛː
zdroje	z d r o j ɛ
energie	ɛ n ɛ r ɡ i j ɛ
prodeje	p r o d ɛ j ɛ
existuje	ɛ k s i s t u j ɛ
Jejich	j ɛ j i x
Volkswagen	v o l k s v a ɡ ɛ n
pohltil	p o ɦ l̩ c i l
Audi	a u d i
Seat	s ɛ a t
Škodu	ʃ k o d u
nejspíše	n ɛ ɪ s p iː ʃ ɛ
sáhne	s aː ɦ n ɛ
rodinném	r o ɟ i n ɛː m
Porsche	p o r s x ɛ
obávám	o b aː v aː m
krize	k r i z ɛ
začíná	z a t ʃ iː n aː
mít	m iː t
politické	p o l i t i t s k ɛː
důsledky	d uː s l ɛ t k i
projevily	p r o j ɛ v i l i
nedávné	n ɛ d aː v n ɛː
stávce	s t aː f t s ɛ
odborů	o d b o r uː
únoru	uː n o r u
dvaadevadesát	d v a a d ɛ v a d ɛ s aː t
rozdíl	r o z ɟ iː l
příznivci	p r̝ iː z ɲ i f t s i
M	ɛ m
sládka	s l aː t k a
mimosládkovských	m i m o s l aː t k o f s k iː x
pravicových	p r a v i t s o v iː x
spočívá	s p o t ʃ iː v aː
tito	c i t o
obvykle	o b v i k l ɛ
nejsou	n ɛ ɪ s o u
holohlaví	ɦ o l o ɦ l a v iː
Burza	b u r z a
ledu	l ɛ d u
vždyť	v ʒ d i c
firma	f i r m a
bell	b ɛ l
začala	z a t ʃ a l a
provozovat	p r o v o z o v a t
městskou	m ɲ ɛ s t s k o u
telefonní	t ɛ l ɛ f o ɲ iː
síť	s iː c
québeku	k v ɛː b ɛ k u
dlažba	d l a ʒ b a
výhodná	v iː ɦ o d n aː
použití	p o u ʒ i c iː
místech	m iː s t ɛ x
vysokými	v i s o k iː m i
estetickými	ɛ s t ɛ t i t s k iː m i
nároky	n aː r o k i
dobře	d o b r̝ ɛ
dá	d aː
kombinovat	k o m b i n o v a t
dlažbou	d l a ʒ b o u
zámkovou	z aː m k o v o u
podstatné	p o t s t a t n ɛː
hlavně	ɦ l a v ɲ ɛ
jádrech	j aː d r ɛ x
historických	ɦ i s t o r i t s k iː x
lázeňských	l aː z ɛ ɲ s k iː x
měst	m ɲ ɛ s t
Zatím	z a c iː m
neděje	n ɛ ɟ ɛ j ɛ
hleděl	ɦ l ɛ ɟ ɛ l
stropu	s t r o p u
zhluboka	s ɦ l u b o k a
dýchal	d iː x a l
Jiří	j i r̝ iː
Bubák	b u b aː k
Heřmanův	ɦ ɛ r̝ m a n uː v
Městec	m ɲ ɛ s t ɛ t s
spirituál	s p i r i t u aː l
kvintet	k v i n t ɛ t
zopakoval	z o p a k o v a l
discích	d i s t s iː x
antologie	a n t o l o ɡ i j ɛ
řadu	r̝ a d u
písní	p iː s ɲ iː
vydaných	v i d a n iː x
sedmdesátých	s ɛ d m d ɛ s aː t iː x
let	l ɛ t
deskách	d ɛ s k aː x
supraphonu	s u p r a p ɦ o n u
pozdějších	p o z ɟ ɛ j ʃ iː x
pantonu	p a n t o n u
čečenskou	t ʃ ɛ t ʃ ɛ n s k o u
krizi	k r i z i
potřebovala	p o t r̝ ɛ b o v a l a
vyhrotit	v i ɦ r o c i t
ta	t a
aparátu	a p a r aː t u
prezidenta	p r ɛ z i d ɛ n t a
armády	a r m aː d i
pochopila	p o x o p i l a
jelcinovy	j ɛ l t s i n o v i
šance	ʃ a n t s ɛ
znovuzvolení	z n o v u z v o l ɛ ɲ iː
příštích	p r̝ iː ʃ c iː x
volbách	v o l b aː x
blíží	b l iː ʒ iː
nule	n u l ɛ
Je	j ɛ
horším	ɦ o r ʃ iː m
byl	b i l
odebrán	o d ɛ b r aː n
Potraviny	p o t r a v i n i
potravinářské	p o t r a v i n aː r̝ s k ɛː
technologie	t ɛ x n o l o ɡ i j ɛ
králové	k r aː l o v ɛː
vládli	v l aː d l i
národům	n aː r o d uː m
mudrci	m u d r̩ t s i
vedli	v ɛ d l i
krále	k r aː l ɛ
originální	o r i ɡ i n aː l ɲ iː
úředníků	uː r̝ ɛ d ɲ iː k uː
mně	m ɲ ɛ
nevzbuzují	n ɛ v z b u z u j iː
důvěru	d uː v j ɛ r u
Někdo	ɲ ɛ k d o
může	m uː ʒ ɛ
namítnout	n a m iː t n o u t
nesdělím	n ɛ z ɟ ɛ l iː m
nic	ɲ i t s
některé	ɲ ɛ k t ɛ r ɛː
samozřejmosti	s a m o z r̝ ɛ ɪ m o s c i
opakovat	o p a k o v a t
Vždyť	v ʒ d i c
řada	r̝ a d a
neví	n ɛ v iː
právech	p r aː v ɛ x
povinnostech	p o v i n o s t ɛ x
Kácení	k aː t s ɛ ɲ iː
stromů	s t r o m uː
musím	m u s iː m
dohodnout	d o ɦ o d n o u t
příslušnou	p r̝ iː s l u ʃ n o u
služebnou	s l u ʒ ɛ b n o u
povolení	p o v o l ɛ ɲ iː
vybírá	v i b iː r aː
Ten	t ɛ n
uhradit	u ɦ r a ɟ i t
rozvojový	r o z v o j o v iː
program	p r o ɡ r a m
cíl	t s iː l
zdvojnásobit	z d v o j n aː s o b i t
počet	p o t ʃ ɛ t
telefonních	t ɛ l ɛ f o ɲ iː x
stanic	s t a ɲ i t s
rozvinout	r o z v i n o u t
telekomunikační	t ɛ l ɛ k o m u n i k a t ʃ ɲ iː
sítě	s iː c ɛ
bázi	b aː z i
digitální	d i ɡ i t aː l ɲ iː
alexej	a l ɛ k s ɛ ɪ
nováček	n o v aː t ʃ ɛ k
snímku	s ɲ iː m k u
moravskoslezských	m o r a f s k o s l ɛ s s k iː x
tepláren	t ɛ p l aː r ɛ n
ostrava	o s t r a v a
odmítá	o d m iː t aː
názor	n aː z o r
zvyšování	z v i ʃ o v aː ɲ iː
tepla	t ɛ p l a
záležitostí	z aː l ɛ ʒ i t o s c iː
dvacátého	d v a t s aː t ɛː ɦ o
druhého	d r u ɦ ɛː ɦ o
prosince	p r o s i n t s ɛ
jedenáctého	j ɛ d ɛ n aː t s t ɛː ɦ o
ledna	l ɛ d n a
dělal	ɟ ɛ l a l
elektrotechnika	ɛ l ɛ k t r o t ɛ x ɲ i k a
kterým	k t ɛ r iː m
učil	u t ʃ i l
úroveň	uː r o v ɛ ɲ
nedosahovala	n ɛ d o s a ɦ o v a l a
zlomku	z l o m k u
té	t ɛː
umožňovala	u m o ʒ ɲ o v a l a
prakticky	p r a k t i t s k i
DŮSTOJNÝ	d uː s t o j n iː
OTČE	o t t ʃ ɛ
Kadidlo	k a ɟ i d l o
nevedeme	n ɛ v ɛ d ɛ m ɛ
vynikající	v i ɲ i k a j iː t s iː
švédské	ʃ v ɛː t s k ɛː
kapky	k a p k i
dobré	d o b r ɛː
trávení	t r aː v ɛ ɲ iː
krajinky	k r a j i ŋ k i
letí	l ɛ c iː
lehce	l ɛ ɦ t s ɛ
drahé	d r a ɦ ɛː
pokoukání	p o k o u k aː ɲ iː
jde	j d ɛ
li	l i
olej	o l ɛ ɪ
juliuse	j u l i u s ɛ
mařáka	m a r̝ aː k a
zase	z a s ɛ
nemusíte	n ɛ m u s iː t ɛ
těžkou	c ɛ ʃ k o u
hlavu	ɦ l a v u
vaše	v a ʃ ɛ
úspory	uː s p o r i
žere	ʒ ɛ r ɛ
inflace	i n f l a t s ɛ
Výrazný	v iː r a z n iː
zisk	z i s k
akcií	a k t s i iː
posouvají	p o s o u v a j iː
myšlení	m i ʃ l ɛ ɲ iː
akcionářů	a k t s i o n aː r̝ uː
oblasti	o b l a s c i
počítačové	p o t ʃ iː t a t ʃ o v ɛː
hry	ɦ r i
reálného	r ɛ aː l n ɛː ɦ o
světa	s v j ɛ t a
divu	ɟ i v u
chce	x t s ɛ
investorů	i n v ɛ s t o r uː
vyzkoušet	v i s k o u ʃ ɛ t
sama	s a m a
schopnosti	s x o p n o s c i
držet	d r̩ ʒ ɛ t
nitky	ɲ i t k i
štěstí	ʃ c ɛ s c iː
svých	s v iː x
stále	s t aː l ɛ
rostoucí	r o s t o u t s iː
centrálně	t s ɛ n t r aː l ɲ ɛ
vyráběného	v i r aː b j ɛ n ɛː ɦ o
nutí	n u c iː
spotřebitele	s p o t r̝ ɛ b i t ɛ l ɛ
hledat	ɦ l ɛ d a t
alternativní	a l t ɛ r n a t i v ɲ iː
recese	r ɛ t s ɛ s ɛ
šestadvacetiletý	ʃ ɛ s t a d v a t s ɛ c i l ɛ t iː
petr	p ɛ t r̩
bere	b ɛ r ɛ
nejrůznější	n ɛ j r uː z ɲ ɛ j ʃ iː
drogy	d r o ɡ i
jedenáct	j ɛ d ɛ n aː t s t
Spolu	s p o l u
psychickým	p s i x i t s k iː m
zhroucením	s ɦ r o u t s ɛ ɲ iː m
dalšími	d a l ʃ iː m i
zdravotními	z d r a v o t ɲ iː m i
potížemi	p o c iː ʒ ɛ m i
přijít	p r̝ i j iː t
rozpad	r o s p a t
rodiny	r o ɟ i n i
soutěž	s o u c ɛ ʃ
podnikatel	p o d ɲ i k a t ɛ l
československým	t ʃ ɛ s k o s l o v ɛ n s k iː m
manažerským	m a n a ʒ ɛ r s k iː m
centrem	t s ɛ n t r ɛ m
vytvořena	v i t v o r̝ ɛ n a
uznání	u z n aː ɲ iː
jednotlivcům	j ɛ d n o t l i f t s uː m
byli	b i l i
úspěšní	uː s p j ɛ ʃ ɲ iː
zakládání	z a k l aː d aː ɲ iː
řízení	r̝ iː z ɛ ɲ iː
Česká	t ʃ ɛ s k aː
pojišťovna	p o j i ʃ c o v n a
pozastavení	p o z a s t a v ɛ ɲ iː
obchodu	o p x o d u
Ekoagrobanky	ɛ k o a ɡ r o b a ŋ k i
problémy	p r o b l ɛː m i
Kreditní	k r ɛ d i t ɲ iː
bankou	b a ŋ k o u
vede	v ɛ d ɛ
suverénně	s u v ɛ r ɛː ɲ ɛ
žebříček	ʒ ɛ b r̝ iː t ʃ ɛ k
nejdražší	n ɛ ɪ d r a ʃ ʃ iː
patnácti	p a t n aː t s c i
tisíci	c i s iː t s i
korunami	k o r u n a m i
kus	k u s
následuje	n aː s l ɛ d u j ɛ
spořitelna	s p o r̝ i t ɛ l n a
cenou	t s ɛ n o u
přes	p r̝ ɛ s
deset	d ɛ s ɛ t
zabýval	z a b iː v a l
scénografií	s t s ɛː n o ɡ r a f i iː
píšete	p iː ʃ ɛ t ɛ
pražský	p r a ʃ s k iː
magistrát	m a ɡ i s t r aː t
postupoval	p o s t u p o v a l
profesionálně	p r o f ɛ s i o n aː l ɲ ɛ
zájmu	z aː j m u
města	m ɲ ɛ s t a
komu	k o m u
dokážeme	d o k aː ʒ ɛ m ɛ
splnit	s p l̩ ɲ i t
individuální	i n d i v i d u aː l ɲ iː
přání	p r̝ aː ɲ iː
koupí	k o u p iː
Vlastním	v l a s t ɲ iː m
sběrem	z b j ɛ r ɛ m
polodrahokamů	p o l o d r a ɦ o k a m uː
svoji	s v o j i
firmu	f i r m u
neuživili	n ɛ u ʒ i v i l i
vídeň	v iː d ɛ ɲ
silvestrovské	s i l v ɛ s t r o f s k ɛː
půlnoci	p uː l n o t s i
dosavadní	d o s a v a d ɲ iː
dvanáctičlenná	d v a n aː t s c i t ʃ l ɛ n aː
evropská	ɛ v r o p s k aː
unie	u n i j ɛ
příchodem	p r̝ iː x o d ɛ m
rakouska	r a k o u s k a
finska	f i n s k a
švédska	ʃ v ɛː t s k a
rozšířila	r o s ʃ iː r̝ i l a
patnáctičlennou	p a t n aː t s c i t ʃ l ɛ n o u
Když	k d i ʃ
nyní	n i ɲ iː
ukázalo	u k aː z a l o
ten	t ɛ n
kdo	k d o
opatovické	o p a t o v i t s k ɛː
elektrárny	ɛ l ɛ k t r aː r n i
vhodný	f ɦ o d n iː
okamžik	o k a m ʒ i k
prodal	p r o d a l
půl	p uː l
milionu	m i l i o n u
nebudu	n ɛ b u d u
divit	ɟ i v i t
obratu	o b r a t u
stupňů	s t u p ɲ uː
sázkám	s aː s k aː m
rychlý	r i x l iː
kapitálový	k a p i t aː l o v iː
výnos	v iː n o s
levně	l ɛ v ɲ ɛ
koupených	k o u p ɛ n iː x
desítek	d ɛ s iː t ɛ k
stovek	s t o v ɛ k
WTO	f t o
orgánem	o r ɡ aː n ɛ m
urovnávání	u r o v n aː v aː ɲ iː
sporů	s p o r uː
mezinárodním	m ɛ z i n aː r o d ɲ iː m
obchodě	o p x o ɟ ɛ
Krátce	k r aː t t s ɛ
shrnuto-	s ɦ r̩ n u t o
pohotově	p o ɦ o t o v j ɛ
připravené	p r̝ i p r a v ɛ n ɛː
drobné	d r o b n ɛː
střední	s t r̝ ɛ d ɲ iː
zákazník	z aː k a z ɲ iː k
požádat	p o ʒ aː d a t
prodávajícího	p r o d aː v a j iː t s iː ɦ o
obstaral	o p s t a r a l
příslušné	p r̝ iː s l u ʃ n ɛː
vrácení	v r aː t s ɛ ɲ iː
Pojišťovna	p o j i ʃ c o v n a
pojistí	p o j i s c iː
můj	m uː j
obchod	o p x o t
vloupání	v l o u p aː ɲ iː
pouze	p o u z ɛ
mám	m aː m
všechny	f ʃ ɛ x n i
venkovní	v ɛ ŋ k o v ɲ iː
prosklené	p r o s k l ɛ n ɛː
plochy-	p l o x i
vchodové	f x o d o v ɛː
dveře	d v ɛ r̝ ɛ
výlohy-	v iː l o ɦ i
zabezpečeny	z a b ɛ s p ɛ t ʃ ɛ n i
násilnému	n aː s i l n ɛː m u
vniknutí	v ɲ i k n u c iː
buď	b u c
ochrannou	o x r a n o u
kovovou	k o v o v o u
mříží	m r̝ iː ʒ iː
roletou	r o l ɛ t o u
bezpečnostní	b ɛ s p ɛ t ʃ n o s t ɲ iː
fólií	f oː l i iː
obrazy	o b r a z i
těch	c ɛ x
navštívili	n a f ʃ c iː v i l i
prahu	p r a ɦ u
byly	b i l i
zasaženy	z a s a ʒ ɛ n i
objevem	o b j ɛ v ɛ m
učiněným	u t ʃ i ɲ ɛ n iː m
setkáním	s ɛ t k aː ɲ iː m
raným	r a n iː m
francouzským	f r a n t s o u s s k iː m
kubismem	k u b i s m ɛ m
podávají	p o d aː v a j iː
myrhu	m i r ɦ u
balzamování	b a l z a m o v aː ɲ iː
mrtvých	m r̩ t v iː x
neboť	n ɛ b o c
vědí	v j ɛ ɟ iː
zemře	z ɛ m r̝ ɛ
mladém	m l a d ɛː m
věku	v j ɛ k u
matka	m a t k a
usmívá	u s m iː v aː
potřebovat	p o t r̝ ɛ b o v a t
vonné	v o n ɛː
masti	m a s c i
mrtvoly	m r̩ t v o l i
I	iː
IPO	i p o
vycházet	v i x aː z ɛ t
toho	t o ɦ o
levnější	l ɛ v ɲ ɛ j ʃ iː
prodává	p r o d aː v aː
lépe	l ɛː p ɛ
Spokojenost	s p o k o j ɛ n o s t
pracovníků	p r a t s o v ɲ iː k uː
spravedlivé	s p r a v ɛ d l i v ɛː
odměňování	o d m ɲ ɛ ɲ o v aː ɲ iː
hodnocení	ɦ o d n o t s ɛ ɲ iː
jasné	j a s n ɛː
stanovení	s t a n o v ɛ ɲ iː
úkolů	uː k o l uː
vymezení	v i m ɛ z ɛ ɲ iː
pravomocí	p r a v o m o t s iː
odpovědností	o t p o v j ɛ d n o s c iː
perspektiva	p ɛ r s p ɛ k t i v a
vzestupu	v z ɛ s t u p u
péče	p ɛː t ʃ ɛ
Domácí	d o m aː t s iː
ekonomiku	ɛ k o n o m i k u
rozhodující	r o s ɦ o d u j iː t s iː
růst	r uː s t
zaměstnanosti	z a m ɲ ɛ s t n a n o s c i
nepříznivě	n ɛ p r̝ iː z ɲ i v j ɛ
postihlo	p o s c i ɦ l o
prudké	p r u t k ɛː
snižování	s ɲ i ʒ o v aː ɲ iː
veřejných	v ɛ r̝ ɛ ɪ n iː x
výdajů	v iː d a j uː
Mezi	m ɛ z i
nově	n o v j ɛ
zařazené	z a r̝ a z ɛ n ɛː
podniky	p o d ɲ i k i
cukrovary	t s u k r o v a r i
závodů	z aː v o d uː
ČKD	t ʃ ɛː k aː d ɛː
Československá	t ʃ ɛ s k o s l o v ɛ n s k aː
státní	s t aː t ɲ iː
automobilová	a u t o m o b i l o v aː
doprava	d o p r a v a
bývalých	b iː v a l iː x
státních	s t aː t ɲ iː x
lesů	l ɛ s uː
pekárny	p ɛ k aː r n i
cukrárny	t s u k r aː r n i
kovohutě	k o v o ɦ u c ɛ
vodovody	v o d o v o d i
kanalizace	k a n a l i z a t s ɛ
Zemědělské	z ɛ m ɲ ɛ ɟ ɛ l s k ɛː
zásobování	z aː s o b o v aː ɲ iː
nákup	n aː k u p
stavby	s t a v b i
jiných	j i n iː x
tomuto	t o m u t o
vychází	v i x aː z iː
vstříc	f s t r̝ iː t s
kniha	k ɲ i ɦ a
vladislava	v l a d i s l a v a
pavláta	p a v l aː t a
kapitálové	k a p i t aː l o v ɛː
trhy	t r̩ ɦ i
burzy	b u r z i
kterou	k t ɛ r o u
vydalo	v i d a l o
nakladatelství	n a k l a d a t ɛ l s t v iː
grada	ɡ r a d a
guláš	ɡ u l aː ʃ
modrý	m o d r iː
krávy	k r aː v i
čteme	t ʃ t ɛ m ɛ
pozadí	p o z a ɟ iː
lyrické	l i r i t s k ɛː
tradice	t r a d i t s ɛ
vymezovala	v i m ɛ z o v a l a
všedním	f ʃ ɛ d ɲ iː m
dnem	d n ɛ m
dalších	d a l ʃ iː x
šesti	ʃ ɛ s c i
desítkách	d ɛ s iː t k aː x
festivalových	f ɛ s c i v a l o v iː x
několik	ɲ ɛ k o l i k
premiér	p r ɛ m i ɛː r
úrokové	uː r o k o v ɛː
sazby	s a z b i
muset	m u s ɛ t
drženy	d r̩ ʒ ɛ n i
úrovni	uː r o v ɲ i
kromě	k r o m ɲ ɛ
kontroly	k o n t r o l i
podpoří	p o t p o r̝ iː
spoření	s p o r̝ ɛ ɲ iː
obyvatelstva	o b i v a t ɛ l s t v a
bukurešť	b u k u r ɛ ʃ c
odhadován	o t ɦ a d o v aː n
pohřešovaných	p o ɦ r̝ ɛ ʃ o v a n iː x
námořní	n aː m o r̝ ɲ iː
katastrofě	k a t a s t r o f j ɛ
rumunských	r u m u n s k iː x
břehů	b r̝ ɛ ɦ uː
došlo	d o ʃ l o
středu	s t r̝ ɛ d u
večer	v ɛ t ʃ ɛ r
zkoušky	s k o u ʃ k i
provádějí	p r o v aː ɟ ɛ j iː
zdroji	z d r o j i
odrušení	o d r u ʃ ɛ ɲ iː
měří	m ɲ ɛ r̝ iː
kombinaci	k o m b i n a t s i
zdroj	z d r o j
počítač	p o t ʃ iː t a t ʃ
weigel	v ɛ i ɡ ɛ l
vyšel	v i ʃ ɛ l
jedenácti	j ɛ d ɛ n aː t s c i
šitů	ʃ i t uː
prvorepublikového	p r̩ v o r ɛ p u b l i k o v ɛː ɦ o
nakladatele	n a k l a d a t ɛ l ɛ
hynka	ɦ i ŋ k a
Byly	b i l i
kam	k a m
umístit	u m iː s c i t
dát	d aː t
dohromady	d o ɦ r o m a d i
dům	d uː m
máme	m aː m ɛ
provoz	p r o v o s
plnit	p l̩ ɲ i t
sjednané	s j ɛ d n a n ɛː
aukci	a u k t s i
počítat	p o t ʃ iː t a t
platí	p l a c iː
hotově	ɦ o t o v j ɛ
maximálně	m a k s i m aː l ɲ ɛ
dne	d n ɛ
zálohu	z aː l o ɦ u
dává	d aː v aː
zpracovat	s p r a t s o v a t
studii	s t u d i j i
určit	u r t ʃ i t
