Word	IPA transcription
Militärausgaben	m iː l iː t ɛː r a ʊ s ɡ aː b ə n
heute	h ɔ ɪ t ə
geringer	ɡ ə r ɪ ŋ ɛ
Herrrschaft	h ɛ ʀ ʃ a f t
Schahs	ʃ aː s
Über	ʏ b ɛ
Lebensbedingungen	l eː b ə n s b eː d ɪ ŋ ʊ ŋ ə n
Pflegebedürftigen	p f l eː ɡ eː b eː d ʏ ʀ f t ɪ ɡ ə n
Heimen	h a ɪ m ə n
vergleichbar	f ɛ ʀ ɡ l a ɪ ç b aː ʀ
detaillierte	d eː t a ɪ l iː ʀ t ə
Untersuchung	ʊ n t ɛ z uː x ʊ ŋ
öffentliche	œ f ə n t l ɪ ç ə
Schamschwelle	ʃ a m ʃ v ɛ l ə
irischer	iː r ɪ ʃ ɛ
Nachtschwärmer	n a x t ʃ v ɛ ʀ m ɛ
Automaten	a ʊ t oː m aː t ə n
Probe	p r oː b ə
System	z ʏ s t eː m
weitmaschig	v a ɪ t m a ʃ ɪ ç
genug	ɡ ə n uː k
Wille	v ɪ l ə
bayerische	b a ɪ ə r ɪ ʃ ə
Landtag	l a n t t aː k
Antrag	a n t ʀ aː k
SPD	ɛ s p eː d eː
Ministerpräsident	m iː n ɪ s t ɛ p r ɛː z iː d ɛ n t
Streibl	ʃ t ʀ a ɪ b l
Rücktritt	r ʏ k t ʀ ɪ t
aufzufordern	a ʊ f t s uː f ɔ ʀ d ɛ n
absoluten	a p z oː l uː t ə n
Mehrheit	m eː ʀ h a ɪ t
CSU	s eː ɛ s uː
abgelehnt	a p ɡ ə l eː n t
unterwegs	ʊ n t ɛ v eː k s
Flugplatz	f l uː ɡ p l a t s
wir	v iː ʀ
Panne	p a n ə
mußten	m ʊ s t ə n
Ersatzwagen	ɛ ʀ z a t s v aː ɡ ə n
warten	v a ʀ t ə n
zuständige	t s uː ʃ t ɛ n d ɪ ɡ ə
Zweite	t s v a ɪ t ə
Senat	z eː n aː t
Klage	k l aː ɡ ə
Abtreibungsgesetzgebung	a p t ʀ a ɪ b ʊ ŋ s ɡ ə z ɛ t s ɡ eː b ʊ ŋ
beschäftigt	b ə ʃ ɛ f t ɪ ç t
Innenministerium	ɪ n ə n m iː n ɪ s t eː r iː ʊ m
setzt	z ɛ t s t
demonstrative	d eː m ɔ n s t ʀ a t iː v ə
Präsenz	p r ɛː z ɛ n t s
Polizei	p oː l iː t s a ɪ
Munitionsfunde	m uː n iː t s ɪ oː n s f ʊ n d ə
sowjetischen	z ɔ v j eː t ɪ ʃ ə n
Beständen	b ə ʃ t ɛ n d ə n
Brandenburg	b r a n d ə n b ʊ ɐ k
tragische	t ʀ a ɡ ɪ ʃ ə
Unfälle	ʊ n f ɛ l ə
ausgelöst	a ʊ s ɡ ə l œ s t
Ähnlich	ɛː n l ɪ ç
äußerte	ɔ ɪ s ɛ t ə
FDP-Wirtschaftspolitiker	ɛ f d eː p eː v ɪ ʀ t ʃ a f t s p oː l iː t iː k ɛ
Lambsdorff	l a m p s d ɔ ʀ f
nachdenkt	n a x d ɛ ŋ k t
öffentlichen	œ f ə n t l ɪ ç ə n
Dienst	d iː n s t
effizienter	ɛ f iː t s ɪ ɛ n t ɛ
arbeiten	a ʀ b a ɪ t ə n
erfreulich	ɛ ʀ f r ɔ ɪ l ɪ ç
Festlegung	f ɛ s t l eː ɡ ʊ ŋ
Mitgliederzahl	m ɪ t ɡ l iː d ɛ t s aː l
Bundestages	b ʊ n d ə s t aː ɡ ə s
ebenso	eː b ə n z oː
verbunden	f ɛ ʀ b ʊ n d ə n
Konkretisierung	k ɔ ŋ k r eː t iː z iː r ʊ ŋ
Ausgleichsmaßnahmen	a ʊ s ɡ l a ɪ k s m a s n aː m ə n
Tag	t aː k
Bezirksverordnetenversammlung	b ə t s ɪ ʀ k s f eː r ɔ ʀ d n eː t ɛ n f ɛ z a m l ʊ ŋ
nächste	n ɛ ç s t ə
Mal	m aː l
tagt	t aː k t
Sache	z a x ə
gar	ɡ aː ʀ
geschehen	ɡ ə ʃ eː ə n
ließ	l iː s
Amt	a m t
verlauten	f ɛ ʀ l a ʊ t ə n
habe	h aː b ə
verbindlichen	f ɛ ʀ b ɪ n t l ɪ ç ə n
Charakter	k a r a k t ɛ
gehabt	ɡ ə h aː p t
innerhalb	ɪ n ɛ h a l p
kurzer	k ʊ ɐ t s ɛ
jahrelangen	j aː r ə l a ŋ ə n
fruchtlosen	f r ʊ x t l oː z ə n
Debatten	d eː b a t ə n
Wende	v ɛ n d ə
Besseren	b ɛ s ə r ə n
eingeleitet	a ɪ n ɡ ə l a ɪ t ə t
zwar	t s v aː ʀ
doppelter	d ɔ p ə l t ɛ
Hinsicht	h ɪ n z ɪ ç t
Großteil	ɡ r ɔ s t a ɪ l
Versorgung	f ɛ ʀ z ɔ ʀ ɡ ʊ ŋ
eigenen	a ɪ ɡ ə n ə n
Landes	l a n d ə s
Rest	r ɛ s t
Iran	iː r aː n
Europa	ɔ ɪ oː p aː
würdigten	v ʏ ʀ d ɪ ç t ə n
Geständnis	ɡ ə ʃ t ɛ n d n ɪ s
Angeklagten	a n ɡ ə k l aː k t ə n
ohne	oː n ə
vermutlich	f ɛ ʀ m uː t l ɪ ç
letzte	l ɛ t s t ə
Brandstiftung	b r a n t s t ɪ f t ʊ ŋ
seiner	z a ɪ n ɛ
hätte	h ɛ t ə
nachgewiesen	n a x ɡ eː v iː z ə n
können	k œ n ə n
vollen	f ɔ l ə n
Wahrheit	v aː ʀ h a ɪ t
bleiben	b l a ɪ b ə n
entscheidende	ɛ n t ʃ a ɪ d ə n d ə
Fragen	f r aː ɡ ə n
offen	ɔ f ə n
Gasexplosion	ɡ a z ɛ k s p l oː z j oː n
Sportheim	ʃ p ɔ ʀ t a ɪ m
niederbayerischen	n iː d ɛ b a ɪ ə r ɪ ʃ ə n
Landkreis	l a n t k r a ɪ s
Freyung-Grafenau	f r a ɪ ʊ ŋ ɡ r a f ə n a ʊ
Samstag	z a m s t aː k
Nachmittag	n a x m ɪ t aː k
schwer	ʃ v eː ʀ
verletzt	f ɛ ʀ l ɛ t s t
kriminalistischer	k r iː m iː n a l ɪ s t ɪ ʃ ɛ
Kleinarbeit	k l a ɪ n a ʀ b a ɪ t
hätten	h ɛ t ə n
schließlich	ʃ l iː s l ɪ ç
Zweifel	t s v a ɪ f ə l
Aussage	a ʊ s z aː ɡ ə
Eltern	ɛ l t ɛ n
ergeben	ɛ ʀ ɡ eː b ə n
vielleicht	f iː l l a ɪ ç t
fänden	f ɛ n d ə n
japanisch-europäischen	j a p a n ɪ ʃ ɔ ɪ oː p ɛː ɪ ʃ ə n
Wohlstandsgesellschaften	v oː l ʃ t a n t s ɡ eː z ɛ l ʃ a f t ə n
ihrem	iː r ə m
Phlegma	f l ɛ ɡ m aː
heraus	h ɛ r a ʊ s
wolle	v ɔ l ə
ansehen	a n z eː ə n
Justizminister	j ʊ s t ɪ t s m iː n ɪ s t ɛ
Fechner	f ɛ ç n ɛ
darauf	d aː r a ʊ f
schwieg	ʃ v iː k
Beweis	b ə v a ɪ s
Staatsorgan	ʃ t aː t z ɔ ʀ ɡ aː n
korrigiert	k ɔ r ɪ ɡ iː ʀ t
Ziel	t s iː l
künftigen	k ʏ n f t ɪ ɡ ə n
Gesetzes	ɡ ə z ɛ t s ə s
zugleich	t s uː ɡ l a ɪ ç
finanzpolitisches	f iː n a n t s p oː l iː t ɪ ʃ ə s
Zahl	t s aː l
wirklichen	v ɪ ʀ k l ɪ ç ə n
Entschädigungsfälle	ɛ n t ʃ ɛː d ɪ ɡ ʊ ŋ s f ɛ l ə
klein	k l a ɪ n
möglich	m øː k l ɪ ç
halten	h a l t ə n
Spöri	ʃ p øː r iː
zog	t s oː k
Argument	a ʀ ɡ uː m ɛ n t
Affäre	a f ɛː r ə
erstarken	ɛ ʀ ʃ t a ʀ k ə n
rechtsradikalen	r ɛ ç t s r a d iː k aː l ə n
vorhersehbar	f oː ʀ h eː ʀ z eː b aː ʀ
verändert	f ɛ ʀ ɛ n d ɛ t
Unter	ʊ n t ɛ
nimmt	n ɪ m t
Italiener	iː t a l ɪ eː n ɛ
Wunder	v ʊ n d ɛ
ständig	ʃ t ɛ n d ɪ ç
wenigen	v eː n ɪ ɡ ə n
geblieben	ɡ ə b l iː b ə n
waren	v aː r ə n
kamen	k aː m ə n
weit	v a ɪ t
Asylrecht	a z ʏ l r ɛ ç t
Kern	k ɛ ʀ n
Demokratie	d eː m oː k r a t iː
Einschränkung	a ɪ n ʃ r ɛ n k ʊ ŋ
Anfang	a n f a ŋ
ihres	iː r ə s
Endes	ɛ n d ə s
Behörden	b ə h œ ʀ d ə n
bosnischen	b ɔ s n ɪ ʃ ə n
Abreise	a p r a ɪ z ə
18	a x t s eː n
kranken	k r a ŋ k ə n
verletzten	f ɛ ʀ l ɛ t s t ə n
Sarajevo	z a r a j eː v oː
internationale	ɪ n t ɛ n a t s ɪ oː n aː l ə
Luftbrücke	l ʊ f t b r ʏ k ə
gestattet	ɡ ə ʃ t a t ə t
zuvor	t s uː f ɔ ʀ
elf	ɛ l f
Elfmeter	ɛ l f m eː t ɛ
gegangen	ɡ ə ɡ a ŋ ə n
dort	d ɔ ʀ t
Honecker	h oː n ɛ k ɛ
Bekunden	b ə k ʊ n d ə n
recht	r ɛ ç t
allgemein	a l ɡ eː m a ɪ n
Rechte	r ɛ ç t ə
Zeuge	t s ɔ ɪ ɡ ə
belehrt	b ə l eː ʀ t
sogenannten	z oː ɡ ə n a n t ə n
zweiten	t s v a ɪ t ə n
Arbeitsmarktes	a ʀ b a ɪ t s m a ʀ k t ə s
bisherigen	b ɪ s h eː r ɪ ɡ ə n
Bundesstaat	b ʊ n d ə s s t aː t
führen	f yː r ə n
hält	h ɛ l t
Arnold	a ʀ n ɔ l t
falsch	f a l ʃ
hinter	h ɪ n t ɛ
freundlichen	f r ɔ ɪ n t l ɪ ç ə n
Fassade	f a s aː d ə
italienischen	iː t a l ɪ eː n ɪ ʃ ə n
Lebensart	l eː b ə n z a ʀ t
verbergen	f ɛ ʀ b ɛ ʀ ɡ ə n
tiefe	t iː f ə
Risse	r ɪ s ə
Forschungsminister	f ɔ ʀ ʃ ʊ ŋ s m iː n ɪ s t ɛ
Krüger	k r yː ɡ ɛ
Weggefährte	v eː k ɡ ə f ɛː ʀ t ə
krauses	k r a ʊ z ə s
forderte	f ɔ ʀ d ɛ t ə
Landesvorsitzenden	l a n d ə s f oː ʀ z ɪ t s ə n d ə n
möge	m øː ɡ ə
erklären	ɛ ʀ k l ɛː r ə n
Kieler	k iː l ɛ
Landgericht	l a n t ɡ ə r ɪ ç t
Freitag	f r a ɪ t aː k
Finanzbeamten	f iː n a n t s b eː a m t ə n
Herwig	h ɛ ʀ v ɪ ç
Ahrendsen	aː r ɛ n t s ə n
Vorwurf	f oː ʀ v ʊ ɐ f
falschen	f a l ʃ ə n
Versicherung	f ɛ ʀ z ɪ ç ə r ʊ ŋ
Eides	a ɪ d ə s
statt	ʃ t a t
Fällen	f ɛ l ə n
freigesprochen	f r a ɪ ɡ ɛ ʃ p r ɔ x ə n
doch	d ɔ x
heißt	h a ɪ s t
solle	z ɔ l ə
viel	f iː l
geändert	ɡ ə ɛ n d ɛ t
fordert	f ɔ ʀ d ɛ t
PDS	p eː d eː ɛ s
Sperrklausel	ʃ p ɛ ʀ k l a ʊ z ə l
abzuschaffen	a p t s uː ʃ a f ə n
oder	oː d ɛ
zumindest	t s uː m ɪ n d ə s t
reduzieren	r eː d uː t s iː r ə n
jeweils	j eː v a ɪ l s
getrennt	ɡ ə t ʀ ɛ n t
Ost-	ɔ s t
Westdeutschland	v ɛ s t d ɔ ɪ t ʃ l a n t
beziehen	b ə t s iː ə n
beschloß	b ə ʃ l oː s
Kindertagesstätten	k ɪ n d ɛ t a ɡ ɛ s ʃ t ɛ t ə n
Gruppen	ɡ r ʊ p ə n
vergrößern	f ɛ ʀ ɡ r øː s ɛ n
Wartelisten	v a ʀ t ə l ɪ s t ə n
Westteil	v ɛ s t a ɪ l
Stadt	ʃ t a t
abzubauen	a p t s uː b a ʊ ə n
uns	ʊ n s
berufen	b ə r uː f ə n
deshalb	d ɛ s h a l p
prozessieren	p r oː t s ɛ s iː r ə n
Karlsruhe	k a ʀ l s r uː ə
Bundesregierung	b ʊ n d ə s r eː ɡ iː r ʊ ŋ
Österreich	œ s t ɛ r a ɪ ç
versperrten	f ɛ ʀ ʃ p ɛ ʀ t ə n
Schneemassen	ʃ n eː m a s ə n
zahlreiche	t s aː l r a ɪ ç ə
Straßen	ʃ t ʀ aː s ə n
Neumann	n ɔ ɪ m a n
machte	m a x t ə
deutlich	d ɔ ɪ t l ɪ ç
parteipolitische	p a ʀ t a ɪ p oː l iː t ɪ ʃ ə
Interesse	ɪ n t ə r ɛ s ə
CDU	s eː d eː uː
eigentlich	a ɪ ɡ ə n t l ɪ ç
darin	d aː r ɪ n
liege	l iː ɡ ə
Talfahrt	t a l f aː ʀ t
1995	a ɪ n t a ʊ z ə n t n ɔ ɪ n h ʊ n d ɛ t f ʏ n f ʊ n t n ɔ ɪ n t s ɪ ç
abzuwarten	a p t s uː v a ʀ t ə n
eigene	a ɪ ɡ ə n ə
gewinnen	ɡ ə v ɪ n ə n
Provinz	p r oː v ɪ n t s
Siem	z iː m
Reap	r eː aː p
77	z iː b ə n ʊ n t z iː p t s ɪ ç
Wähler	v ɛː l ɛ
Stimme	ʃ t ɪ m ə
abgegeben	a p ɡ ə ɡ eː b ə n
verträgt	f ɛ ʀ t ʀ ɛː k t
angesichts	a n ɡ ə z ɪ ç t s
Supermärkte	z uː p ɛ m ɛ ʀ k t ə
Wiese	v iː z ə
Aufschub	a ʊ f ʃ uː p
Erhöhung	ɛ ʀ h øː ʊ ŋ
gering	ɡ ə r ɪ ŋ
wegen	v eː ɡ ə n
Verzögerung	f ɛ ʀ t s øː ɡ ə r ʊ ŋ
Tarifbediensteten	t a r ɪ f b eː d iː n s t ə t ə n
bekommen	b ə k ɔ m ə n
Kohl	k oː l
stellt	ʃ t ɛ l t
Kinkel	k ɪ n k ə l
dennoch	d ɛ n ɔ x
Partner	p a ʀ t n ɛ
dürfte	d ʏ ʀ f t ə
zudem	t s uː d eː m
bislang	b ɪ s l a ŋ
Museumsbauten	m uː z ɔ ɪ m s b a ʊ t ə n
spezialisiert	ʃ p eː t s iː a l iː z iː ʀ t
heutigen	h ɔ ɪ t ɪ ɡ ə n
Sparzeiten	ʃ p a ʀ t s a ɪ t ə n
wenig	v eː n ɪ ç
zählt	t s ɛː l t
Schwierigkeiten	ʃ v iː r ɪ ç k a ɪ t ə n
gehen	ɡ eː ə n
Erzählungen	ɛ ʀ t s ɛː l ʊ ŋ ə n
Bäcker	b ɛ k ɛ
Fleischer	f l a ɪ ʃ ɛ
Kundschaft	k ʊ n d ʃ a f t
bangen	b a ŋ ə n
bekannten	b ə k a n t ə n
Wegen	v eː ɡ ə n
Regierungskrise	r eː ɡ iː r ʊ ŋ s k r ɪ s ə
Japan	j a p aː n
Widerstände	v iː d ɛ ʃ t ɛ n d ə
Washington	v a s h ɪ ŋ t oː n
nahezu	n aː eː t s uː
jegliche	j eː k l ɪ ç ə
Durchbruch	d ʊ ɐ ç b r ʊ x
Uruguay-Runde	uː r uː ɡ uː ɛ ɪ r ʊ n d ə
Gatt-Verhandlungen	ɡ a t f ɛ ʀ h a n d l ʊ ŋ ə n
aufgegeben	a ʊ f ɡ ə ɡ eː b ə n
Ihre	iː r ə
Konzeption	k ɔ n t s ɛ p t s ɪ oː n
schien	ʃ iː n
gerichtet	ɡ ə r ɪ ç t ə t
möglichst	m œ ɡ l ɪ k s t
viele	f iː l ə
Land	l a n t
holen	h oː l ə n
Hiersein	h iː ʀ z a ɪ n
leichtzumachen	l a ɪ ç t s uː m a x ə n
Stelle	ʃ t ɛ l ə
längst	l ɛ ŋ s t
entschieden	ɛ n t ʃ iː d ə n
wehren	v eː r ə n
Kappung	k a p ʊ ŋ
Zusatzversorgung	t s uː z a t s f ɛ z ɔ ʀ ɡ ʊ ŋ
ging	ɡ ɪ ŋ
Seiters	z a ɪ t ɛ s
hinaus	h ɪ n a ʊ s
Blumenwitz	b l uː m ə n v ɪ t s
beigetragen	b a ɪ ɡ ə t ʀ aː ɡ ə n
Hintze	h ɪ n t s ə
Amtsübernahme	a m t z yː b ɛ n aː m ə
Führung	f yː r ʊ ŋ
Diskussion	d ɪ s k ʊ s j oː n
gezogen	ɡ ə t s oː ɡ ə n
Firmen	f ɪ ʀ m ə n
dieser	d iː z ɛ
Platz	p l a t s
Werbung	v ɛ ʀ b ʊ ŋ
sicher	z ɪ ç ɛ
sehr	z eː ʀ
attraktiv	a t ʀ a k t iː f
Willen	v ɪ l ə n
Kraft	k r a f t
regierten	r eː ɡ iː ʀ t ə n
Balkan	b a l k aː n
Frieden	f r iː d ə n
stiften	ʃ t ɪ f t ə n
steht	ʃ t eː t
Urteil	ʊ ɐ t a ɪ l
Mann	m a n
Polizeiaktion	p oː l iː t s a ɪ a k t s ɪ oː n
mutet	m uː t ə t
Ertrinkender	ɛ ʀ t ʀ ɪ ŋ k ə n d ɛ
Lebensversicherung	l eː b ə n s f ɛ ʀ z ɪ ç ə r ʊ ŋ
Übereinstimmung	yː b ɛ a ɪ n ʃ t ɪ m ʊ ŋ
diesem	d iː z ə m
staatlichen	ʃ t aː t l ɪ ç ə n
Komitee	k oː m iː t eː
Landesverteidigung	l a n d ə s f ɛ ʀ t a ɪ d ɪ ɡ ʊ ŋ
vorgeschlagen	f oː ʀ ɡ ə ʃ l aː ɡ ə n
Übersiedlung	yː b ɛ z iː d l ʊ ŋ
gesamten	ɡ ə z a m t ə n
Wolgadeutschen	v ɔ l ɡ a d ɔ ɪ t ʃ ə n
unverzüglich	ʊ n f ɛ ʀ t s yː k l ɪ ç
auszuführen	a ʊ s t s uː f yː r ə n
blutige	b l uː t ɪ ɡ ə
Kämpfe	k ɛ m p f ə
zwischen	t s v ɪ ʃ ə n
Anhängern	a n h ɛ ŋ ɛ n
ANC	a n k
Inkatha	ɪ n k a t h aː
besonders	b ə z ɔ n d ɛ s
Natal	n a t aː l
belasten	b ə l a s t ə n
Suche	z uː x ə
friedlichen	f r iː t l ɪ ç ə n
Zukunft	t s uː k ʊ n f t
Kampfhandlungen	k a m p f h a n d l ʊ ŋ ə n
nähmen	n ɛː m ə n
teil	t a ɪ l
Außenminister	a ʊ s ə n m iː n ɪ s t ɛ
schloß	ʃ l oː s
Ansicht	a n z ɪ ç t
Mehr	m eː ʀ
Drittel	d r ɪ t ə l
Menschheit	m ɛ n ʃ h a ɪ t
verfüge	f ɛ ʀ f yː ɡ ə
sauberes	z a ʊ b ə r ə s
Trinkwasser	t ʀ ɪ ŋ k v a s ɛ
Initiative	iː n iː t iː a t iː v ə
Ghalis	ɡ a l ɪ s
Friedensgespräche	f r iː d ə n s ɡ ɛ ʃ p r ɛ ç ə
Krieg	k r iː k
Bosnien	b ɔ s n ɪ ə n
New	n eː f
York	j ɔ ʀ k
wahrscheinlicher	v aː ʀ ʃ a ɪ n l ɪ ç ɛ
geworden	ɡ ə v ɔ ʀ d ə n
Toten	t oː t ə n
handelt	h a n d ə l t
acht	a x t
Männer	m ɛ n ɛ
richtig	r ɪ ç t ɪ ç
Kuba	k uː b aː
kritisieren	k r iː t iː z iː r ə n
Indonesien	ɪ n d oː n eː z iː ə n
hingegen	h ɪ n ɡ eː ɡ ə n
wirtschaftlicher	v ɪ ʀ t ʃ a f t l ɪ ç ɛ
Interessen	ɪ n t ə r ɛ s ə n
schonen	ʃ oː n ə n
treffe	t ʀ ɛ f ə
Maßnahmen	m a s n aː m ə n
Verteidigung	f ɛ ʀ t a ɪ d ɪ ɡ ʊ ŋ
Reformen	r eː f ɔ ʀ m ə n
Putsch	p ʊ t ʃ
auszuschließen	a ʊ s t s uː ʃ l iː s ə n
reguläre	r eː ɡ uː l ɛː r ə
Volksdeputiertenkongreß	f ɔ l k s d eː p uː t iː ʀ t ɛ n k ɔ ŋ ɡ r eː s
setze	z ɛ t s ə
Präsidenten	p r ɛː z iː d ɛ n t ə n
konnte	k ɔ n t ə
Zweifrontenkrieg	t s v a ɪ f r ɔ n t ɛ n k r iː k
stürzen	ʃ t ʏ ʀ t s ə n
würde	v ʏ ʀ d ə
England	ɛ ŋ l a n t
besiegt	b ə z iː k t
Militär	m iː l iː t ɛː ʀ
mithelfen	m ɪ t h ɛ l f ə n
Dinge	d ɪ ŋ ə
Ordnung	ɔ ʀ d n ʊ ŋ
bringen	b r ɪ ŋ ə n
einheimischen	a ɪ n h a ɪ m ɪ ʃ ə n
Priester	p r iː s t ɛ
alt	a l t
schweres	ʃ v eː r ə s
durchgemacht	d ʊ ɐ ç ɡ ə m a x t
Hotels	h oː t ə l s
deutsche	d ɔ ɪ t ʃ ə
Staatsbürger	ʃ t aː t s b ʏ ʀ ɡ ɛ
Übernachtung	yː b ɛ n a x t ʊ ŋ
DM	d eː ɛ m
bezahlen	b ə t s aː l ə n
Dinar	d iː n aː ʀ
weniger	v eː n ɪ ɡ ɛ
Erfolge	ɛ ʀ f ɔ l ɡ ə
besten	b ɛ s t ə n
Wahlergebnissen	v aː l ɛ ɡ ɛ b n ɪ s ə n
messen	m ɛ s ə n
Balladur	b a l a d uː ʀ
Zusammenkunft	t s uː z a m ə n k ʊ n f t
Eindruck	a ɪ n d r ʊ k
verwahrt	f ɛ ʀ v aː ʀ t
Verhältnis	f ɛ ʀ h ɛ l t n ɪ s
Paris	p a r ɪ s
Amtsantritt	a m t z a n t ʀ ɪ t
Frühjahr	f r yː j aː ʀ
verschlechtert	f ɛ ʀ ʃ l ɛ ç t ɛ t
Bundestagswahl	b ʊ n d ə s t a k s v aː l
dagegen	d a ɡ eː ɡ ə n
Regierungsamt	r eː ɡ iː r ʊ ŋ s a m t
Parteivorsitz	p a ʀ t a ɪ v ɔ ʀ z ɪ t s
trennen	t ʀ ɛ n ə n
überrascht	yː b ɛ r a ʃ t
jedenfalls	j eː d ə n f a l s
japanische	j a p a n ɪ ʃ ə
Publikum	p ʊ b l iː k ʊ m
Ergebnis	ɛ ʀ ɡ eː b n ɪ s
jüngsten	j ʏ ŋ s t ə n
Anhörungen	a n h øː r ʊ ŋ ə n
Sagawa-Untersuchungsausschuß	z aː ɡ a v aː ʊ n t ɛ z uː x ʊ ŋ s a ʊ s ç uː s
einfach	a ɪ n f a x
Parteimitgliedern	p a ʀ t a ɪ m ɪ t ɡ l iː d ɛ n
inhaltliche	ɪ n h a l t l ɪ ç ə
Bestimmung	b ə ʃ t ɪ m ʊ ŋ
dieses	d iː z ə s
ursprünglich	ʊ ɐ ʃ p r ʏ ŋ l ɪ ç
Benvenuto	b ɛ n v ə n uː t oː
alles	a l ə s
darangesetzt	d aː r a n ɡ ə z ɛ t s t
alleine	a l a ɪ n ə
Konsenskandidat	k ɔ n z ɛ n s k a n d iː d aː t
aufgestellt	a ʊ f ɡ ə ʃ t ɛ l t
Rückgang	r ʏ k ɡ a ŋ
Bereitschaft	b ə r a ɪ t ʃ a f t
Wehrpflicht	v eː ʀ p f l ɪ ç t
erfüllen	ɛ ʀ f ʏ l ə n
schwindet	ʃ v ɪ n d ə t
Akzeptanz	a k t s ɛ p t a n t s
Wehrpflichtarmee	v eː ʀ p f l ɪ ç t a ʀ m eː
russischen	r ʊ s ɪ ʃ ə n
SS-19-Raketen	ɛ s ɛ s n ɔ ɪ n t s eː n r a k ə t ə n
Sprengköpfe	ʃ p r ɛ ŋ k œ p f ə
tragen	t ʀ aː ɡ ə n
Verfassungsrecht	f ɛ ʀ f a s ʊ ŋ s r ɛ ç t
veraltet	f ɛ ʀ a l t ə t
Stück	ʃ t ʏ k
Bemba	b ɛ m b aː
Mobutus	m oː b uː t ʊ s
geleiteten	ɡ ə l a ɪ t eː t ə n
zairischen	t s a ɪ r ɪ ʃ ə n
Fluggesellschaft	f l uː ɡ ɡ eː z ɛ l ʃ a f t
Sibe-Zaire	z iː b ə t s ɛː r ə
sofortiger	z oː f ɔ ʀ t ɪ ɡ ɛ
Wirkung	v ɪ ʀ k ʊ ŋ
Landerechte	l a n d eː r ɛ ç t ə
Belgien	b ɛ l ɡ iː ə n
entzogen	ɛ n t t s oː ɡ ə n
seither	z a ɪ t ɛ
offizielle	ɔ f iː t s j ɛ l ə
Kontakte	k ɔ n t a k t ə
japanischer	j a p a n ɪ ʃ ɛ
Vertreter	f ɛ ʀ t ʀ eː t ɛ
Mitgliedern	m ɪ t ɡ l iː d ɛ n
taiwanesischen	t a ɪ v a n eː z ɪ ʃ ə n
Regierung	r eː ɡ iː r ʊ ŋ
untersagt	ʊ n t ɛ z aː k t
Amtsübergabe	a m t z yː b ɛ ɡ aː b ə
enden	ɛ n d ə n
Militärherrschaft	m iː l iː t ɛ ʀ h ɛ ʀ ʃ a f t
Frankfurt	f r a ŋ k f ʊ ɐ t
ermittelt	ɛ ʀ m ɪ t ə l t
diensthabende	d iː n s t h aː b ə n d ə
Schicht	ʃ ɪ ç t
sollten	z ɔ l t ə n
eher	eː ɛ
Rolle	r ɔ l ə
Vermittlung	f ɛ ʀ m ɪ t l ʊ ŋ
Konfliktparteien	k ɔ n f l ɪ k t p a ʀ t a ɪ ə n
beschränken	b ə ʃ r ɛ ŋ k ə n
selbst	z ɛ l p s t
übermittelte	yː b ɛ m ɪ t ə l t ə
Kaiser	k a ɪ z ɛ
Akihito	a k iː iː t oː
Audienz	a ʊ d ɪ ɛ n t s
Glückwünsche	ɡ l ʏ k v ʏ n ʃ ə
Vermählung	f ɛ ʀ m ɛː l ʊ ŋ
Kronprinzen	k r ɔ n p r ɪ n t s ə n
reiste	r a ɪ s t ə
Korea	k oː r eː aː
Sozialdemokraten	z oː t s iː a l d eː m oː k r aː t ə n
ihren	iː r ə n
Anspruch	a n ʃ p r ʊ x
bekräftigt	b ə k r ɛ f t ɪ ç t
Bundespräsidenten	b ʊ n d ə s p r ɛː z iː d ɛ n t ə n
stellen	ʃ t ɛ l ə n
Sechs	z ɛ k s
Splitterparteien	ʃ p l ɪ t ɛ p a ʀ t a ɪ ə n
Beobachter	b ə oː b a x t ɛ
Bereitschaftspolizei	b ə r a ɪ t ʃ a f t s p oː l iː t s a ɪ
Darstellung	d a ʀ ʃ t ɛ l ʊ ŋ
Polizeisprechers	p oː l iː t s a ɪ ʃ p r ɛ ç ɛ s
Steinen	ʃ t a ɪ n ə n
Farbbeuteln	f a ʀ p b ɔ ɪ t ə l n
Bierdosen	b iː ʀ d oː z ə n
beworfen	b ə v ɔ ʀ f ə n
Anwartschaftsrecht	a n v a ʀ t ʃ a f t s r ɛ ç t
Vollrecht	f ɔ l r ɛ ç t
Eigentum	a ɪ ɡ ə n t uː m
unterfällt	ʊ n t ɛ f ɛ l t
Schutz	ʃ ʊ t s
Artikels	a ʀ t iː k ə l s
14	f ɪ ʀ t s eː n
Geschäftsführer	ɡ ə ʃ ɛ f t s f yː r ɛ
niedersächsischen	n iː d ɛ z ɛ k s ɪ ʃ ə n
Städtetages	ʃ t ɛ t eː t aː ɡ ə s
Peil	p a ɪ l
bekundete	b ə k ʊ n d ə t ə
Verständnis	f ɛ ʀ ʃ t ɛ n d n ɪ s
Schneider	ʃ n a ɪ d ɛ
ruchbar	r ʊ x b aː ʀ
unlautere	ʊ n l a ʊ t ə r ə
Mittel	m ɪ t ə l
Schritte	ʃ r ɪ t ə
beflügelten	b ə f l yː ɡ ə l t ə n
stürzte	ʃ t ʏ ʀ t s t ə
Sprintweltmeisterin	ʃ p r ɪ n t v ə l t m a ɪ s t ə r ɪ n
Himmel	h ɪ m ə l
Ruhms	r uː m s
Biomedizin	b ɪ oː m eː d iː t s iː n
