Word	IPA transcription
représente	ʁ ə p ʁ e z ɑ̃ t
terrains	t ɛ ʁ ɛ̃
football	f u t b ɔː l
Toutefois	t u t f w a
passablement	p a s a b l ə m ɑ̃
compliquées	k ɔ̃ p l i k e
texte	t ɛ k s t
dernier	d ɛ ʁ n j e
projet	p ʁ ɔ ʒ ɛ
ma	m a
possession	p ɔ s ɛ s j ɔ̃
marque	m a ʁ k
recul	ʁ ə k y l
rapport	ʁ a p ɔ ʁ
versions	v ɛ ʁ s j ɔ̃
antérieures	ɑ̃ t e ʁ j œ ʁ
Pouvoirs	p u v w a ʁ
publics	p y b l i k
luttes	l y t
concrétisent	k ɔ̃ k ʁ e t i z
négociations	n e ɡ ɔ s j a s j ɔ̃
pouvoirs	p u v w a ʁ
bailleurs	b a j œ ʁ
auxquelles	o k ɛ l
participent	p a ʁ t i s i p
représentants	ʁ ə p ʁ e z ɑ̃ t ɑ̃
lutte	l y t
simulations	s i m y l a s j ɔ̃
effectuées	e f ɛ k t y e
cas	k a
isotherme	a j s ɑ t œ ʁ m
évidence	e v i d ɑ̃ s
phénomène	f e n ɔ m ɛ n
négligé	n e ɡ l i ʒ e
passage	p a s a ʒ
zonal	z ɔ n a l
droits	d ʁ w a
sociaux	s ɔ s j o
s'opposent	s ɔ p o z
n'est	n ɛ
assurée	a s y ʁ e
contexte	k ɔ̃ t ɛ k s t
actuel	a k t y ɛ l
c'est	s ɛ
éloigné	e l w a n j e
vérité	v e ʁ i t e
historique	i s t ɔ ʁ i k
mesure	m ə z y ʁ
dernière	d ɛ ʁ n j ɛ ʁ
connaissable	k ɔ n ɛ s a b l
roux	ʁ u
roman	ʁ ɔ m ɑ̃
créé	k ʁ e e
tradition	t ʁ a d i s j ɔ̃
rapidement	ʁ a p i d m ɑ̃
généralisée	ʒ e n e ʁ a l i z e
devenu	d ə v n y
discours	d i s k u ʁ
Cet	s ɛ t
agrément	a ɡ ʁ e m ɑ̃
ajoute	a ʒ u t
gênantes	ʒ ɛ n ɑ̃ t
mettre	m ɛ t ʁ
noire	n w a ʁ
numéros	n y m e ʁ o
fois	f w a
succès	s y k s ɛ
rend	ʁ ɑ̃
numéro	n y m e ʁ o
inutilisable	i n y t i l i z a b l
long	l ɔ̃
faut	f o
mentionner	m ɑ̃ s j ɔ n e
arguments	a ʁ ɡ y m ɑ̃
détracteurs	d e t ʁ a k t œ ʁ
cet	s ɛ t
trouver	t ʁ u v e
thèses	t ɛ z
positions	p o z i s j ɔ̃
philosophiques	f i l o z ɔ f i k
religieuses	ʁ ə l i ʒ j ø z
Sa	s a
gamme	ɡ a m
matériel	m a t e ʁ j ɛ l
s'étend	s e t ɑ̃
grandes	ɡ ʁ ɑ̃ d
cultures	k y l t y ʁ
vignes	v i n j
arbres	a ʁ b ʁ
parcs	p a ʁ k
jardins	ʒ a ʁ d ɛ̃
cours	k u ʁ
international	ɛ̃ t ɛ ʁ n a s j ɔ n a l
technologie	t ɛ k n ɔ l ɔ ʒ i
spatiale	s p a s j a l
point	p w ɛ̃
obtenues	ɔ b t ə n y
scientifiques	s j ɑ̃ t i f i k
bénéfice	b e n e f i s
technique	t ɛ k n i k
outre	u t ʁ
retenu	ʁ ə t n y
conduit	k ɔ̃ d y i
aggrave	a ɡ ʁ a v
d'exclusion	d ɛ k s k l y z j ɔ̃
signataires	s i n j a t ɛ ʁ
augure	o ɡ y ʁ
l'affirmation	l a f i ʁ m a s j ɔ̃
affichée	a f i ʃ e
renouveler	ʁ ə n u v l e
dialogue	d j a l ɔ ɡ
social	s ɔ s j a l
règlement	ʁ ɛ ɡ l ə m ɑ̃
fixe	f i k s
matador	m a t a d ɔ ʁ
sa	s a
faena	f ɑ̃ a
bout	b u
duquel	d y k ɛ l
taureau	t o ʁ o
devra	d ə v ʁ a
tué	t y e
gracié	ɡ ʁ a s j e
fin	f ɛ̃
haute	o t
ambition	ɑ̃ b i s j ɔ̃
sens	s ɑ̃ s
profond	p ʁ ɔ f ɔ̃
démocratie	d e m ɔ k ʁ a s i
quotidien	k ɔ t i d j ɛ̃
retrouver	ʁ ə t ʁ u v e
joie	ʒ w a
vivre	v i v ʁ
ensemble	ɑ̃ s ɑ̃ b l
générosité	ʒ e n e ʁ o z i t e
chaleur	ʃ a l œ ʁ
relations	ʁ ə l a s j ɔ̃
géographe	ʒ e ɔ ɡ ʁ a f
humain	y m ɛ̃
cartographie	k a ʁ t ɔ ɡ ʁ a f i
iconographies	i k ɔ n ɔ ɡ ʁ a f i
territoire	t ɛ ʁ i t w a ʁ
produire	p ʁ ɔ d y i ʁ
culturelle	k y l t y ʁ ɛ l
raison	ʁ ɛ z ɔ̃
laquelle	l a k ɛ l
justice	ʒ y s t i s
souhaitent	s u ɛ t
garanties	ɡ a ʁ ɑ̃ t i
dépendance	d e p ɑ̃ d ɑ̃ s
puisse	p y i s
servir	s ɛ ʁ v i ʁ
lui-même	l y i m ɛ m
d'évaluation	d e v a l y a s j ɔ̃
fera	f ə ʁ a
ressortir	ʁ ə s ɔ ʁ t i ʁ
bilan	b i l ɑ̃
économique	e k ɔ n ɔ m i k
mesures	m ə z y ʁ
décidées	d e s i d e
cadre	k a d ʁ
loi	l w a
rencontrées	ʁ ɑ̃ k ɔ̃ t ʁ e
oeuvre	œ v ʁ
adaptations	a d a p t a s j ɔ̃
souhaitables	s u ɛ t a b l
jaguar	ʒ a ɡ w a ʁ
symbolise	s ɛ̃ b ɔ l i z
force	f ɔ ʁ s
férocité	f e ʁ ɔ s i t e
évoque	e v ɔ k
coucher	k u ʃ e
soleil	s ɔ l ɛ j
taches	t a ʃ
fourrure	f u ʁ y ʁ
rappelant	ʁ a p l ɑ̃
étoiles	e t w a l
ciel	s j ɛ l
apposition	a p o z i s j ɔ̃
systématique	s i s t e m a t i k
mention	m ɑ̃ s j ɔ̃
copyright	k ɔ p i ʁ a j t
photos	f ɔ t o
signifie	s i ɲ i f i
nullement	n y l m ɑ̃
seraient	s ə ʁ ɛ
protégées	p ʁ ɔ t e ʒ e
Après	a p ʁ ɛ
codé	k ɔ d e
message	m ɛ s a ʒ
clé	k l e
privée	p ʁ i v e
destinataire	d ɛ s t i n a t ɛ ʁ
lire	l i ʁ
immédiatement	i m m e d j a t m ɑ̃
signature	s i n j a t y ʁ
codée	k ɔ d e
l'expéditeur	l ɛ k s p e d i t œ ʁ
instances	ɛ̃ s t ɑ̃ s
normalisation	n ɔ ʁ m a l i z a s j ɔ̃
acteurs	a k t œ ʁ
puissants	p y i s ɑ̃
revêt	ʁ ə v ɛ
industriels	ɛ̃ d y s t ʁ i ɛ l
caractère	k a ʁ a k t ɛ ʁ
stratégique	s t ʁ a t e ʒ i k
D'amers	d a m e
souvenirs	s u v n i ʁ
firent	f i ʁ
désirer	d e z i ʁ e
l'innocence	l i n ɔ s ɑ̃ s
premières	p ʁ ə m j ɛ ʁ
regretter	ʁ ə ɡ ʁ ɛ t e
n'avoir	n a v w a ʁ
victime	v i k t i m
révolution	ʁ e v ɔ l y s j ɔ̃
marche	m a ʁ ʃ
victorieuse	v i k t ɔ ʁ j ø z
pouvait	p u v ɛ
arrêtée	a ʁ ɛ t e
faibles	f ɛ b l
mains	m ɛ̃
langage	l ɑ̃ ɡ a ʒ
programmation	p ʁ ɔ ɡ ʁ a m a s j ɔ̃
va	v a
permettre	p ɛ ʁ m ɛ t ʁ
programmes	p ʁ ɔ ɡ ʁ a m
spécifiques	s p e s i f i k
adaptés	a d a p t e
recherches	ʁ ə ʃ ɛ ʁ ʃ
veut	v ø
obtenir	ɔ b t n i ʁ
Tout	t u
monde	m ɔ̃ d
cherche	ʃ ɛ ʁ ʃ
jeunes	ʒ ø n
rendent	ʁ ɑ̃ d
appauvrissement	a p o v ʁ i s m ɑ̃
redoutable	ʁ ə d u t a b l
diversité	d i v ɛ ʁ s i t e
Ils	i l
savent	s a v
plagiat	p l a ʒ j a
toujours	t u ʒ u ʁ
existé	ɛ ɡ z i s t e
petites	p ə t i t
annonces	a n ɔ̃ s
magazines	m a ɡ a z i n
proposaient	p ʁ ɔ p o z ɛ
type	t i p
synonyme	s i n ɔ n i m
contre	k ɔ̃ t ʁ
maladie	m a l a d i
entraîner	ɑ̃ t ʁ ɛ n e
rappel	ʁ a p ɛ l
régulier	ʁ e ɡ y l j e
angoissant	ɑ̃ ɡ w a s ɑ̃
élèves	e l ɛ v
nouveau	n u v o
rue	ʁ y
davantage	d a v ɑ̃ t a ʒ
médiateurs	m e d j a t œ ʁ
insurgés	ɛ̃ s y ʁ ʒ e
éclairer	e k l ɛ ʁ e
propos	p ʁ ɔ p o
proposons	p ʁ ɔ p o z ɔ̃
dessous	d ə s u
figure	f i ɡ y ʁ
interprétation	ɛ̃ t ɛ ʁ p ʁ e t a s j ɔ̃
graphique	ɡ ʁ a f i k
description	d ɛ s k ʁ i p s j ɔ̃
écrite	e k ʁ i t
bernard	b ɛ ʁ n a ʁ
marchand	m a ʁ ʃ ɑ̃
syndicat	s ɛ̃ d i k a
joue	ʒ u
exerçant	ɛ ɡ z ɛ ʁ s ɑ̃
défense	d e f ɑ̃ s
intérêts	ɛ̃ t e ʁ ɛ
salariés	s a l a ʁ j e
patient	p a s j ɑ̃
attend	a t ɑ̃
praticien	p ʁ a t i s j ɛ̃
information	ɛ̃ f ɔ ʁ m a s j ɔ̃
complète	k ɔ̃ p l ɛ t
risques	ʁ i s k
potentiels	p ɔ t ɑ̃ s j ɛ l
amalgames	a m a l ɡ a m
dentaires	d ɑ̃ t ɛ ʁ
On	ɔ̃
y	i ɡ ʁ ɛ k
trouve	t ʁ u v
d'ailleurs	d a j œ ʁ
témoignages	t e m w a n j a ʒ
personnes	p ɛ ʁ s ɔ n
prétendent	p ʁ e t ɑ̃ d
utiliser	y t i l i z e
coordonnées	k ɔ ɔ ʁ d ɔ n e
satellites	s a t ɛ l i t
suivre	s y i v ʁ
bateau	b a t o
tortues	t ɔ ʁ t y
observer	ɔ b s ɛ ʁ v e
plongée	p l ɔ̃ ʒ e
milieu	m i l j ø
naturel	n a t y ʁ ɛ l
total	t ɔ t a l
convergences	k ɔ̃ v ɛ ʁ ʒ ɑ̃ s
fortes	f ɔ ʁ t
dessinées	d ɛ s i n e
compréhension	k ɔ̃ p ʁ e ɑ̃ s j ɔ̃
raisonnements	ʁ ɛ z ɔ n m ɑ̃
uns	œ̃
noter	n ɔ t e
tendance	t ɑ̃ d ɑ̃ s
peu	p ø
marquée	m a ʁ k e
lande	l ɑ̃ d
derniers	d ɛ ʁ n j e
quelques	k ɛ l k ə
pluvieux	p l y v j ø
augmenté	o ɡ m ɑ̃ t e
piste	p i s t
devenue	d ə v n y
boueuse	b u ø z
Deux	d ø
scénarios	s e n a ʁ j o
susceptibles	s y s ɛ p t i b l
d'illustrer	d i l y s t ʁ e
l'avenir	l a v n i ʁ
dispositifs	d i s p o z i t i f
regard	ʁ ə ɡ a ʁ
enjeux	ɑ̃ ʒ ø
clarification	k l a ʁ i f i k a s j ɔ̃
séparation	s e p a ʁ a s j ɔ̃
responsabilités	ʁ ɛ s p ɔ̃ s a b i l i t e
réformes	ʁ e f ɔ ʁ m
engagées	ɑ̃ ɡ a ʒ e
douze	d u z
poids	p w a
sociales	s ɔ s j a l
pèse	p ɛ z
lourdement	l u ʁ d ə m ɑ̃
concrétisation	k ɔ̃ k ʁ e t i z a s j ɔ̃
durée	d y ʁ e
conditions	k ɔ̃ d i s j ɔ̃
souterrain	s u t ɛ ʁ ɛ̃
Entre	ɑ̃ t ʁ
lune	l y n
ombre	ɔ̃ b ʁ
déplace	d e p l a s
Comme	k ɔ m
problématiques	p ʁ ɔ b l e m a t i k
recoupent	ʁ ə k u p
communs	k ɔ m œ̃
décidé	d e s i d e
fusionner	f y z j ɔ n e
anciennes	ɑ̃ s j ɛ n
équipes	e k i p
moment	m ɔ m ɑ̃
familles	f a m i j
presque	p ʁ ɛ s k ə
divisées	d i v i z e
d'opinion	d ɔ p i n j ɔ̃
renouvelaient	ʁ ə n u v l ɛ
déplorables	d e p l ɔ ʁ a b l
scènes	s ɛ n
souillent	s u j
l'histoire	l i s t w a ʁ
pays	p ɛ i
époques	e p ɔ k
guerre	ɡ ɛ ʁ
civile	s i v i l
religieuse	ʁ ə l i ʒ j ø z
Outre	u t ʁ
comprendre	k ɔ̃ p ʁ ɑ̃ d ʁ
rejoindre	ʁ ə ʒ w ɛ̃ d ʁ
campagne	k ɑ̃ p a ɲ
offrira	ɔ f ʁ i ʁ a
compte-rendu	k ɔ̃ t ʁ ɑ̃ d y
déroulement	d e ʁ u l m ɑ̃
actions	a k s j ɔ̃
thèmes	t ɛ m
psychologie	p s i k ɔ l ɔ ʒ i
clinique	k l i n i k
psychopathologie	p s i k ɔ p a t ɔ l ɔ ʒ i
cognitive	k ɔ ɲ i t i v
trouveraient	t ʁ u v ʁ ɛ
là	l a
renouveau	ʁ ə n u v o
nosologie	n o z ɔ l ɔ ʒ i
méthodes	m e t ɔ d
rééducation	ʁ e e d y k a s j ɔ̃
fondées	f ɔ̃ d e
modèles	m ɔ d ɛ l
explicatifs	ɛ k s p l i k a t i f
Promouvoir	p ʁ ɔ m u v w a ʁ
axes	a k s
réflexion	ʁ e f l ɛ k s j ɔ̃
diplôme	d i p l o m
développer	d e v l ɔ p e
tissu	t i s y
concernées	k ɔ̃ s ɛ ʁ n e
territorial	t ɛ ʁ i t ɔ ʁ j a l
Depuis	d ə p y i
objets	ɔ b ʒ ɛ
considérablement	k ɔ̃ s i d e ʁ a b l ə m ɑ̃
progressé	p ʁ ɔ ɡ ʁ ɛ s e
rendant	ʁ ɑ̃ d ɑ̃
possible	p ɔ s i b l
corps	k ɔ ʁ
célestes	s e l ɛ s t
menaçants	m ə n a s ɑ̃
planète	p l a n ɛ t
résulte	ʁ e z y l t
commune	k ɔ m y n
population	p ɔ p y l a s j ɔ̃
aménagements	a m e n a ʒ m ɑ̃
effet	e f ɛ
attitude	a t i t y d
coopérative	k ɔ ɔ p e ʁ a t i v
suppose	s y p o z
cognitives	k ɔ ɲ i t i v
tâche	t a̟ː ʃ
agent	a ʒ ɑ̃
coopérant	k ɔ ɔ p e ʁ ɑ̃
module	m ɔ d y l
caractérisé	k a ʁ a k t e ʁ i z e
groupe	ɡ ʁ u p
exercices	ɛ ɡ z ɛ ʁ s i s
réalisés	ʁ e a l i z e
contrôle	k ɔ̃ t ʁ o l
d'une	d y n
égalité	e ɡ a l i t e
suffrages	s y f ʁ a ʒ
listes	l i s t
compétition	k ɔ̃ p e t i s j ɔ̃
articles	a ʁ t i k l
déférés	d e f e ʁ e
marquent	m a ʁ k
évolution	e v ɔ l y s j ɔ̃
électoral	e l ɛ k t ɔ ʁ a l
L'observation	l ɔ b s ɛ ʁ v a s j ɔ̃
signalétique	s i n j a l e t i k
adoptée	a d ɔ p t e
proposée	p ʁ ɔ p o z e
attendant	a t ɑ̃ d ɑ̃
celle	s ɛ l
d'élaboration	d e l a b ɔ ʁ a s j ɔ̃
l'architecte	l a ʁ ʃ i t ɛ k t
Je	ʒ ə
suis	s y i
rédacteur	ʁ e d a k t œ ʁ
intelligence	ɛ̃ t ɛ l i ʒ ɑ̃ s
artificielle	a ʁ t i f i s j ɛ l
sentence	s ɑ̃ t ɑ̃ s
exécutée	ɛ ɡ z e k y t e
elle	ɛ l
rendue	ʁ ɑ̃ d y
compétent	k ɔ̃ p e t ɑ̃
jugement	ʒ y ʒ m ɑ̃
susceptible	s y s ɛ p t i b l
Tous	t u s
membres	m ɑ̃ b ʁ
élisent	e l i z
parmi	p a ʁ m i
professeurs	p ʁ ɔ f ɛ s œ ʁ
universités	y n i v ɛ ʁ s i t e
personnels	p ɛ ʁ s ɔ n ɛ l
assimilés	a s i m i l e
ayant	ɛ j ɑ̃
représentant	ʁ ə p ʁ e z ɑ̃ t ɑ̃
titulaire	t i t y l ɛ ʁ
De	d ə
côtés	k o t e
collectivités	k ɔ l ɛ k t i v i t e
locales	l ɔ k a l
entreprises	ɑ̃ t ʁ ə p ʁ i z
professionnelles	p ʁ ɔ f ɛ s j ɔ n ɛ l
multiplié	m y l t i p l i e
marques	m a ʁ k
initiatives	i n i s j a t i v
ligne	l i ɲ
consulter	k ɔ̃ s y l t e
liens	l j ɛ̃
instruments	ɛ̃ s t ʁ y m ɑ̃
d'autres	d o t ʁ
sciences	s j ɑ̃ s
théories	t e ɔ ʁ i
zone	z ɔ n
monétaire	m ɔ n e t ɛ ʁ
optimale	ɔ p t i m a l
critères	k ʁ i t ɛ ʁ
convergence	k ɔ̃ v ɛ ʁ ʒ ɑ̃ s
exposés	ɛ k s p o z e
Pierre	p j ɛ ʁ
René	ʁ ə n e
ci-jointe	s i ʒ w ɛ̃ t
renseigner	ʁ ɑ̃ s ɛ n j e
candidats	k ɑ̃ d i d a
concourir	k ɔ̃ k u ʁ i ʁ
constitution	k ɔ̃ s t i t y s j ɔ̃
dossier	d ɔ s j e
S'il	s i l
l'un	l œ̃
lieux	l j ø
vivants	v i v ɑ̃
morts	m ɔ ʁ
manipuler	m a n i p y l e
réalité	ʁ e a l i t e
Aussi	o s i
autorités	o t o ʁ i t e
françaises	f ʁ ɑ̃ s ɛ z
protestation	p ʁ ɔ t ɛ s t a s j ɔ̃
officielle	ɔ f i s j ɛ l
transmise	t ʁ ɑ̃ s m i z
gouvernement	ɡ u v ɛ ʁ n ə m ɑ̃
britannique	b ʁ i t a n i k
exprimé	ɛ k s p ʁ i m e
préoccupation	p ʁ e ɔ k y p a s j ɔ̃
demandé	d ə m ɑ̃ d e
explications	ɛ k s p l i k a s j ɔ̃
justification	ʒ y s t i f i k a s j ɔ̃
opération	ɔ p e ʁ a s j ɔ̃
encore	ɑ̃ k ɔ ʁ
considérations	k ɔ̃ s i d e ʁ a s j ɔ̃
stratégiques	s t ʁ a t e ʒ i k
conduite	k ɔ̃ d y i t
pratique	p ʁ a t i k
vont	v ɔ̃
révéler	ʁ e v e l e
déficientes	d e f i s j ɑ̃
autre	o t ʁ
fixation	f i k s a s j ɔ̃
concerne	k ɔ̃ s ɛ ʁ n
l'affectation	l a f ɛ k t a s j ɔ̃
militaires	m i l i t ɛ ʁ
civiles	s i v i l
distorsions	d i s t ɔ ʁ s j ɔ̃
existent	ɛ ɡ z i s t
état	e t a
résultat	ʁ e z y l t a
traitements	t ʁ ɛ t m ɑ̃
purement	p y ʁ m ɑ̃
symptomatiques	s ɛ̃ p t ɔ m a t i k
habituellement	a b i t y ɛ l m ɑ̃
proposés	p ʁ ɔ p o z e
méconnaissance	m e k ɔ n ɛ s ɑ̃ s
totale	t ɔ t a l
régulation	ʁ e ɡ y l a s j ɔ̃
postural	p ɔ s t y ʁ a l
Aujourd'hui	o ʒ u ʁ d y i
kilomètres	k i l ɔ m ɛ t ʁ
rayonnages	ʁ ɛ j ɔ n a ʒ
classés	k l a s e
quelque	k ɛ l k ə
près	p ʁ ɛ
dire	d i ʁ
option	ɔ p s j ɔ̃
correspond	k ɔ ʁ ɛ s p ɔ̃
coût	k u
voyage	v w a j a ʒ
professionnel	p ʁ ɔ f ɛ s j ɔ n ɛ l
départ	d e p a ʁ
vacances	v a k ɑ̃ s
entrent	ɑ̃ t ʁ
déplacements	d e p l a s m ɑ̃
effectués	e f ɛ k t y e
l'application	l a p l i k a s j ɔ̃
règle	ʁ ɛ ɡ l
majorité	m a ʒ ɔ ʁ i t e
regroupées	ʁ ə ɡ ʁ u p e
établissement	e t a b l i s m ɑ̃
Ici	i s i
enseignants	ɑ̃ s ɛ n j ɑ̃
officielles	ɔ f i s j ɛ l
examens	ɛ ɡ z a m ɛ̃
influence	ɛ̃ f l y ɑ̃ s
finances	f i n ɑ̃ s
champs	ʃ ɑ̃
compétences	k ɔ̃ p e t ɑ̃ s
législateur	l e ʒ i s l a t œ ʁ
confiées	k ɔ̃ f j e
comité	k ɔ m i t e
invariantes	ɛ̃ v a ʁ j ɑ̃ t
famille	f a m i j
quelle	k ɛ l
fils	f i l
filles	f i j
quitter	k i t e
père	p ɛ ʁ
mère	m ɛ ʁ
reproduction	ʁ ə p ʁ ɔ d y k s j ɔ̃
lignée	l i n j e
Travailler	t ʁ a v a j e
dispose	d i s p o z
tirer	t i ʁ e
conclusions	k ɔ̃ k l y z j ɔ̃
celles-ci	s ɛ l s i
suffisantes	s y f i z ɑ̃ t
reposent	ʁ ə p o z
serveur	s ɛ ʁ v œ ʁ
local	l ɔ k a l
client	k l i ɑ̃
distant	d i s t ɑ̃
carrément	k a ʁ e m ɑ̃
reconnaît	ʁ ə k ɔ n ɛ
croissant	k ʁ w a s ɑ̃
caractéristique	k a ʁ a k t e ʁ i s t i k
sérielles	s e ʁ j ɛ l
tranches	t ʁ ɑ̃ ʃ
suivent	s y i v
chaîne	ʃ ɛ n
aucune	o k y n
permutation	p ɛ ʁ m y t a s j ɔ̃
énergies	e n ɛ ʁ ʒ i
fossiles	f ɔ s i l
nucléaire	n y k l e ɛ ʁ
reste	ʁ ɛ s t
pilier	p i l j e
fondamental	f ɔ̃ d a m ɑ̃ t a l
Au	o
répéter	ʁ e p e t e
remarquer	ʁ ə m a ʁ k e
intéressant	ɛ̃ t e ʁ ɛ s ɑ̃
lorsque	l ɔ ʁ s k ə
consulte	k ɔ̃ s y l t
répertoires	ʁ e p ɛ ʁ t w a ʁ
élaborés	e l a b ɔ ʁ e
retrouve	ʁ ə t ʁ u v
jamais	ʒ a m ɛ
exactement	ɛ ɡ z a k t ə m ɑ̃
mêmes	m ɛ m
adresses	a d ʁ ɛ s
sujet	s y ʒ ɛ
frein	f ʁ ɛ̃
légitime	l e ʒ i t i m
arrête	a ʁ ɛ t
mon	m ɔ̃
audace	o d a s
je	ʒ ə
cède	s ɛ d
plutôt	p l y t o
rends	ʁ ɑ̃
sceptre	s ɛ p t ʁ
jadis	ʒ a d i
aïeux	a j ø
fameux	f a m ø
mortel	m ɔ ʁ t ɛ l
conçu	k ɔ̃ s y
faisions	f ə z j ɔ̃
finissaient	f i n i s ɛ
dirigions	d i ʁ i ʒ j ɔ̃
d'abord	d a b ɔ ʁ
course	k u ʁ s
nord	n ɔ ʁ
passer	p a s e
alpes	a l p
nécessité	n e s ɛ s i t e
supposée	s y p o z e
arrêter	a ʁ ɛ t e
enfin	ɑ̃ f ɛ̃
L'épaisseur	l e p ɛ s œ ʁ
couche	k u ʃ
sédimentée	s e d i m ɑ̃ t e
sédimentation	s e d i m ɑ̃ t a s j ɔ̃
donnée	d ɔ n e
d'accumulation	d a k y m y l a s j ɔ̃
particules	p a ʁ t i k y l
estimée	ɛ s t i m e
tel	t ɛ l
licenciement	l i s ɑ̃ s i m ɑ̃
considéré	k ɔ̃ s i d e ʁ e
cause	k o z
réelle	ʁ e ɛ l
sérieuse	s e ʁ j ø z
illicite	i l i s i t
constaté	k ɔ̃ s t a t e
satisfaction	s a t i s f a k s j ɔ̃
sérénité	s e ʁ e n i t e
félicités	f e l i s i t e
accompli	a k ɔ̃ p l i
an	ɑ̃
questions	k ɛ s t j ɔ̃
répartition	ʁ e p a ʁ t i s j ɔ̃
dissociation	d i s ɔ s j a s j ɔ̃
loisir	l w a z i ʁ
repos	ʁ ə p o
contraint	k ɔ̃ t ʁ ɛ̃
choisi	ʃ w a z i
posent	p o z
distingue	d i s t ɛ̃ ɡ
types	t i p
paiement	p ɛ m ɑ̃
accréditives	a k ʁ e d i t i v
bancaires	b ɑ̃ k ɛ ʁ
privatives	p ʁ i v a t i v
partage	p a ʁ t a ʒ
personne	p ɛ ʁ s ɔ n
charges	ʃ a ʁ ʒ
correspondantes	k ɔ ʁ ɛ s p ɔ̃ d ɑ̃ t
éclatées	e k l a t e
déclarations	d e k l a ʁ a s j ɔ̃
concernée	k ɔ̃ s ɛ ʁ n e
sortie	s ɔ ʁ t i
l'état	l e t a
l'environnement	l ɑ̃ v i ʁ ɔ n m ɑ̃
populations	p ɔ p y l a s j ɔ̃
exposées	ɛ k s p o z e
inégale	i n e ɡ a l
retards	ʁ ə t a ʁ
font	f ɔ̃
l'objet	l ɔ b ʒ ɛ
lettres	l ɛ t ʁ
sanctionnés	s ɑ̃ k s j ɔ n e
récidive	ʁ e s i d i v
l'exclusion	l ɛ k s k l y z j ɔ̃
toute	t u t
possibilité	p ɔ s i b i l i t e
prêt	p ʁ ɛ
l'année	l a n e
universitaire	y n i v ɛ ʁ s i t ɛ ʁ
telle	t ɛ l
collaboration	k ɔ l a b ɔ ʁ a s j ɔ̃
important	ɛ̃ p ɔ ʁ t ɑ̃
améliorer	a m e l j ɔ ʁ e
accroître	a k ʁ w a t ʁ
chances	ʃ ɑ̃ s
guérison	ɡ e ʁ i z ɔ̃
soutenons	s u t n ɔ̃
salariat	s a l a ʁ j a
crise	k ʁ i z
subordonne	s y b ɔ ʁ d ɔ n
sépare	s e p a ʁ
moments	m ɔ m ɑ̃
chômage	ʃ o m a ʒ
passe	p a s
évidemment	e v i d a m ɑ̃
retour	ʁ ə t u ʁ
croissance	k ʁ w a s ɑ̃ s
coopération	k ɔ ɔ p e ʁ a s j ɔ̃
nations	n a s j ɔ̃
L'inspection	l ɛ̃ s p ɛ k s j ɔ̃
l'enseignement	l ɑ̃ s ɛ n j ə m ɑ̃
agricole	a ɡ ʁ i k ɔ l
missions	m i s j ɔ̃
terrain	t ɛ ʁ ɛ̃
apporte	a p ɔ ʁ t
domaines	d ɔ m ɛ n
compétence	k ɔ̃ p e t ɑ̃ s
appui	a p y i
l'administration	l a d m i n i s t ʁ a s j ɔ̃
centrale	s ɑ̃ t ʁ a l
havre	a v ʁ
s'éteindre	s e t ɛ̃ d ʁ
construction	k ɔ̃ s t ʁ y k s j ɔ̃
navale	n a v a l
raffinage	ʁ a f i n a ʒ
automobile	o t o m ɔ b i l
restent	ʁ ɛ s t
forts	f ɔ ʁ
industriel	ɛ̃ d y s t ʁ i ɛ l
aider	ɛ d e
responsable	ʁ ɛ s p ɔ̃ s a b l
pages	p a ʒ
pouvez	p u v e
mettra	m ɛ t ʁ a
publier	p y b l i e
vite	v i t
réponses	ʁ e p ɔ̃ s
programme	p ʁ ɔ ɡ ʁ a m
conférences	k ɔ̃ f e ʁ ɑ̃ s
matinales	m a t i n a l
artiste	a ʁ t i s t
théoricien	t e ɔ ʁ i s j ɛ̃
complétera	k ɔ̃ p l e t ʁ a
autour	o t u ʁ
photographie	f o t o ɡ ʁ a f i
technologies	t ɛ k n ɔ l ɔ ʒ i
développements	d e v l ɔ p m ɑ̃
théoriques	t e ɔ ʁ i k
artistiques	a ʁ t i s t i k
récents	ʁ e s ɑ̃
chiens	ʃ j ɛ̃
catégorie	k a t e ɡ ɔ ʁ i
locaux	l ɔ k o
ouverts	u v ɛ ʁ
transports	t ʁ ɑ̃ s p ɔ ʁ
commun	k ɔ m œ̃
Aux	o
fins	f ɛ̃
connaissance	k ɔ n ɛ s ɑ̃ s
limites	l i m i t
complétés	k ɔ̃ p l e t e
expérimentales	ɛ k s p e ʁ i m ɑ̃ t a l
rapports	ʁ a p ɔ ʁ
devront	d ə v ʁ ɔ̃
indiquer	ɛ̃ d i k e
échéant	e ʃ e ɑ̃
facteurs	f a k t œ ʁ
affectent	a f ɛ k t
dispositions	d i s p o z i s j ɔ̃
pacte	p a k t
collectes	k ɔ l ɛ k t
sélectives	s e l ɛ k t i v
déchets	d e ʃ ɛ
ressemblent	ʁ ə s ɑ̃ b l
éliminer	e l i m i n e
demandent	d ə m ɑ̃ d
structures	s t ʁ y k t y ʁ
mare	m a ʁ
endroit	ɑ̃ d ʁ w a
creux	k ʁ ø
pieds	p j e
spatule	s p a t y l
manche	m ɑ̃ ʃ
semble	s ɑ̃ b l
sortir	s ɔ ʁ t i ʁ
l'éminence	l e m i n ɑ̃ s
ferait	f ə ʁ ɛ
